age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,Unnamed: 0,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
51,blue-collar,married,basic.9y,unknown,no,no,37998,cellular,aug,thu,2,999,0,nonexistent,3144,1.4,93.444,-36.1,3,5228.1
29,services,single,professional.course,no,yes,no,9096,cellular,nov,thu,3,999,0,nonexistent,3145,-0.1,93.2,-42.0,3,5195.8
26,blue-collar,married,basic.9y,no,yes,yes,17175,cellular,apr,thu,2,999,0,nonexistent,3146,-1.8,93.075,-47.1,3,5099.1
35,blue-collar,single,basic.4y,no,yes,no,833,telephone,jun,thu,1,999,0,nonexistent,3147,1.4,94.465,-41.8,3,5228.1
39,management,married,university.degree,no,yes,no,37225,telephone,nov,wed,1,999,0,nonexistent,3148,-0.1,93.2,-42.0,3,5195.8
54,blue-collar,married,basic.9y,unknown,no,yes,1106,telephone,may,mon,3,999,0,nonexistent,3149,1.1,93.994,-36.4,3,5191.0
53,technician,married,professional.course,no,no,no,1180,cellular,may,mon,1,999,0,nonexistent,3150,-1.8,92.893,-46.2,3,5099.1
50,admin.,married,university.degree,no,no,no,5770,cellular,aug,thu,2,999,0,nonexistent,3151,1.4,93.444,-36.1,3,5228.1
42,blue-collar,married,basic.4y,no,no,no,2698,cellular,jul,mon,4,999,0,nonexistent,3152,1.4,93.918,-42.7,3,5228.1
50,admin.,divorced,university.degree,no,yes,no,24315,cellular,aug,thu,3,999,0,nonexistent,3153,1.4,93.444,-36.1,3,5228.1
19,student,single,unknown,no,no,no,22602,cellular,nov,mon,2,3,2,success,3154,-3.4,92.649,-30.1,3,5017.5
42,admin.,divorced,university.degree,no,no,no,20374,cellular,sep,wed,1,16,1,success,3155,-1.1,94.199,-37.5,3,4963.6
34,admin.,married,high.school,no,no,no,29380,cellular,jul,fri,7,999,0,nonexistent,3156,-2.9,92.469,-33.6,3,5076.2
29,technician,single,professional.course,no,no,no,309,cellular,aug,mon,3,999,0,nonexistent,3157,1.4,93.444,-36.1,3,5228.1
44,unknown,married,basic.6y,no,no,no,6969,telephone,may,thu,1,999,0,nonexistent,3158,1.1,93.994,-36.4,3,5191.0
32,admin.,single,high.school,no,no,no,17803,cellular,may,tue,1,999,0,nonexistent,3159,-1.8,92.893,-46.2,3,5099.1
42,blue-collar,married,basic.6y,unknown,no,no,12689,cellular,jul,fri,3,999,0,nonexistent,3160,1.4,93.918,-42.7,3,5228.1
21,student,single,high.school,no,no,no,704,cellular,may,mon,2,999,1,failure,3161,-1.8,92.893,-46.2,3,5099.1
38,blue-collar,married,basic.4y,unknown,no,no,4210,telephone,jun,wed,2,999,0,nonexistent,3162,1.4,94.465,-41.8,3,5228.1
33,admin.,single,university.degree,no,yes,no,20438,cellular,jun,wed,2,999,0,nonexistent,3163,-2.9,92.963,-40.8,3,5076.2
36,blue-collar,married,basic.9y,no,no,no,8002,telephone,may,thu,2,999,0,nonexistent,3164,1.1,93.994,-36.4,3,5191.0
50,services,married,university.degree,unknown,no,no,34045,cellular,may,tue,1,999,0,nonexistent,3165,-1.8,92.893,-46.2,3,5099.1
52,blue-collar,single,basic.9y,unknown,yes,no,21390,telephone,may,tue,1,999,0,nonexistent,3166,1.1,93.994,-36.4,3,5191.0
26,student,single,university.degree,no,yes,no,21278,cellular,jul,mon,3,999,0,nonexistent,3167,1.4,93.918,-42.7,3,5228.1
42,blue-collar,divorced,basic.9y,no,no,no,5280,telephone,may,wed,2,999,0,nonexistent,3168,1.1,93.994,-36.4,3,5191.0
22,blue-collar,married,basic.9y,no,yes,no,41099,cellular,jul,thu,1,999,0,nonexistent,3169,1.4,93.918,-42.7,3,5228.1
44,entrepreneur,married,university.degree,no,no,yes,2682,cellular,nov,wed,2,999,1,failure,3170,-0.1,93.2,-42.0,3,5195.8
47,admin.,divorced,high.school,no,yes,no,2726,cellular,sep,tue,1,3,1,success,3171,-3.4,92.379,-29.8,3,5017.5
53,self-employed,divorced,university.degree,no,no,no,5383,cellular,nov,tue,2,999,0,nonexistent,3172,-0.1,93.2,-42.0,3,5195.8
41,blue-collar,divorced,basic.6y,no,yes,no,32912,telephone,may,fri,1,999,0,nonexistent,3173,1.1,93.994,-36.4,3,5191.0
31,admin.,single,university.degree,no,yes,no,39480,telephone,jun,tue,1,999,0,nonexistent,3174,1.4,94.465,-41.8,3,5228.1
55,blue-collar,divorced,basic.9y,no,yes,yes,29059,cellular,jul,tue,1,999,0,nonexistent,3175,1.4,93.918,-42.7,3,5228.1
38,blue-collar,divorced,high.school,no,no,no,13849,cellular,jul,fri,1,999,0,nonexistent,3176,1.4,93.918,-42.7,3,5228.1
37,blue-collar,single,university.degree,no,yes,no,36270,telephone,may,mon,9,999,0,nonexistent,3177,1.1,93.994,-36.4,3,5191.0
49,technician,divorced,unknown,no,no,no,7308,telephone,jun,thu,1,999,0,nonexistent,3178,1.4,94.465,-41.8,3,5228.1
45,blue-collar,married,basic.9y,no,yes,no,2456,telephone,jul,tue,1,999,0,nonexistent,3179,1.4,93.918,-42.7,3,5228.1
55,unknown,married,unknown,unknown,yes,no,12109,telephone,may,fri,1,999,0,nonexistent,3180,1.1,93.994,-36.4,3,5191.0
38,management,married,university.degree,no,yes,no,31206,cellular,may,wed,3,999,0,nonexistent,3181,-1.8,92.893,-46.2,3,5099.1
37,technician,married,professional.course,no,no,no,9990,cellular,jun,mon,1,999,0,nonexistent,3182,-2.9,92.963,-40.8,3,5076.2
35,blue-collar,married,basic.4y,unknown,no,no,33550,telephone,may,thu,2,999,0,nonexistent,3183,1.1,93.994,-36.4,3,5191.0
35,blue-collar,divorced,basic.9y,no,no,yes,36606,cellular,jul,tue,2,999,0,nonexistent,3184,1.4,93.918,-42.7,3,5228.1
53,admin.,married,high.school,no,yes,no,27991,cellular,may,fri,1,999,1,failure,3185,-1.8,92.893,-46.2,3,5099.1
57,technician,married,university.degree,no,no,no,9141,cellular,may,mon,6,999,1,failure,3186,-1.8,92.893,-46.2,3,5099.1
32,technician,married,professional.course,no,yes,yes,31549,cellular,aug,mon,2,999,0,nonexistent,3187,1.4,93.444,-36.1,3,5228.1
36,services,married,high.school,unknown,yes,no,22508,telephone,may,thu,1,999,0,nonexistent,3188,1.1,93.994,-36.4,3,5191.0
31,services,married,high.school,no,no,no,35883,telephone,nov,fri,2,3,2,success,3189,-3.4,92.649,-30.1,3,5017.5
56,retired,married,basic.6y,no,no,no,3124,cellular,jul,wed,1,999,0,nonexistent,3190,1.4,93.918,-42.7,3,5228.1
24,management,married,university.degree,no,unknown,unknown,33130,cellular,jul,wed,2,999,0,nonexistent,3191,1.4,93.918,-42.7,3,5228.1
32,admin.,single,university.degree,no,yes,no,36853,cellular,aug,thu,2,999,0,nonexistent,3192,1.4,93.444,-36.1,3,5228.1
41,admin.,divorced,high.school,no,no,no,29377,telephone,apr,thu,2,999,0,nonexistent,3193,-1.8,93.749,-34.6,3,5008.7
37,technician,divorced,professional.course,unknown,yes,no,17983,cellular,jul,mon,5,999,0,nonexistent,3194,1.4,93.918,-42.7,3,5228.1
45,blue-collar,married,basic.6y,unknown,yes,no,38226,telephone,may,fri,2,999,0,nonexistent,3195,1.1,93.994,-36.4,3,5191.0
28,student,single,high.school,no,no,no,34580,telephone,oct,thu,1,999,0,nonexistent,3196,-3.4,92.431,-26.9,3,5017.5
32,blue-collar,married,basic.9y,no,yes,no,7356,telephone,jun,fri,3,999,0,nonexistent,3197,1.4,94.465,-41.8,3,5228.1
42,technician,married,university.degree,no,no,no,14815,telephone,may,mon,2,999,0,nonexistent,3198,1.1,93.994,-36.4,3,5191.0
59,blue-collar,married,basic.9y,unknown,yes,no,36762,cellular,aug,thu,2,999,0,nonexistent,3199,1.4,93.444,-36.1,3,5228.1
44,admin.,divorced,high.school,no,no,no,25988,cellular,jul,tue,5,999,0,nonexistent,3200,-2.9,92.469,-33.6,3,5076.2
56,unemployed,married,high.school,unknown,no,no,4965,telephone,jun,tue,3,999,0,nonexistent,3201,1.4,94.465,-41.8,3,5228.1
20,services,single,unknown,no,no,no,11738,cellular,mar,mon,3,3,3,success,3202,-1.8,93.369,-34.8,3,5008.7
57,self-employed,married,university.degree,no,yes,no,38480,cellular,may,mon,3,999,0,nonexistent,3203,-1.8,92.893,-46.2,3,5099.1
48,blue-collar,married,basic.9y,unknown,no,no,7147,cellular,may,thu,1,999,0,nonexistent,3204,-1.8,92.893,-46.2,3,5099.1
49,services,married,high.school,unknown,yes,yes,10266,cellular,jul,wed,1,999,0,nonexistent,3205,1.4,93.918,-42.7,3,5228.1
54,management,divorced,university.degree,no,yes,no,27931,cellular,may,wed,2,12,1,success,3206,-1.8,92.893,-46.2,3,5099.1
33,blue-collar,married,basic.9y,no,yes,yes,17934,telephone,may,wed,2,999,0,nonexistent,3207,1.1,93.994,-36.4,3,5191.0
40,housemaid,married,high.school,unknown,yes,no,6721,telephone,jun,mon,7,999,0,nonexistent,3208,1.4,94.465,-41.8,3,5228.1
59,admin.,married,high.school,no,no,no,37244,cellular,may,wed,2,999,1,failure,3209,-1.8,92.893,-46.2,3,5099.1
46,technician,married,professional.course,no,no,no,4427,cellular,nov,thu,2,999,0,nonexistent,3210,-0.1,93.2,-42.0,3,5195.8
36,blue-collar,single,basic.9y,unknown,no,no,3311,telephone,may,tue,1,999,0,nonexistent,3211,1.1,93.994,-36.4,3,5191.0
54,admin.,divorced,university.degree,no,no,no,36774,telephone,jun,thu,1,999,0,nonexistent,3212,1.4,94.465,-41.8,3,5228.1
53,services,married,high.school,unknown,yes,no,28728,cellular,jul,mon,1,999,0,nonexistent,3213,1.4,93.918,-42.7,3,5228.1
28,admin.,married,university.degree,no,unknown,unknown,6196,telephone,may,tue,2,999,0,nonexistent,3214,1.1,93.994,-36.4,3,5191.0
31,admin.,single,university.degree,no,no,no,7388,cellular,aug,wed,4,999,0,nonexistent,3215,1.4,93.444,-36.1,3,5228.1
51,retired,married,basic.4y,unknown,yes,yes,6566,telephone,may,tue,1,999,0,nonexistent,3216,1.1,93.994,-36.4,3,5191.0
23,blue-collar,single,basic.9y,no,no,yes,8607,cellular,jul,mon,3,999,0,nonexistent,3217,1.4,93.918,-42.7,3,5228.1
59,admin.,married,high.school,no,yes,no,27360,cellular,aug,wed,1,999,0,nonexistent,3218,-2.9,92.201,-31.4,3,5076.2
52,admin.,divorced,university.degree,unknown,yes,no,12851,cellular,jul,tue,2,999,0,nonexistent,3219,1.4,93.918,-42.7,3,5228.1
29,technician,single,professional.course,no,yes,no,34944,cellular,oct,mon,2,999,0,nonexistent,3220,-3.4,92.431,-26.9,3,5017.5
71,retired,married,high.school,no,yes,no,40811,telephone,sep,wed,1,999,2,failure,3221,-1.1,94.199,-37.5,3,4963.6
46,management,married,basic.9y,unknown,no,no,8082,telephone,may,mon,4,999,0,nonexistent,3222,1.1,93.994,-36.4,3,5191.0
33,technician,married,university.degree,no,yes,no,37000,cellular,aug,wed,1,999,0,nonexistent,3223,1.4,93.444,-36.1,3,5228.1
40,services,married,basic.6y,no,no,no,26260,cellular,jul,mon,2,999,0,nonexistent,3224,1.4,93.918,-42.7,3,5228.1
59,retired,married,university.degree,no,yes,no,11194,cellular,aug,tue,1,999,0,nonexistent,3225,1.4,93.444,-36.1,3,5228.1
35,admin.,married,university.degree,no,no,no,25291,cellular,aug,mon,4,999,0,nonexistent,3226,1.4,93.444,-36.1,3,5228.1
45,blue-collar,married,basic.9y,unknown,yes,no,34938,cellular,apr,tue,4,999,1,failure,3227,-1.8,93.075,-47.1,3,5099.1
38,admin.,married,high.school,no,yes,no,30941,cellular,may,fri,1,999,0,nonexistent,3228,-1.8,92.893,-46.2,3,5099.1
49,services,married,high.school,no,yes,no,8391,telephone,jun,fri,3,999,0,nonexistent,3229,1.4,94.465,-41.8,3,5228.1
25,admin.,single,high.school,no,yes,yes,16746,telephone,jun,wed,1,999,0,nonexistent,3230,1.4,94.465,-41.8,3,5228.1
32,technician,single,university.degree,no,no,no,37005,cellular,may,thu,8,999,0,nonexistent,3231,-1.8,92.893,-46.2,3,5099.1
36,services,married,high.school,no,no,no,23293,telephone,jul,wed,2,999,0,nonexistent,3232,-1.7,94.215,-40.3,3,4991.6
34,blue-collar,married,basic.9y,no,yes,no,33510,cellular,nov,thu,1,999,0,nonexistent,3233,-0.1,93.2,-42.0,3,5195.8
27,services,single,university.degree,no,no,yes,37723,cellular,jul,thu,2,999,0,nonexistent,3234,1.4,93.918,-42.7,3,5228.1
36,admin.,married,high.school,no,yes,no,18490,telephone,jun,fri,3,999,0,nonexistent,3235,1.4,94.465,-41.8,3,5228.1
22,technician,single,basic.9y,no,no,no,8223,telephone,may,mon,2,999,1,failure,3236,-1.8,92.893,-46.2,3,5099.1
34,services,married,high.school,no,no,no,22382,telephone,may,tue,1,999,0,nonexistent,3237,1.1,93.994,-36.4,3,5191.0
39,admin.,single,university.degree,no,no,no,31384,cellular,aug,thu,1,999,0,nonexistent,3238,1.4,93.444,-36.1,3,5228.1
44,management,married,university.degree,no,yes,no,40021,cellular,nov,mon,1,999,1,failure,3239,-0.1,93.2,-42.0,3,5195.8
32,blue-collar,married,basic.9y,unknown,no,no,9273,telephone,may,fri,2,999,0,nonexistent,3240,1.1,93.994,-36.4,3,5191.0
24,blue-collar,single,basic.9y,no,yes,no,30418,cellular,jun,wed,2,999,0,nonexistent,3241,-2.9,92.963,-40.8,3,5076.2
59,retired,married,basic.4y,unknown,yes,no,6787,telephone,may,thu,1,999,0,nonexistent,3242,1.1,93.994,-36.4,3,5191.0
28,student,single,unknown,no,yes,no,5723,telephone,aug,fri,3,999,0,nonexistent,3243,-2.9,92.201,-31.4,3,5076.2
44,management,married,university.degree,unknown,yes,no,13196,telephone,may,mon,1,999,0,nonexistent,3244,1.1,93.994,-36.4,3,5191.0
28,blue-collar,married,basic.4y,unknown,yes,no,12763,cellular,jul,thu,8,999,0,nonexistent,3245,1.4,93.918,-42.7,3,5228.1
39,student,single,unknown,no,yes,no,38738,cellular,jun,fri,3,999,0,nonexistent,3246,-2.9,92.963,-40.8,3,5076.2
52,technician,divorced,professional.course,no,yes,no,15882,cellular,aug,thu,1,999,0,nonexistent,3247,1.4,93.444,-36.1,3,5228.1
37,entrepreneur,married,university.degree,no,yes,no,3900,cellular,jul,mon,1,999,0,nonexistent,3248,1.4,93.918,-42.7,3,5228.1
20,student,single,high.school,no,yes,no,39533,cellular,jul,mon,4,999,0,nonexistent,3249,1.4,93.918,-42.7,3,5228.1
32,management,married,basic.6y,no,yes,no,16024,telephone,may,thu,3,999,0,nonexistent,3250,1.1,93.994,-36.4,3,5191.0
29,services,single,high.school,no,yes,no,11542,cellular,nov,wed,1,999,1,failure,3251,-0.1,93.2,-42.0,3,5195.8
33,self-employed,married,basic.9y,unknown,no,no,4125,cellular,aug,fri,1,999,0,nonexistent,3252,1.4,93.444,-36.1,3,5228.1
42,services,married,basic.9y,no,no,no,32648,cellular,may,fri,2,999,1,failure,3253,-1.8,92.893,-46.2,3,5099.1
58,technician,divorced,university.degree,unknown,yes,no,11506,cellular,aug,thu,2,999,0,nonexistent,3254,1.4,93.444,-36.1,3,5228.1
47,services,married,unknown,no,yes,no,25574,cellular,jul,thu,3,999,0,nonexistent,3255,1.4,93.918,-42.7,3,5228.1
43,admin.,married,university.degree,no,yes,yes,25934,cellular,jul,wed,1,999,0,nonexistent,3256,1.4,93.918,-42.7,3,5228.1
25,unemployed,single,high.school,unknown,no,no,36428,telephone,jun,fri,9,999,0,nonexistent,3257,1.4,94.465,-41.8,3,5228.1
51,management,married,university.degree,no,yes,no,5338,telephone,may,tue,3,999,0,nonexistent,3258,1.1,93.994,-36.4,3,5191.0
43,admin.,married,high.school,no,yes,no,13840,cellular,may,mon,4,3,1,success,3259,-1.8,92.893,-46.2,3,5099.1
36,blue-collar,married,basic.9y,no,no,no,26720,cellular,may,tue,1,999,0,nonexistent,3260,-1.8,92.893,-46.2,3,5099.1
32,blue-collar,married,high.school,no,yes,no,28262,telephone,nov,mon,1,999,0,nonexistent,3261,-0.1,93.2,-42.0,3,5195.8
30,admin.,divorced,university.degree,unknown,yes,no,9014,telephone,jun,fri,1,999,0,nonexistent,3262,1.4,94.465,-41.8,3,5228.1
49,technician,divorced,high.school,no,yes,no,9606,cellular,jul,thu,1,999,0,nonexistent,3263,1.4,93.918,-42.7,3,5228.1
35,admin.,single,university.degree,no,no,yes,24416,cellular,aug,tue,1,999,0,nonexistent,3264,1.4,93.444,-36.1,3,5228.1
37,technician,married,professional.course,no,yes,no,39830,cellular,aug,fri,7,999,0,nonexistent,3265,1.4,93.444,-36.1,3,5228.1
27,blue-collar,single,basic.9y,no,yes,no,16817,telephone,jul,mon,2,999,0,nonexistent,3266,1.4,93.918,-42.7,3,5228.1
35,self-employed,married,university.degree,no,no,no,40609,telephone,jul,thu,5,999,0,nonexistent,3267,1.4,93.918,-42.7,3,5228.1
54,admin.,married,high.school,no,no,no,14242,cellular,jun,fri,3,999,0,nonexistent,3268,-2.9,92.963,-40.8,3,5076.2
46,admin.,married,high.school,no,yes,no,27545,cellular,oct,wed,1,999,0,nonexistent,3269,-3.4,92.431,-26.9,3,5017.5
71,retired,married,unknown,no,yes,no,18502,cellular,sep,fri,4,999,0,nonexistent,3270,-3.4,92.379,-29.8,3,5017.5
58,admin.,married,basic.4y,no,no,no,31665,cellular,nov,fri,7,999,0,nonexistent,3271,-0.1,93.2,-42.0,3,5195.8
45,admin.,single,high.school,no,yes,no,2120,cellular,may,tue,3,999,0,nonexistent,3272,-1.8,92.893,-46.2,3,5099.1
56,housemaid,divorced,basic.4y,no,yes,no,32660,cellular,nov,wed,1,999,1,failure,3273,-3.4,92.649,-30.1,3,5017.5
50,technician,divorced,professional.course,no,no,no,28396,cellular,aug,mon,2,999,0,nonexistent,3274,1.4,93.444,-36.1,3,5228.1
44,management,married,university.degree,no,yes,no,1050,cellular,may,tue,1,999,0,nonexistent,3275,-1.8,92.893,-46.2,3,5099.1
47,technician,married,professional.course,no,no,no,20388,telephone,jun,thu,1,999,0,nonexistent,3276,1.4,94.465,-41.8,3,5228.1
25,admin.,single,high.school,no,no,no,38854,telephone,jul,mon,21,999,0,nonexistent,3277,1.4,93.918,-42.7,3,5228.1
35,blue-collar,married,basic.4y,unknown,yes,no,32273,cellular,apr,mon,1,999,0,nonexistent,3278,-1.8,93.075,-47.1,3,5099.1
47,services,married,basic.9y,no,unknown,unknown,19547,cellular,aug,thu,2,999,0,nonexistent,3279,1.4,93.444,-36.1,3,5228.1
38,services,married,high.school,no,no,yes,23855,telephone,may,fri,1,999,0,nonexistent,3280,1.1,93.994,-36.4,3,5191.0
42,entrepreneur,married,basic.4y,unknown,yes,no,32550,telephone,jul,thu,2,999,0,nonexistent,3281,1.4,93.918,-42.7,3,5228.1
25,technician,single,university.degree,no,yes,yes,4527,telephone,jun,mon,6,999,0,nonexistent,3282,1.4,94.465,-41.8,3,5228.1
49,management,married,university.degree,no,yes,no,38810,telephone,jun,mon,2,999,0,nonexistent,3283,-2.9,92.963,-40.8,3,5076.2
32,admin.,single,university.degree,no,yes,no,40524,cellular,aug,tue,3,999,0,nonexistent,3284,1.4,93.444,-36.1,3,5228.1
57,retired,married,university.degree,no,yes,yes,31414,cellular,jul,mon,4,999,0,nonexistent,3285,1.4,93.918,-42.7,3,5228.1
60,retired,divorced,basic.4y,unknown,yes,no,36439,telephone,jun,tue,1,999,0,nonexistent,3286,1.4,94.465,-41.8,3,5228.1
35,technician,single,professional.course,no,unknown,unknown,33763,cellular,may,mon,2,999,0,nonexistent,3287,-1.8,92.893,-46.2,3,5099.1
27,admin.,single,professional.course,no,yes,yes,2263,cellular,jul,tue,3,999,0,nonexistent,3288,1.4,93.918,-42.7,3,5228.1
29,management,married,university.degree,no,yes,no,40680,cellular,aug,thu,1,4,2,success,3289,-2.9,92.201,-31.4,3,5076.2
49,blue-collar,married,basic.4y,no,yes,no,20982,telephone,may,wed,1,999,0,nonexistent,3290,1.1,93.994,-36.4,3,5191.0
32,blue-collar,married,professional.course,unknown,yes,yes,16680,cellular,apr,thu,3,999,0,nonexistent,3291,-1.8,93.075,-47.1,3,5099.1
44,blue-collar,married,high.school,no,no,no,22284,telephone,may,mon,5,999,0,nonexistent,3292,1.1,93.994,-36.4,3,5191.0
34,admin.,divorced,university.degree,no,no,no,11336,telephone,jul,thu,1,999,0,nonexistent,3293,1.4,93.918,-42.7,3,5228.1
57,blue-collar,married,basic.4y,unknown,no,no,7462,cellular,aug,wed,1,999,0,nonexistent,3294,1.4,93.444,-36.1,3,5228.1
27,admin.,married,university.degree,no,no,no,19421,cellular,jul,wed,4,999,0,nonexistent,3295,1.4,93.918,-42.7,3,5228.1
52,management,married,university.degree,no,unknown,unknown,1695,cellular,aug,thu,2,999,0,nonexistent,3296,-1.7,94.027,-38.3,3,4991.6
54,blue-collar,married,basic.9y,unknown,no,yes,29572,telephone,may,thu,2,999,0,nonexistent,3297,1.1,93.994,-36.4,3,5191.0
41,blue-collar,married,basic.9y,no,yes,no,10654,cellular,may,wed,1,999,1,failure,3298,-1.8,92.893,-46.2,3,5099.1
34,blue-collar,married,basic.9y,no,no,no,7683,cellular,may,tue,3,999,0,nonexistent,3299,-1.8,92.893,-46.2,3,5099.1
34,blue-collar,married,basic.4y,no,no,no,15088,cellular,jul,wed,1,999,0,nonexistent,3300,1.4,93.918,-42.7,3,5228.1
37,technician,married,high.school,no,yes,no,14891,telephone,jun,tue,3,999,0,nonexistent,3301,1.4,94.465,-41.8,3,5228.1
29,admin.,single,university.degree,no,no,no,15732,cellular,nov,wed,4,999,0,nonexistent,3302,-0.1,93.2,-42.0,3,5195.8
29,blue-collar,married,basic.9y,no,no,no,26085,cellular,may,wed,1,6,1,success,3303,-1.8,92.893,-46.2,3,5099.1
38,blue-collar,married,basic.4y,unknown,no,no,35374,telephone,may,thu,6,999,0,nonexistent,3304,1.1,93.994,-36.4,3,5191.0
36,blue-collar,married,basic.9y,unknown,yes,no,14111,telephone,jun,fri,2,999,0,nonexistent,3305,1.4,94.465,-41.8,3,5228.1
55,admin.,married,university.degree,unknown,no,yes,19768,cellular,aug,wed,2,999,0,nonexistent,3306,1.4,93.444,-36.1,3,5228.1
41,housemaid,married,university.degree,unknown,no,no,27004,telephone,may,fri,1,999,0,nonexistent,3307,1.1,93.994,-36.4,3,5191.0
46,blue-collar,married,basic.6y,unknown,no,no,35926,telephone,may,wed,2,999,0,nonexistent,3308,1.1,93.994,-36.4,3,5191.0
32,blue-collar,married,basic.9y,no,yes,no,17239,cellular,may,wed,1,10,1,success,3309,-1.8,92.893,-46.2,3,5099.1
29,technician,single,university.degree,no,yes,yes,32258,cellular,may,tue,2,999,0,nonexistent,3310,-1.8,92.893,-46.2,3,5099.1
57,management,married,university.degree,unknown,no,no,35801,cellular,aug,wed,1,999,0,nonexistent,3311,1.4,93.444,-36.1,3,5228.1
39,blue-collar,married,basic.9y,no,yes,no,30914,cellular,apr,thu,1,999,0,nonexistent,3312,-1.8,93.075,-47.1,3,5099.1
31,blue-collar,married,basic.9y,no,yes,no,564,cellular,may,fri,1,999,1,failure,3313,-1.8,92.893,-46.2,3,5099.1
33,admin.,single,university.degree,no,no,no,17676,cellular,oct,thu,1,999,1,failure,3314,-3.4,92.431,-26.9,3,5017.5
31,admin.,single,university.degree,no,yes,no,32655,cellular,aug,wed,2,999,0,nonexistent,3315,1.4,93.444,-36.1,3,5228.1
38,blue-collar,married,basic.6y,unknown,no,yes,32113,telephone,jun,wed,1,999,0,nonexistent,3316,1.4,94.465,-41.8,3,5228.1
38,services,married,basic.9y,no,no,no,11355,cellular,jun,fri,2,999,0,nonexistent,3317,-2.9,92.963,-40.8,3,5076.2
49,management,married,university.degree,no,no,yes,18280,cellular,apr,thu,1,999,0,nonexistent,3318,-1.8,93.075,-47.1,3,5099.1
