age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
30,management,married,university.degree,no,unknown,unknown,37539,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
42,services,married,professional.course,no,no,no,19691,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
19,student,single,basic.9y,no,yes,no,34316,cellular,sep,wed,2,999,1,-3.4,92.379,-29.8,0.813,5017.5
32,admin.,single,university.degree,no,yes,no,10448,cellular,apr,thu,2,999,0,-1.8,93.075,-47.1,1.41,5099.1
43,blue-collar,married,basic.9y,no,yes,yes,932,cellular,may,mon,4,999,0,-1.8,92.893,-46.2,1.354,5099.1
36,admin.,single,university.degree,no,no,no,2407,telephone,may,tue,5,999,1,-1.8,92.893,-46.2,1.291,5099.1
46,technician,divorced,professional.course,no,no,no,25247,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
39,technician,married,professional.course,no,no,no,15385,cellular,aug,mon,1,999,0,1.4,93.444,-36.1,4.965,5228.1
44,management,married,university.degree,no,yes,no,31081,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
48,admin.,married,university.degree,no,no,no,36081,cellular,apr,fri,3,999,0,-1.8,93.075,-47.1,1.405,5099.1
39,admin.,married,high.school,no,yes,no,30969,telephone,jun,wed,4,999,0,1.4,94.465,-41.8,4.864,5228.1
37,technician,married,professional.course,unknown,no,no,27032,cellular,nov,fri,3,999,0,-0.1,93.2,-42.0,4.021,5195.8
57,retired,single,unknown,unknown,yes,yes,37114,cellular,jul,mon,6,999,0,1.4,93.918,-42.7,4.962,5228.1
35,services,married,basic.9y,no,yes,yes,31535,telephone,may,thu,2,999,0,1.1,93.994,-36.4,4.855,5191.0
41,technician,married,professional.course,no,no,yes,23473,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.857,5191.0
31,technician,single,professional.course,no,yes,no,20289,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.857,5191.0
44,technician,married,basic.9y,no,yes,no,8093,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
55,management,married,university.degree,no,no,no,6694,cellular,apr,fri,1,999,1,-1.8,93.075,-47.1,1.405,5099.1
37,admin.,single,university.degree,no,no,no,7730,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
49,housemaid,single,university.degree,no,yes,no,24741,cellular,dec,mon,2,6,1,-3.0,92.713,-33.0,0.7170000000000001,5023.5
32,blue-collar,single,university.degree,no,no,no,30802,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.864,5228.1
60,retired,married,university.degree,unknown,no,no,7239,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.97,5228.1
39,admin.,single,high.school,no,yes,yes,37455,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36,entrepreneur,single,university.degree,no,yes,no,38256,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
37,student,divorced,university.degree,no,yes,no,38206,cellular,may,thu,1,999,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
39,admin.,married,basic.9y,no,no,no,35746,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.855,5191.0
29,technician,married,professional.course,no,no,no,16277,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
40,student,single,high.school,no,no,no,14282,cellular,nov,fri,6,999,0,-0.1,93.2,-42.0,4.021,5195.8
41,admin.,divorced,university.degree,no,no,no,39076,cellular,jul,mon,3,999,0,-1.7,94.215,-40.3,0.7929999999999999,4991.6
34,self-employed,single,high.school,no,yes,no,15760,cellular,nov,tue,4,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
33,blue-collar,married,basic.9y,no,unknown,unknown,13210,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
23,blue-collar,single,high.school,no,yes,no,22983,cellular,dec,fri,6,999,0,-3.0,92.713,-33.0,0.71,5023.5
39,technician,married,university.degree,no,no,yes,36183,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
46,self-employed,married,basic.9y,unknown,yes,no,7594,telephone,may,fri,7,999,0,1.1,93.994,-36.4,4.855,5191.0
36,blue-collar,married,basic.6y,no,yes,no,39934,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.859,5191.0
32,blue-collar,married,basic.9y,no,yes,yes,31722,cellular,may,wed,4,999,0,-1.8,92.893,-46.2,1.281,5099.1
24,technician,single,basic.6y,no,yes,no,22465,cellular,jul,thu,5,999,0,1.4,93.918,-42.7,4.958,5228.1
54,blue-collar,married,basic.4y,no,yes,no,7320,telephone,may,tue,5,999,0,-1.8,92.893,-46.2,1.291,5099.1
38,blue-collar,divorced,high.school,no,no,no,6501,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
54,retired,married,basic.9y,unknown,yes,yes,10928,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
53,housemaid,married,professional.course,unknown,yes,no,1729,telephone,jun,mon,4,999,0,1.4,94.465,-41.8,4.865,5228.1
44,admin.,single,university.degree,unknown,no,no,36022,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
34,admin.,married,high.school,no,no,no,35606,cellular,may,tue,5,999,1,-1.8,92.893,-46.2,1.291,5099.1
35,technician,single,professional.course,no,yes,no,27554,cellular,aug,thu,2,999,0,1.4,93.444,-36.1,4.964,5228.1
51,management,divorced,university.degree,no,no,no,33645,cellular,may,wed,2,999,0,-1.8,92.893,-46.2,1.334,5099.1
32,technician,single,university.degree,no,yes,no,23555,telephone,jul,thu,2,999,0,1.4,93.918,-42.7,4.962,5228.1
41,admin.,married,high.school,no,no,yes,33769,cellular,jul,mon,4,999,0,1.4,93.918,-42.7,4.96,5228.1
52,entrepreneur,married,university.degree,unknown,yes,yes,13437,telephone,nov,wed,3,999,0,-0.1,93.2,-42.0,4.12,5195.8
31,self-employed,married,basic.9y,no,no,no,23298,telephone,may,thu,4,999,0,1.1,93.994,-36.4,4.86,5191.0
33,admin.,married,high.school,no,yes,no,13835,cellular,may,wed,2,999,1,-1.8,92.893,-46.2,1.334,5099.1
36,admin.,married,high.school,no,yes,no,9960,cellular,may,tue,2,999,0,-1.8,92.893,-46.2,1.291,5099.1
29,blue-collar,married,basic.9y,no,no,no,33750,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.266,5099.1
51,admin.,married,professional.course,unknown,no,no,24463,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.961,5228.1
37,technician,single,university.degree,no,yes,no,35911,cellular,aug,tue,2,999,4,-1.7,94.027,-38.3,0.899,4991.6
39,admin.,divorced,basic.9y,no,no,no,28331,telephone,may,wed,1,999,1,-1.8,92.893,-46.2,1.281,5099.1
38,blue-collar,married,basic.4y,unknown,no,no,12566,telephone,may,thu,2,999,0,1.1,93.994,-36.4,4.86,5191.0
31,housemaid,married,high.school,unknown,no,no,4312,cellular,nov,mon,2,999,0,-0.1,93.2,-42.0,4.191,5195.8
33,admin.,divorced,university.degree,no,yes,no,20153,telephone,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
46,admin.,married,high.school,unknown,no,no,35192,cellular,nov,mon,3,999,0,-0.1,93.2,-42.0,4.191,5195.8
36,admin.,married,high.school,unknown,no,no,16610,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
37,admin.,single,university.degree,no,yes,no,7484,cellular,may,tue,5,999,0,-1.8,92.893,-46.2,1.344,5099.1
27,technician,married,high.school,no,no,no,17314,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.857,5191.0
27,retired,single,basic.9y,no,no,no,9191,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
57,blue-collar,married,basic.4y,unknown,yes,no,12108,telephone,jun,wed,5,999,0,1.4,94.465,-41.8,4.864,5228.1
35,technician,single,professional.course,no,no,no,22815,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.963,5228.1
39,unemployed,married,professional.course,no,no,yes,19801,telephone,may,tue,2,999,0,1.1,93.994,-36.4,4.856,5191.0
23,admin.,single,high.school,no,yes,no,19986,cellular,may,thu,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
39,admin.,single,high.school,no,no,no,33269,telephone,jun,wed,2,999,0,1.4,94.465,-41.8,4.864,5228.1
30,admin.,single,university.degree,no,no,no,38490,cellular,sep,mon,6,999,0,-3.4,92.379,-29.8,0.797,5017.5
37,admin.,married,university.degree,no,yes,yes,2115,cellular,may,wed,7,999,0,-1.8,92.893,-46.2,1.281,5099.1
29,admin.,single,university.degree,no,yes,yes,24191,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.963,5228.1
41,self-employed,married,basic.9y,unknown,no,no,9208,cellular,jul,fri,8,999,0,1.4,93.918,-42.7,4.957,5228.1
45,blue-collar,married,basic.9y,unknown,no,no,30562,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
38,entrepreneur,married,basic.6y,no,yes,no,3958,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.855,5191.0
29,admin.,single,university.degree,no,yes,no,33937,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.961,5228.1
51,services,divorced,basic.6y,unknown,no,yes,28780,telephone,may,wed,3,999,0,1.1,93.994,-36.4,4.856,5191.0
30,blue-collar,single,basic.9y,no,yes,yes,19948,cellular,jul,mon,5,999,0,1.4,93.918,-42.7,4.96,5228.1
36,admin.,married,high.school,no,yes,no,1145,cellular,jul,thu,2,999,0,1.4,93.918,-42.7,4.968,5228.1
51,technician,married,basic.6y,unknown,no,no,8160,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
33,technician,married,professional.course,unknown,yes,no,25864,cellular,apr,fri,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
41,management,married,university.degree,no,yes,no,29770,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.25,5099.1
34,blue-collar,divorced,basic.9y,unknown,yes,no,16622,cellular,may,tue,2,999,0,-1.8,92.893,-46.2,1.291,5099.1
37,management,married,university.degree,no,yes,no,32409,cellular,oct,thu,3,5,5,-1.1,94.601,-49.5,1.025,4963.6
29,entrepreneur,married,basic.6y,no,no,no,7425,cellular,may,tue,3,999,0,-1.8,92.893,-46.2,1.344,5099.1
37,services,married,high.school,no,no,yes,35005,cellular,nov,wed,4,6,1,-3.4,92.649,-30.1,0.715,5017.5
28,management,single,university.degree,no,no,no,2596,telephone,may,wed,4,999,0,1.1,93.994,-36.4,4.857,5191.0
49,blue-collar,divorced,basic.6y,no,no,no,40684,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
31,admin.,divorced,university.degree,no,yes,no,4259,cellular,aug,tue,2,999,0,1.4,93.444,-36.1,4.963,5228.1
27,technician,single,professional.course,no,yes,no,36626,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.961,5228.1
42,blue-collar,married,basic.9y,unknown,no,no,28551,telephone,jun,tue,3,999,0,1.4,94.465,-41.8,4.864,5228.1
77,management,married,unknown,no,yes,no,38619,cellular,aug,fri,1,3,6,-1.7,94.027,-38.3,0.905,4991.6
55,technician,married,high.school,no,yes,yes,9286,cellular,apr,tue,3,999,0,-1.8,93.075,-47.1,1.453,5099.1
41,technician,divorced,professional.course,no,no,no,5637,cellular,apr,thu,2,999,1,-1.8,93.075,-47.1,1.365,5099.1
33,blue-collar,single,basic.9y,no,no,yes,10873,cellular,may,wed,3,999,0,-1.8,92.893,-46.2,1.281,5099.1
33,admin.,single,high.school,unknown,no,no,8931,cellular,may,thu,1,12,1,-1.8,92.893,-46.2,1.266,5099.1
54,housemaid,divorced,basic.4y,no,yes,yes,6430,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
81,retired,married,high.school,no,no,no,9251,cellular,aug,tue,3,999,0,-2.9,92.201,-31.4,0.838,5076.2
38,blue-collar,married,basic.4y,no,no,yes,35806,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
31,admin.,single,high.school,no,yes,no,41059,cellular,may,thu,1,999,1,-1.8,92.893,-46.2,1.266,5099.1
33,admin.,married,university.degree,no,yes,no,13512,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
33,admin.,single,university.degree,no,yes,no,11360,cellular,may,thu,4,999,1,-1.8,92.893,-46.2,1.327,5099.1
39,admin.,married,high.school,no,yes,no,11882,cellular,aug,tue,2,999,0,1.4,93.444,-36.1,4.966,5228.1
52,admin.,divorced,university.degree,no,yes,no,3151,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.959,5228.1
33,blue-collar,single,basic.4y,no,no,no,9211,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.291,5099.1
53,management,married,university.degree,no,yes,yes,40166,telephone,aug,fri,1,999,0,1.4,93.444,-36.1,4.963,5228.1
44,blue-collar,married,basic.6y,no,yes,no,20144,cellular,jul,wed,5,999,0,1.4,93.918,-42.7,4.963,5228.1
46,admin.,married,high.school,no,no,no,8718,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.859,5191.0
48,blue-collar,married,basic.4y,no,yes,no,26452,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.859,5191.0
35,admin.,married,high.school,no,no,no,26850,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
34,admin.,single,high.school,no,unknown,unknown,7228,telephone,aug,fri,1,999,0,-1.7,94.027,-38.3,0.89,4991.6
53,admin.,single,basic.6y,no,yes,no,971,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.961,5228.1
41,blue-collar,single,basic.9y,no,yes,no,4808,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
57,technician,married,professional.course,no,no,no,22015,telephone,may,fri,7,999,0,1.1,93.994,-36.4,4.857,5191.0
33,services,divorced,high.school,no,yes,no,6872,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.961,5228.1
23,blue-collar,married,basic.9y,unknown,yes,no,24644,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
30,blue-collar,single,basic.9y,no,yes,yes,30092,telephone,may,mon,4,999,0,1.1,93.994,-36.4,4.857,5191.0
45,retired,married,basic.4y,no,no,no,2405,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.963,5228.1
39,services,single,professional.course,unknown,yes,no,33452,cellular,may,thu,1,999,1,-1.8,92.893,-46.2,1.327,5099.1
34,admin.,married,university.degree,no,yes,no,30845,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
30,admin.,single,university.degree,no,yes,no,2192,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.962,5228.1
35,blue-collar,married,basic.6y,unknown,no,no,20225,telephone,jun,wed,4,999,0,1.4,94.465,-41.8,4.959,5228.1
43,services,divorced,high.school,no,yes,no,9066,cellular,may,mon,1,999,0,-1.8,92.893,-46.2,1.244,5099.1
78,retired,divorced,basic.4y,no,yes,no,21616,cellular,may,fri,2,7,2,-1.8,93.876,-40.0,0.682,5008.7
32,unemployed,single,university.degree,no,yes,no,15360,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
30,admin.,single,university.degree,no,yes,no,20252,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.964,5228.1
38,blue-collar,married,basic.6y,no,no,yes,27827,cellular,jun,fri,2,3,2,-1.7,94.055,-39.8,0.7070000000000001,4991.6
56,blue-collar,married,basic.9y,no,yes,no,22510,cellular,aug,thu,2,999,0,1.4,93.444,-36.1,4.968,5228.1
38,unemployed,married,basic.9y,unknown,no,no,12134,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
58,admin.,married,high.school,unknown,yes,no,24345,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.961,5228.1
40,housemaid,divorced,high.school,no,no,no,394,telephone,jun,wed,6,999,0,1.4,94.465,-41.8,4.864,5228.1
40,blue-collar,single,professional.course,no,yes,no,20166,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.962,5228.1
36,blue-collar,married,unknown,no,yes,no,4354,cellular,may,tue,2,999,0,-1.8,92.893,-46.2,1.291,5099.1
26,admin.,single,high.school,no,no,no,18064,cellular,jul,mon,4,999,0,1.4,93.918,-42.7,4.962,5228.1
30,admin.,single,university.degree,no,no,no,25376,cellular,may,wed,2,999,1,-1.8,92.893,-46.2,1.334,5099.1
49,management,married,university.degree,no,yes,no,32699,cellular,apr,thu,1,999,1,-1.8,93.075,-47.1,1.365,5099.1
35,admin.,married,university.degree,no,yes,no,742,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.966,5228.1
29,management,married,university.degree,no,no,yes,29612,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.967,5228.1
43,blue-collar,married,basic.9y,no,yes,no,1916,cellular,may,wed,3,999,0,-1.8,92.893,-46.2,1.281,5099.1
24,admin.,single,university.degree,no,yes,no,15081,cellular,apr,mon,3,999,0,-1.8,93.075,-47.1,1.405,5099.1
24,admin.,single,high.school,no,yes,no,39001,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.96,5228.1
36,services,married,high.school,no,yes,yes,24519,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
29,services,married,unknown,no,yes,no,30699,telephone,may,fri,3,999,0,1.1,93.994,-36.4,4.864,5191.0
31,technician,married,professional.course,no,no,no,16971,cellular,aug,fri,2,999,0,1.4,93.444,-36.1,4.964,5228.1
33,student,single,unknown,no,yes,yes,31609,cellular,aug,tue,1,999,0,-2.9,92.201,-31.4,0.883,5076.2
34,entrepreneur,single,university.degree,no,yes,no,13605,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.266,5099.1
36,technician,married,university.degree,no,yes,no,22414,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.961,5228.1
56,blue-collar,married,basic.9y,unknown,yes,no,22398,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.859,5191.0
43,services,married,high.school,no,no,no,20478,cellular,may,thu,2,999,2,-1.8,92.893,-46.2,1.327,5099.1
42,self-employed,married,professional.course,no,yes,no,19786,telephone,jun,tue,4,999,0,1.4,94.465,-41.8,4.958,5228.1
36,blue-collar,married,basic.9y,unknown,yes,no,23685,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
41,blue-collar,divorced,basic.4y,unknown,yes,no,17490,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
48,services,married,basic.4y,unknown,yes,no,34728,cellular,nov,mon,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
54,retired,married,basic.4y,no,no,yes,10154,cellular,oct,thu,2,999,0,-3.4,92.431,-26.9,0.722,5017.5
44,blue-collar,married,basic.9y,unknown,yes,no,32729,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.96,5228.1
23,student,single,basic.4y,no,yes,no,4079,cellular,apr,wed,4,999,0,-1.8,93.075,-47.1,1.415,5099.1
29,technician,single,university.degree,no,yes,no,28893,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
52,technician,married,professional.course,no,yes,no,25139,cellular,nov,fri,1,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5
52,entrepreneur,married,university.degree,no,yes,no,10745,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.96,5228.1
28,blue-collar,married,basic.9y,no,no,yes,19573,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.857,5191.0
54,services,divorced,high.school,no,no,no,3048,cellular,oct,wed,1,999,1,-1.1,94.601,-49.5,1.016,4963.6
45,admin.,married,high.school,no,no,no,5130,telephone,jun,wed,8,999,0,1.4,94.465,-41.8,4.962,5228.1
45,student,single,unknown,no,yes,no,12250,cellular,oct,wed,2,999,2,-1.1,94.601,-49.5,1.016,4963.6
31,admin.,single,university.degree,no,yes,no,40116,cellular,apr,thu,3,999,0,-1.8,93.075,-47.1,1.365,5099.1
33,technician,married,university.degree,no,no,no,11794,cellular,may,thu,3,999,0,-1.8,92.893,-46.2,1.327,5099.1
56,retired,married,basic.4y,no,yes,no,35976,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.96,5228.1
43,management,married,university.degree,no,yes,yes,32317,telephone,jun,tue,3,999,0,1.4,94.465,-41.8,4.864,5228.1
51,entrepreneur,married,basic.4y,no,no,no,16164,cellular,oct,tue,1,999,1,-3.4,92.431,-26.9,0.737,5017.5
37,management,single,university.degree,no,yes,no,13594,cellular,aug,wed,1,999,0,-2.9,92.201,-31.4,0.879,5076.2
60,blue-collar,married,basic.9y,unknown,no,no,37700,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.859,5191.0
33,management,married,basic.9y,no,no,yes,23431,cellular,apr,fri,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
50,blue-collar,married,basic.9y,unknown,yes,yes,30119,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.962,5228.1
46,blue-collar,married,basic.4y,unknown,yes,no,29661,cellular,aug,tue,1,999,0,1.4,93.444,-36.1,4.966,5228.1
36,admin.,single,high.school,no,yes,no,27061,cellular,may,tue,1,999,1,-1.8,92.893,-46.2,1.344,5099.1
46,unemployed,married,basic.9y,no,unknown,unknown,563,cellular,jun,tue,1,999,0,-2.9,92.963,-40.8,1.262,5076.2
58,admin.,married,basic.6y,no,yes,no,36905,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.856,5191.0
42,admin.,single,university.degree,unknown,no,no,23618,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.964,5228.1
34,blue-collar,married,basic.9y,no,yes,no,32650,cellular,may,tue,4,999,0,-1.8,92.893,-46.2,1.291,5099.1
56,services,married,high.school,no,yes,no,12743,cellular,nov,mon,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
47,technician,divorced,professional.course,no,yes,no,29706,telephone,jun,thu,1,999,0,-1.7,94.055,-39.8,0.742,4991.6
51,technician,married,professional.course,unknown,yes,no,31887,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
49,services,married,high.school,no,no,no,4823,cellular,jun,tue,4,999,0,-2.9,92.963,-40.8,1.286,5076.2
38,entrepreneur,divorced,basic.9y,no,yes,yes,39221,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
38,services,divorced,high.school,no,no,no,8968,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
48,retired,married,basic.4y,unknown,no,no,34349,cellular,jul,mon,4,999,0,1.4,93.918,-42.7,4.962,5228.1
55,admin.,divorced,university.degree,no,yes,no,38386,telephone,may,thu,4,999,0,1.1,93.994,-36.4,4.855,5191.0
28,blue-collar,single,basic.9y,no,yes,no,32807,cellular,apr,thu,1,2,1,-1.8,93.075,-47.1,1.365,5099.1
32,services,married,high.school,no,no,no,25601,cellular,aug,thu,1,999,0,-2.9,92.201,-31.4,0.873,5076.2
45,admin.,married,basic.9y,unknown,yes,no,20434,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.855,5191.0
38,admin.,single,university.degree,unknown,no,no,38939,telephone,may,fri,5,999,0,1.1,93.994,-36.4,4.857,5191.0
36,blue-collar,married,basic.4y,unknown,no,no,38926,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
39,entrepreneur,married,high.school,no,no,yes,9876,telephone,may,fri,3,999,0,1.1,93.994,-36.4,4.864,5191.0
26,services,single,high.school,no,yes,no,38253,cellular,may,mon,1,999,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
28,services,married,high.school,no,yes,yes,6795,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
35,services,married,high.school,no,yes,no,15177,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
28,services,divorced,high.school,no,yes,no,23493,cellular,may,mon,4,999,1,-1.8,92.893,-46.2,1.244,5099.1
