age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
43,blue-collar,married,basic.4y,unknown,no,yes,13645,cellular,may,wed,153,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
44,management,married,university.degree,no,no,no,13914,telephone,may,fri,627,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,management,married,university.degree,no,yes,no,31939,telephone,jun,mon,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
52,admin.,married,university.degree,no,yes,no,20423,cellular,nov,thu,134,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
48,blue-collar,married,basic.9y,no,yes,no,21423,cellular,aug,tue,100,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33,unemployed,divorced,basic.9y,no,unknown,unknown,34441,cellular,jul,mon,385,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
46,blue-collar,married,basic.9y,unknown,no,yes,40323,cellular,apr,mon,222,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
29,blue-collar,single,basic.9y,no,unknown,unknown,15806,telephone,jun,fri,364,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31,technician,single,high.school,no,no,no,39675,cellular,may,mon,552,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
26,admin.,single,university.degree,no,yes,yes,31041,cellular,jul,thu,22,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
37,blue-collar,married,basic.4y,no,no,no,22613,cellular,apr,wed,180,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1
36,self-employed,married,basic.9y,no,yes,yes,17247,cellular,may,tue,731,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
39,admin.,married,high.school,no,yes,no,21607,cellular,nov,mon,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
31,blue-collar,married,basic.9y,no,no,no,39421,cellular,jul,wed,715,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
46,blue-collar,single,basic.9y,unknown,yes,no,7557,cellular,jul,thu,155,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
48,admin.,married,university.degree,no,no,no,5425,cellular,nov,wed,128,7,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
31,blue-collar,single,basic.9y,no,no,no,11321,cellular,may,tue,7,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
54,admin.,married,university.degree,no,yes,no,8908,telephone,jun,fri,291,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
23,student,single,high.school,no,no,no,10175,cellular,jun,tue,310,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
38,entrepreneur,married,university.degree,no,yes,no,5677,telephone,jul,wed,83,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
31,blue-collar,married,basic.9y,unknown,yes,yes,19325,cellular,jul,tue,656,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
57,blue-collar,married,unknown,unknown,yes,no,38550,telephone,may,tue,473,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
42,blue-collar,married,basic.6y,unknown,no,no,3140,cellular,jul,mon,243,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,blue-collar,single,basic.9y,no,no,no,41064,cellular,may,wed,305,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
33,admin.,single,high.school,no,yes,no,33340,cellular,aug,tue,136,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
40,blue-collar,divorced,basic.9y,no,no,no,1314,cellular,nov,fri,154,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
40,admin.,single,university.degree,no,no,no,10426,telephone,may,wed,244,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,admin.,married,university.degree,no,no,no,10765,cellular,apr,thu,313,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
41,technician,married,basic.9y,no,no,no,24946,telephone,may,wed,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
59,retired,married,unknown,unknown,no,no,27675,telephone,may,mon,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
56,admin.,married,basic.9y,no,yes,no,22704,cellular,aug,wed,73,1,4,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2
34,services,married,basic.9y,no,yes,yes,1155,telephone,may,wed,369,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
57,services,divorced,high.school,no,yes,yes,14307,telephone,may,fri,1193,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
29,admin.,single,university.degree,no,yes,no,10945,telephone,may,wed,849,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
42,technician,married,professional.course,no,yes,yes,1746,cellular,nov,mon,126,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
29,self-employed,married,university.degree,no,no,no,10157,telephone,may,thu,118,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
32,self-employed,married,university.degree,no,no,no,10170,cellular,nov,thu,707,2,3,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5
57,technician,married,basic.4y,unknown,no,no,31028,cellular,jul,wed,158,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
42,admin.,single,university.degree,no,no,yes,32928,telephone,jun,thu,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
78,retired,married,basic.4y,no,yes,no,17145,cellular,jul,mon,173,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6
37,admin.,married,basic.9y,no,yes,no,20955,telephone,jun,thu,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
31,admin.,married,university.degree,no,no,no,39963,cellular,may,tue,102,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
31,services,married,basic.6y,no,yes,no,18883,telephone,may,wed,492,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
29,technician,single,university.degree,no,no,no,12808,cellular,jul,wed,259,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
36,admin.,married,university.degree,no,no,no,20648,cellular,aug,mon,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
30,student,single,professional.course,no,no,no,7825,cellular,sep,mon,162,2,9,2,failure,-1.1,94.199,-37.5,0.879,4963.6
31,services,married,high.school,no,yes,no,39313,telephone,jun,wed,417,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
30,entrepreneur,divorced,basic.6y,no,no,yes,19124,cellular,may,thu,149,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
40,technician,married,professional.course,unknown,yes,no,1992,telephone,may,tue,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,blue-collar,married,unknown,no,yes,no,2381,cellular,apr,thu,466,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
24,unemployed,single,high.school,no,yes,no,6870,telephone,jul,mon,245,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
37,technician,single,university.degree,no,yes,no,29478,cellular,aug,wed,194,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
40,admin.,married,university.degree,no,no,yes,4921,cellular,aug,fri,200,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
37,services,married,high.school,no,yes,no,22018,cellular,apr,fri,317,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
40,technician,married,high.school,no,yes,no,1814,cellular,may,tue,394,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
52,blue-collar,married,basic.9y,no,yes,no,29124,cellular,aug,mon,551,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
31,unemployed,single,high.school,no,no,no,20362,cellular,may,fri,10,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
28,services,married,high.school,no,no,yes,15400,cellular,may,fri,343,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
58,management,married,basic.6y,no,no,no,27799,telephone,may,tue,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,management,married,university.degree,no,yes,no,3685,telephone,nov,thu,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
28,services,married,high.school,no,no,no,35624,cellular,jul,wed,240,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
32,services,single,high.school,no,yes,no,29181,telephone,may,mon,158,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
47,blue-collar,married,basic.6y,no,no,yes,12626,telephone,may,wed,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,admin.,married,university.degree,no,no,no,7175,cellular,nov,tue,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
31,admin.,single,university.degree,no,no,no,21842,telephone,may,wed,992,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31,blue-collar,single,basic.4y,no,no,no,23892,cellular,nov,thu,148,6,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
57,blue-collar,married,basic.9y,unknown,yes,no,38866,cellular,aug,wed,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
41,blue-collar,divorced,basic.6y,no,no,no,11341,telephone,may,fri,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,technician,married,professional.course,unknown,yes,yes,29576,cellular,jul,fri,264,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
41,admin.,single,university.degree,no,no,no,38157,telephone,jun,mon,367,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
57,blue-collar,married,basic.9y,no,yes,no,3533,telephone,jun,tue,450,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
51,management,married,university.degree,no,no,no,20996,cellular,aug,thu,644,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,blue-collar,married,basic.9y,no,yes,no,27722,cellular,jul,thu,839,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
38,self-employed,married,basic.9y,unknown,no,no,6727,cellular,aug,fri,1329,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
80,blue-collar,married,high.school,no,no,no,28554,cellular,apr,fri,105,6,999,3,failure,-1.8,93.075,-47.1,1.4,5099.1
40,admin.,married,high.school,no,unknown,unknown,20182,telephone,jun,tue,43,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
34,blue-collar,divorced,high.school,no,yes,no,34545,telephone,oct,thu,160,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8
36,admin.,single,university.degree,no,yes,no,5087,cellular,nov,wed,71,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
40,services,single,high.school,no,yes,no,27508,cellular,may,tue,208,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
85,retired,divorced,basic.4y,unknown,yes,no,38587,telephone,dec,tue,150,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
35,admin.,single,university.degree,no,no,no,23682,telephone,jun,mon,320,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
31,blue-collar,married,high.school,no,yes,yes,28328,cellular,may,tue,184,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
33,admin.,single,university.degree,no,no,no,24267,cellular,aug,thu,402,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
28,blue-collar,single,university.degree,no,unknown,unknown,26738,cellular,sep,thu,744,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6
65,retired,married,basic.6y,no,no,no,8217,cellular,aug,mon,161,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.884,5076.2
37,management,married,university.degree,no,no,no,16138,cellular,apr,mon,401,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,management,married,university.degree,no,yes,no,26106,telephone,jul,wed,90,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
33,services,married,high.school,no,no,yes,36341,cellular,may,mon,347,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1
33,technician,married,university.degree,no,no,no,15364,cellular,aug,wed,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
34,blue-collar,married,basic.6y,no,yes,yes,7857,cellular,may,wed,143,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
28,technician,single,professional.course,no,yes,no,30442,cellular,jun,wed,209,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
33,blue-collar,divorced,basic.9y,no,no,yes,20099,cellular,apr,mon,34,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
26,student,single,unknown,no,yes,no,23228,cellular,nov,wed,92,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5
53,blue-collar,married,basic.6y,no,yes,no,18506,cellular,jun,thu,328,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2
32,blue-collar,married,basic.9y,no,yes,no,12272,cellular,may,fri,297,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
42,services,married,high.school,no,yes,no,28013,cellular,jul,fri,123,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
35,management,married,university.degree,no,no,no,11535,telephone,may,wed,273,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,blue-collar,married,basic.4y,no,yes,no,481,cellular,jul,wed,273,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
38,blue-collar,married,basic.6y,unknown,yes,no,13428,cellular,jul,fri,136,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
39,admin.,married,university.degree,no,no,no,17102,telephone,jun,tue,979,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
25,housemaid,married,basic.9y,no,yes,no,9386,telephone,may,fri,263,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,admin.,married,university.degree,unknown,yes,no,11480,cellular,aug,wed,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
32,blue-collar,married,professional.course,no,yes,no,26652,cellular,apr,thu,652,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
48,unemployed,single,basic.4y,no,yes,no,23200,telephone,may,tue,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,services,divorced,unknown,no,no,no,7659,cellular,jul,mon,66,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
56,blue-collar,married,professional.course,no,unknown,unknown,27509,telephone,may,fri,340,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
29,admin.,single,high.school,no,no,no,26846,cellular,may,wed,131,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
48,blue-collar,married,basic.6y,no,no,no,15396,telephone,jun,fri,800,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
31,technician,single,university.degree,no,yes,no,7233,cellular,may,mon,1514,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
31,technician,single,professional.course,unknown,no,no,40975,telephone,aug,thu,331,14,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,services,married,basic.6y,no,no,no,38489,cellular,nov,thu,215,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39,admin.,single,unknown,no,yes,no,38842,telephone,jun,mon,163,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
27,technician,single,professional.course,no,no,no,38782,cellular,may,thu,256,1,11,1,success,-1.8,92.89299999999999,-46.2,1.266,5099.1
30,admin.,single,university.degree,no,yes,yes,23643,cellular,jul,mon,151,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
40,services,married,high.school,no,no,no,917,cellular,apr,thu,161,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
38,technician,married,university.degree,no,yes,no,5593,cellular,aug,tue,102,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
55,services,married,high.school,unknown,yes,no,5322,cellular,aug,tue,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
49,blue-collar,married,basic.6y,no,yes,no,4582,cellular,nov,fri,118,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
46,housemaid,married,basic.4y,no,yes,no,16553,cellular,aug,fri,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
36,admin.,married,university.degree,no,yes,no,35402,cellular,may,mon,1064,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1
37,management,married,university.degree,unknown,no,no,35927,cellular,aug,mon,161,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
43,self-employed,married,basic.9y,no,no,no,8246,telephone,jun,mon,1089,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
45,admin.,married,university.degree,no,unknown,unknown,7895,cellular,nov,wed,135,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
38,technician,single,university.degree,unknown,yes,yes,28684,telephone,jul,thu,168,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1
31,management,married,university.degree,no,yes,yes,32410,cellular,aug,mon,85,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
27,admin.,single,high.school,no,no,no,18861,telephone,jul,thu,135,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
29,services,single,high.school,unknown,yes,no,5363,cellular,jul,fri,289,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
38,blue-collar,married,basic.9y,unknown,no,no,33200,telephone,jun,tue,406,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
30,technician,single,university.degree,no,unknown,unknown,35525,cellular,apr,mon,112,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
39,admin.,single,university.degree,no,yes,yes,33432,cellular,aug,thu,48,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
36,blue-collar,married,unknown,unknown,yes,yes,24529,telephone,may,wed,161,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
60,retired,married,university.degree,unknown,yes,no,24635,cellular,aug,mon,368,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
45,blue-collar,married,basic.9y,no,no,no,25959,cellular,nov,thu,73,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36,admin.,married,university.degree,no,yes,no,9877,cellular,aug,thu,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
34,technician,single,professional.course,no,no,no,26935,cellular,mar,fri,301,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.726,5099.1
45,management,married,unknown,unknown,no,no,40345,telephone,may,thu,178,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
38,technician,married,professional.course,no,no,yes,15215,cellular,aug,wed,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
25,student,single,high.school,no,no,no,21413,cellular,jun,mon,485,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6
54,admin.,married,high.school,no,yes,no,20393,telephone,jun,thu,243,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
31,admin.,married,university.degree,no,no,yes,26424,cellular,aug,fri,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
33,blue-collar,married,basic.9y,unknown,yes,no,32455,telephone,jul,wed,164,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
25,admin.,single,high.school,no,yes,no,1869,telephone,jun,wed,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
34,management,divorced,basic.6y,unknown,yes,no,11921,telephone,may,thu,271,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
23,student,single,high.school,no,no,yes,10659,cellular,sep,thu,409,2,3,2,success,-1.1,94.199,-37.5,0.878,4963.6
46,admin.,married,high.school,no,yes,no,20735,cellular,may,fri,39,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
50,admin.,divorced,university.degree,no,yes,no,2722,cellular,nov,fri,72,3,1,2,success,-0.1,93.2,-42.0,4.021,5195.8
30,admin.,married,high.school,no,yes,no,3175,telephone,jun,tue,615,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
50,blue-collar,married,basic.9y,no,yes,no,8598,cellular,nov,mon,202,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5
38,blue-collar,married,basic.9y,unknown,no,no,40180,cellular,nov,wed,145,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
42,management,single,university.degree,no,no,no,5011,cellular,oct,mon,134,1,6,1,success,-3.4,92.431,-26.9,0.743,5017.5
44,retired,single,basic.9y,no,no,no,12154,cellular,nov,mon,115,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
38,admin.,single,basic.6y,unknown,no,no,30127,telephone,may,tue,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
38,technician,married,professional.course,no,no,no,22335,cellular,aug,mon,296,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,student,single,unknown,unknown,no,yes,23836,cellular,jul,tue,113,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
30,student,single,high.school,no,no,no,35311,telephone,jun,wed,1242,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
38,technician,single,professional.course,no,yes,no,22931,cellular,apr,mon,152,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
36,admin.,married,university.degree,unknown,no,no,10692,cellular,aug,thu,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
57,retired,married,high.school,unknown,yes,yes,25483,cellular,aug,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
54,admin.,divorced,university.degree,no,no,no,18444,cellular,aug,fri,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
30,admin.,married,university.degree,no,no,no,2196,cellular,aug,mon,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,blue-collar,divorced,basic.9y,no,unknown,unknown,36727,cellular,jul,fri,1120,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
