contact,month,day_of_week,campaign,pdays,previous,poutcome,id
telephone,may,fri,13,999,0,nonexistent,17765
telephone,may,mon,4,999,0,nonexistent,9962
telephone,may,mon,1,999,0,nonexistent,21373
telephone,jun,tue,4,999,0,nonexistent,15100
cellular,nov,wed,7,999,0,nonexistent,19714
cellular,jul,fri,2,999,0,nonexistent,291
cellular,may,fri,1,999,1,failure,21974
cellular,sep,wed,1,999,2,failure,33043
cellular,nov,thu,1,999,0,nonexistent,22119
cellular,nov,thu,2,999,0,nonexistent,25479
cellular,may,mon,7,999,0,nonexistent,6896
cellular,oct,fri,2,999,0,nonexistent,40059
telephone,may,mon,2,999,0,nonexistent,31628
cellular,jul,wed,1,999,0,nonexistent,4035
cellular,jul,fri,2,999,0,nonexistent,14570
cellular,apr,wed,1,999,0,nonexistent,22739
cellular,may,fri,1,999,1,failure,33064
telephone,may,tue,4,999,0,nonexistent,23813
telephone,may,thu,1,999,0,nonexistent,8755
cellular,may,mon,1,999,0,nonexistent,7999
cellular,mar,tue,4,3,1,success,15892
telephone,may,mon,5,999,0,nonexistent,25065
cellular,nov,mon,1,999,0,nonexistent,15993
cellular,may,fri,1,999,0,nonexistent,26623
cellular,nov,tue,3,7,1,success,33675
cellular,aug,thu,10,999,0,nonexistent,27547
cellular,jul,tue,3,999,0,nonexistent,31205
telephone,may,mon,1,999,0,nonexistent,31134
cellular,nov,fri,1,999,0,nonexistent,28324
cellular,nov,thu,1,999,0,nonexistent,11523
cellular,aug,mon,1,999,0,nonexistent,29908
telephone,jun,fri,8,999,0,nonexistent,22692
cellular,may,mon,2,999,0,nonexistent,4935
cellular,aug,fri,6,999,0,nonexistent,9937
telephone,jun,fri,5,999,0,nonexistent,3774
telephone,may,wed,2,999,0,nonexistent,2183
telephone,may,wed,1,999,0,nonexistent,14899
telephone,may,thu,1,999,0,nonexistent,19528
cellular,apr,tue,1,5,2,success,9708
telephone,may,wed,2,999,0,nonexistent,7548
cellular,may,fri,1,999,1,failure,6569
cellular,jul,tue,2,999,0,nonexistent,25422
telephone,jun,wed,4,999,0,nonexistent,26861
cellular,nov,tue,1,999,0,nonexistent,40513
telephone,jun,mon,1,999,0,nonexistent,10193
cellular,may,wed,1,999,0,nonexistent,30473
cellular,aug,tue,4,999,0,nonexistent,35142
cellular,may,wed,2,999,0,nonexistent,41174
telephone,may,mon,2,999,0,nonexistent,189
cellular,may,mon,2,999,1,failure,38898
cellular,jul,thu,2,999,0,nonexistent,24798
cellular,nov,wed,2,999,0,nonexistent,38373
cellular,aug,fri,1,999,0,nonexistent,36572
cellular,nov,wed,1,999,0,nonexistent,22041
telephone,may,fri,3,999,0,nonexistent,9282
cellular,jul,tue,2,999,0,nonexistent,32026
cellular,aug,mon,2,999,0,nonexistent,33714
cellular,may,fri,6,999,0,nonexistent,7150
cellular,aug,thu,1,999,0,nonexistent,31714
cellular,aug,tue,7,999,0,nonexistent,13690
telephone,jun,tue,2,999,0,nonexistent,7599
telephone,may,mon,6,999,0,nonexistent,383
cellular,jul,tue,3,999,1,failure,22772
telephone,nov,mon,1,999,0,nonexistent,24071
cellular,aug,mon,3,999,0,nonexistent,26964
cellular,apr,tue,6,999,0,nonexistent,39378
telephone,may,tue,1,999,0,nonexistent,26496
telephone,jun,mon,1,999,0,nonexistent,35296
telephone,jul,wed,1,999,0,nonexistent,16174
telephone,jul,wed,1,999,0,nonexistent,14564
cellular,may,thu,2,999,0,nonexistent,31768
telephone,may,mon,6,999,0,nonexistent,23113
cellular,may,tue,1,999,0,nonexistent,10477
cellular,nov,fri,3,999,0,nonexistent,25798
telephone,jun,wed,3,999,0,nonexistent,12640
cellular,jul,thu,1,999,0,nonexistent,20157
cellular,aug,thu,3,999,0,nonexistent,1935
cellular,may,thu,1,999,0,nonexistent,12693
telephone,may,tue,2,999,0,nonexistent,8278
telephone,may,tue,1,999,0,nonexistent,25770
cellular,may,tue,1,999,0,nonexistent,29579
cellular,aug,mon,2,999,0,nonexistent,14440
telephone,may,fri,1,999,0,nonexistent,25528
telephone,jun,mon,2,999,0,nonexistent,5530
cellular,mar,tue,1,999,0,nonexistent,36815
telephone,may,mon,3,999,0,nonexistent,21748
cellular,nov,tue,1,999,1,failure,32404
cellular,aug,wed,3,999,0,nonexistent,30774
cellular,aug,fri,2,999,0,nonexistent,26356
cellular,apr,thu,4,999,0,nonexistent,8733
cellular,aug,mon,2,999,0,nonexistent,34424
cellular,may,tue,2,3,5,success,28739
cellular,aug,tue,4,999,0,nonexistent,19703
cellular,may,mon,2,999,0,nonexistent,34079
cellular,apr,mon,2,999,0,nonexistent,24675
cellular,may,mon,1,999,2,failure,2054
cellular,nov,tue,1,999,1,failure,20180
cellular,aug,mon,3,999,0,nonexistent,22336
cellular,may,tue,1,999,0,nonexistent,6464
cellular,apr,tue,1,999,1,failure,13027
telephone,may,tue,2,999,0,nonexistent,11158
telephone,jun,mon,1,999,0,nonexistent,38977
cellular,apr,wed,11,999,0,nonexistent,27595
telephone,jun,tue,2,999,0,nonexistent,5932
cellular,may,mon,2,999,0,nonexistent,36233
telephone,may,tue,1,999,0,nonexistent,29942
cellular,jun,tue,1,999,0,nonexistent,10988
cellular,apr,thu,1,2,1,success,8991
telephone,oct,thu,4,999,1,failure,3751
cellular,nov,mon,1,999,0,nonexistent,28430
telephone,may,mon,35,999,0,nonexistent,19500
telephone,jun,tue,2,999,0,nonexistent,27458
cellular,may,thu,1,999,0,nonexistent,19289
cellular,nov,thu,3,999,0,nonexistent,23653
cellular,may,tue,4,999,0,nonexistent,24398
cellular,aug,wed,2,999,0,nonexistent,34694
cellular,mar,fri,1,999,0,nonexistent,5393
cellular,may,tue,2,999,1,failure,40412
cellular,may,tue,1,999,0,nonexistent,11452
telephone,nov,wed,3,999,0,nonexistent,39330
cellular,aug,thu,1,999,0,nonexistent,27842
cellular,aug,wed,6,999,0,nonexistent,11161
cellular,may,fri,1,999,0,nonexistent,35714
cellular,may,thu,4,999,0,nonexistent,37619
cellular,aug,tue,3,999,0,nonexistent,21982
cellular,oct,thu,2,3,2,success,34805
cellular,nov,wed,2,999,0,nonexistent,30376
cellular,may,mon,2,999,0,nonexistent,7713
telephone,may,mon,7,999,0,nonexistent,29355
cellular,jul,wed,1,999,0,nonexistent,23499
cellular,jun,tue,1,999,0,nonexistent,5192
cellular,aug,thu,1,6,2,success,17356
cellular,jul,wed,3,999,0,nonexistent,6799
telephone,may,tue,2,999,0,nonexistent,32263
cellular,may,mon,1,999,0,nonexistent,29360
cellular,may,wed,2,999,0,nonexistent,21267
cellular,jul,wed,1,999,0,nonexistent,13505
telephone,may,tue,1,999,0,nonexistent,15463
cellular,may,mon,2,999,0,nonexistent,21065
cellular,aug,mon,3,999,1,failure,27729
telephone,may,wed,2,999,0,nonexistent,279
cellular,may,mon,1,999,1,failure,8879
cellular,jun,thu,1,999,0,nonexistent,9073
cellular,aug,tue,5,999,0,nonexistent,4810
telephone,may,thu,3,999,0,nonexistent,5372
cellular,jul,mon,2,999,0,nonexistent,4109
cellular,jul,thu,1,999,0,nonexistent,12758
cellular,aug,mon,3,999,0,nonexistent,14074
cellular,aug,tue,1,999,0,nonexistent,11817
cellular,may,thu,2,999,1,failure,31145
cellular,jul,tue,8,999,0,nonexistent,36988
telephone,jun,tue,1,999,0,nonexistent,14871
cellular,aug,mon,3,999,0,nonexistent,27777
cellular,may,fri,7,999,0,nonexistent,20097
cellular,jul,mon,2,999,0,nonexistent,7217
telephone,may,tue,2,999,0,nonexistent,13243
telephone,may,tue,4,999,0,nonexistent,11433
cellular,aug,tue,2,999,0,nonexistent,25069
cellular,apr,thu,1,999,0,nonexistent,21321
telephone,jun,fri,3,999,0,nonexistent,30190
cellular,may,tue,1,999,2,failure,3377
cellular,mar,wed,1,999,1,failure,4459
cellular,aug,thu,2,999,0,nonexistent,6937
telephone,oct,thu,1,999,0,nonexistent,34904
telephone,jun,mon,4,999,0,nonexistent,11712
cellular,jul,mon,1,999,0,nonexistent,3695
telephone,may,fri,1,999,0,nonexistent,27906
cellular,aug,wed,1,999,0,nonexistent,7781
telephone,may,wed,1,999,1,failure,26772
cellular,sep,wed,1,1,1,success,2728
telephone,may,fri,1,999,0,nonexistent,34110
telephone,may,tue,1,999,0,nonexistent,9316
telephone,jul,fri,1,999,0,nonexistent,22453
cellular,nov,fri,3,999,0,nonexistent,9380
cellular,aug,mon,1,999,0,nonexistent,16652
telephone,may,wed,2,999,0,nonexistent,24985
cellular,oct,tue,2,6,1,success,17378
cellular,oct,mon,1,3,1,success,35338
cellular,apr,wed,1,999,0,nonexistent,32669
cellular,may,fri,2,999,0,nonexistent,24683
cellular,may,tue,3,999,0,nonexistent,32074
cellular,nov,thu,2,999,0,nonexistent,9421
cellular,apr,thu,1,999,0,nonexistent,38048
cellular,aug,thu,1,999,0,nonexistent,32356
telephone,may,mon,1,999,0,nonexistent,4327
cellular,aug,mon,2,999,0,nonexistent,38666
telephone,jun,wed,3,999,0,nonexistent,36529
cellular,may,thu,2,999,0,nonexistent,27077
telephone,oct,thu,1,999,0,nonexistent,27460
telephone,jun,thu,1,999,0,nonexistent,18002
cellular,may,fri,11,999,0,nonexistent,14038
cellular,jul,fri,2,999,0,nonexistent,23321
cellular,aug,thu,2,0,2,success,11029
cellular,may,fri,2,999,1,failure,22089
cellular,apr,tue,2,999,0,nonexistent,24482
cellular,jul,wed,1,999,0,nonexistent,32431
cellular,may,thu,1,999,1,failure,15228
cellular,jul,tue,3,999,0,nonexistent,30899
cellular,aug,tue,6,999,0,nonexistent,6554
cellular,jun,thu,1,999,0,nonexistent,7918
cellular,jul,thu,1,999,0,nonexistent,13036
telephone,jun,tue,1,999,0,nonexistent,27515
telephone,jun,wed,14,999,0,nonexistent,16003
cellular,apr,mon,1,9,1,success,3442
cellular,aug,tue,2,999,0,nonexistent,11421
cellular,sep,thu,1,999,0,nonexistent,37737
telephone,jul,tue,2,999,0,nonexistent,31223
cellular,may,fri,1,999,0,nonexistent,31838
telephone,may,fri,1,999,0,nonexistent,10149
cellular,jul,thu,6,999,0,nonexistent,39146
cellular,aug,tue,2,999,0,nonexistent,37433
telephone,may,wed,7,999,0,nonexistent,11678
telephone,may,mon,1,999,0,nonexistent,30737
cellular,may,mon,3,999,1,failure,27187
telephone,may,mon,1,999,0,nonexistent,15550
cellular,apr,thu,3,999,1,failure,15314
cellular,nov,tue,1,999,0,nonexistent,40479
telephone,jun,wed,4,999,0,nonexistent,23574
telephone,may,tue,2,999,0,nonexistent,7234
cellular,nov,mon,1,999,0,nonexistent,13781
cellular,may,fri,2,999,0,nonexistent,24465
cellular,nov,mon,1,999,0,nonexistent,15617
telephone,may,fri,1,999,0,nonexistent,34820
cellular,apr,thu,1,999,1,failure,34284
telephone,jun,fri,7,999,0,nonexistent,33419
cellular,jun,mon,1,999,0,nonexistent,20750
cellular,may,thu,3,999,0,nonexistent,37821
cellular,jun,fri,2,999,0,nonexistent,34788
cellular,nov,tue,2,999,0,nonexistent,17325
cellular,aug,wed,1,999,0,nonexistent,17974
telephone,may,wed,4,999,0,nonexistent,40727
cellular,jul,wed,1,999,0,nonexistent,31576
cellular,may,fri,1,999,1,failure,11106
telephone,jun,fri,5,999,0,nonexistent,7909
cellular,may,fri,2,999,0,nonexistent,23061
cellular,nov,tue,2,999,0,nonexistent,19154
telephone,jul,mon,1,999,0,nonexistent,2290
cellular,jul,tue,1,999,0,nonexistent,38928
cellular,apr,thu,1,999,0,nonexistent,35060
cellular,may,tue,5,999,0,nonexistent,328
telephone,jun,mon,1,999,0,nonexistent,362
cellular,nov,wed,1,999,1,failure,12456
telephone,jun,wed,1,999,0,nonexistent,22604
telephone,jun,fri,3,999,0,nonexistent,8422
cellular,jul,wed,1,999,0,nonexistent,7972
cellular,jul,thu,1,999,0,nonexistent,6570
cellular,jul,mon,2,999,0,nonexistent,17562
cellular,jul,thu,1,999,2,failure,7279
cellular,may,mon,1,999,0,nonexistent,40713
cellular,apr,mon,3,999,0,nonexistent,10202
telephone,jun,mon,1,999,0,nonexistent,29488
cellular,jul,tue,3,999,0,nonexistent,17998
cellular,sep,mon,3,3,1,success,30312
telephone,may,wed,1,999,0,nonexistent,39759
cellular,jul,fri,1,999,0,nonexistent,13883
telephone,may,tue,2,999,0,nonexistent,10347
telephone,jun,mon,13,999,0,nonexistent,882
cellular,jun,wed,2,999,3,failure,25815
cellular,may,tue,2,999,0,nonexistent,4561
telephone,may,wed,3,999,0,nonexistent,30909
cellular,jul,fri,3,999,0,nonexistent,15519
telephone,may,wed,2,999,0,nonexistent,24567
cellular,nov,wed,1,999,0,nonexistent,18927
cellular,nov,thu,2,999,0,nonexistent,31605
telephone,jul,thu,4,999,0,nonexistent,33585
cellular,jul,tue,3,999,0,nonexistent,18056
cellular,may,fri,4,999,0,nonexistent,8732
cellular,aug,mon,2,999,0,nonexistent,30765
cellular,oct,wed,1,6,1,success,27133
cellular,aug,fri,3,999,0,nonexistent,3495
cellular,aug,tue,2,999,0,nonexistent,29744
cellular,apr,thu,1,999,0,nonexistent,18866
telephone,jul,thu,1,999,0,nonexistent,11053
telephone,jun,fri,6,999,0,nonexistent,4521
cellular,sep,tue,1,3,2,success,2840
cellular,may,mon,2,999,1,failure,32024
telephone,may,wed,2,999,0,nonexistent,28716
telephone,jun,thu,1,999,0,nonexistent,25123
cellular,nov,mon,1,999,0,nonexistent,32760
telephone,may,wed,3,999,0,nonexistent,25426
cellular,jul,tue,2,999,0,nonexistent,9666
cellular,may,tue,1,999,0,nonexistent,38724
telephone,jun,tue,10,999,0,nonexistent,25637
cellular,may,mon,5,999,0,nonexistent,9368
telephone,jun,mon,1,999,0,nonexistent,7463
cellular,nov,fri,1,999,0,nonexistent,19423
telephone,may,thu,11,999,0,nonexistent,11370
cellular,nov,thu,1,999,0,nonexistent,12278
cellular,mar,mon,3,6,1,success,8071
cellular,mar,mon,2,999,0,nonexistent,9207
telephone,may,thu,3,999,0,nonexistent,4147
telephone,may,fri,1,999,0,nonexistent,10957
cellular,apr,mon,6,999,0,nonexistent,31885
cellular,jul,thu,1,999,0,nonexistent,40019
cellular,may,mon,4,999,0,nonexistent,12319
telephone,may,thu,22,999,0,nonexistent,25751
telephone,may,wed,1,999,0,nonexistent,13637
cellular,aug,tue,3,999,0,nonexistent,22913
cellular,aug,thu,1,999,0,nonexistent,26699
cellular,apr,thu,1,999,0,nonexistent,25235
cellular,aug,tue,6,999,0,nonexistent,20241
cellular,aug,wed,1,999,0,nonexistent,9846
cellular,jul,thu,1,999,0,nonexistent,11064
cellular,jul,mon,1,999,0,nonexistent,19125
cellular,may,tue,2,12,1,success,24387
telephone,may,fri,1,999,0,nonexistent,15160
cellular,jun,mon,1,999,0,nonexistent,38442
telephone,may,thu,1,999,0,nonexistent,20441
cellular,may,fri,1,999,0,nonexistent,21523
cellular,nov,tue,1,999,1,failure,8513
cellular,jul,mon,1,999,0,nonexistent,23568
cellular,jul,fri,4,999,0,nonexistent,37134
cellular,may,fri,3,999,0,nonexistent,16000
cellular,may,mon,1,999,0,nonexistent,23054
telephone,jun,wed,2,999,0,nonexistent,4438
cellular,oct,mon,1,6,2,success,349
cellular,jul,fri,2,999,0,nonexistent,34664
cellular,jun,wed,2,4,1,success,21911
cellular,aug,fri,4,999,0,nonexistent,529
telephone,may,tue,1,999,0,nonexistent,22356
cellular,aug,thu,1,999,0,nonexistent,13736
cellular,aug,tue,1,999,0,nonexistent,29573
cellular,aug,wed,1,999,0,nonexistent,22486
cellular,jun,tue,2,999,1,failure,31645
telephone,may,thu,2,999,0,nonexistent,27211
cellular,aug,tue,2,999,1,failure,3612
telephone,may,wed,2,999,0,nonexistent,29211
cellular,jul,mon,3,999,0,nonexistent,3348
cellular,jul,tue,4,999,0,nonexistent,9857
cellular,jul,mon,3,999,0,nonexistent,29879
cellular,jul,wed,2,999,0,nonexistent,32366
cellular,nov,fri,2,999,0,nonexistent,31883
cellular,apr,wed,1,999,0,nonexistent,4341
cellular,jul,tue,1,999,0,nonexistent,21116
telephone,jun,tue,2,999,0,nonexistent,16589
cellular,jun,mon,1,999,0,nonexistent,26377
cellular,may,wed,3,999,1,failure,3721
cellular,mar,fri,1,999,0,nonexistent,11063
telephone,jun,fri,3,999,0,nonexistent,36030
cellular,nov,thu,2,999,0,nonexistent,35851
cellular,may,mon,1,999,0,nonexistent,4015
cellular,nov,tue,1,999,0,nonexistent,32492
cellular,may,mon,2,999,0,nonexistent,1138
telephone,jun,fri,3,999,0,nonexistent,3066
telephone,jun,thu,1,999,0,nonexistent,35361
cellular,nov,mon,4,999,0,nonexistent,16870
cellular,aug,thu,10,999,0,nonexistent,3757
telephone,jun,tue,1,999,0,nonexistent,13621
cellular,aug,tue,1,999,0,nonexistent,29742
cellular,may,tue,2,999,2,failure,13345
telephone,jun,fri,3,999,0,nonexistent,27249
cellular,nov,mon,2,999,0,nonexistent,12498
cellular,jul,wed,3,999,0,nonexistent,2110
cellular,aug,wed,1,999,0,nonexistent,32878
cellular,aug,wed,2,999,0,nonexistent,8421
cellular,nov,tue,1,999,0,nonexistent,5063
cellular,aug,thu,1,999,0,nonexistent,6276
cellular,jul,tue,2,999,0,nonexistent,23598
telephone,may,tue,4,999,0,nonexistent,31764
cellular,nov,mon,1,999,0,nonexistent,14456
telephone,may,tue,1,999,0,nonexistent,32250
telephone,may,tue,2,999,0,nonexistent,14382
telephone,may,tue,1,999,0,nonexistent,8204
cellular,aug,thu,1,999,0,nonexistent,12461
cellular,nov,mon,1,999,0,nonexistent,5367
cellular,may,wed,2,999,1,failure,40779
cellular,aug,thu,1,999,0,nonexistent,24712
cellular,apr,fri,1,999,0,nonexistent,40297
telephone,may,fri,2,999,0,nonexistent,5442
telephone,jul,tue,3,999,0,nonexistent,2720
cellular,jul,mon,3,999,0,nonexistent,5699
cellular,may,wed,3,999,0,nonexistent,37605
cellular,may,thu,1,999,1,failure,7917
cellular,nov,fri,1,999,0,nonexistent,2094
telephone,jun,mon,3,999,0,nonexistent,19332
telephone,may,mon,3,999,0,nonexistent,18658
cellular,apr,fri,1,999,0,nonexistent,19462
cellular,may,mon,3,999,1,failure,30987
cellular,apr,fri,2,999,1,failure,36375
cellular,may,thu,1,999,2,failure,12929
cellular,aug,fri,1,999,0,nonexistent,9697
cellular,jul,tue,2,999,0,nonexistent,34304
cellular,aug,tue,1,999,1,failure,15010
cellular,nov,tue,1,999,0,nonexistent,3265
cellular,nov,tue,1,999,0,nonexistent,22585
cellular,may,thu,2,999,1,failure,16437
cellular,jul,tue,11,999,0,nonexistent,22598
telephone,may,mon,1,999,0,nonexistent,14160
cellular,jun,tue,1,999,0,nonexistent,17205
telephone,oct,tue,1,999,0,nonexistent,17
cellular,may,wed,2,999,0,nonexistent,30469
telephone,jun,tue,1,999,0,nonexistent,10787
cellular,may,tue,2,999,0,nonexistent,9941
telephone,may,wed,4,999,0,nonexistent,11550
cellular,apr,mon,3,999,0,nonexistent,16139
telephone,nov,fri,3,999,0,nonexistent,17639
telephone,may,thu,1,999,0,nonexistent,24879
cellular,aug,wed,3,999,0,nonexistent,29792
cellular,aug,tue,1,999,0,nonexistent,40244
telephone,may,mon,2,999,0,nonexistent,16368
cellular,nov,fri,1,999,0,nonexistent,20340
cellular,jul,thu,3,999,0,nonexistent,9888
telephone,jul,mon,10,999,0,nonexistent,5052
cellular,aug,thu,2,999,0,nonexistent,23694
cellular,nov,fri,2,999,2,failure,13424
telephone,may,fri,1,999,0,nonexistent,6105
cellular,nov,wed,1,999,0,nonexistent,4774
telephone,may,tue,4,999,0,nonexistent,4060
telephone,may,fri,1,999,0,nonexistent,1435
telephone,may,wed,3,999,0,nonexistent,39949
telephone,may,wed,1,999,0,nonexistent,4037
telephone,jun,thu,1,999,0,nonexistent,33204
telephone,may,mon,6,999,0,nonexistent,6726
cellular,mar,fri,2,999,0,nonexistent,10382
telephone,may,tue,1,999,0,nonexistent,9416
telephone,may,mon,1,999,0,nonexistent,3013
cellular,may,thu,1,999,1,failure,26781
telephone,may,fri,2,999,0,nonexistent,25097
cellular,may,tue,1,999,0,nonexistent,863
cellular,jul,tue,1,999,0,nonexistent,11252
cellular,may,wed,2,999,1,failure,14165
cellular,jul,mon,1,999,0,nonexistent,38221
telephone,may,tue,1,999,0,nonexistent,17261
telephone,jun,fri,26,999,0,nonexistent,14309
telephone,may,wed,2,999,0,nonexistent,28860
cellular,jul,thu,1,999,0,nonexistent,19628
cellular,jun,tue,1,999,1,failure,32005
telephone,jun,tue,4,999,0,nonexistent,23310
cellular,aug,wed,4,999,0,nonexistent,19138
telephone,may,thu,2,999,0,nonexistent,39277
telephone,jun,wed,1,999,0,nonexistent,10341
telephone,may,wed,1,999,0,nonexistent,7528
telephone,jun,fri,4,999,0,nonexistent,37943
cellular,apr,wed,1,999,0,nonexistent,20901
cellular,sep,tue,2,3,2,success,10518
telephone,apr,thu,2,999,0,nonexistent,33912
telephone,may,wed,2,999,0,nonexistent,24051
cellular,oct,fri,1,6,1,success,33115
telephone,may,thu,3,999,0,nonexistent,29280
telephone,may,mon,2,999,0,nonexistent,8906
cellular,jul,tue,19,999,0,nonexistent,35392
cellular,jul,mon,2,999,0,nonexistent,27164
telephone,may,thu,2,999,0,nonexistent,17323
telephone,jun,mon,2,999,0,nonexistent,20150
telephone,may,mon,2,999,0,nonexistent,33860
cellular,may,thu,3,999,0,nonexistent,32662
telephone,jun,mon,1,999,0,nonexistent,37410
telephone,may,fri,1,999,0,nonexistent,28080
telephone,may,thu,2,999,0,nonexistent,174
cellular,may,fri,2,999,0,nonexistent,24129
cellular,nov,wed,1,999,0,nonexistent,28637
cellular,apr,thu,3,999,0,nonexistent,39355
cellular,apr,tue,1,999,0,nonexistent,17656
cellular,jul,mon,1,999,0,nonexistent,35905
telephone,jun,tue,1,999,0,nonexistent,39719
cellular,aug,tue,2,999,0,nonexistent,38290
telephone,may,mon,4,999,0,nonexistent,27993
cellular,jun,tue,1,999,0,nonexistent,6796
telephone,may,wed,1,999,0,nonexistent,19406
telephone,jun,wed,2,999,0,nonexistent,19802
cellular,jul,thu,1,999,0,nonexistent,12025
cellular,jun,tue,2,999,1,failure,36420
cellular,may,thu,1,999,0,nonexistent,29769
cellular,aug,wed,9,999,0,nonexistent,35992
cellular,nov,thu,1,999,1,failure,1551
cellular,jul,tue,5,999,0,nonexistent,26041
cellular,may,wed,1,999,1,failure,38175
cellular,oct,wed,2,999,3,failure,11849
cellular,apr,fri,3,999,1,failure,21557
telephone,may,thu,5,999,0,nonexistent,17317
cellular,nov,tue,2,999,0,nonexistent,14089
telephone,jul,fri,4,999,0,nonexistent,1798
cellular,sep,tue,2,3,1,success,14761
cellular,apr,mon,2,999,0,nonexistent,40390
cellular,nov,mon,1,999,0,nonexistent,2225
cellular,may,mon,1,999,1,failure,32682
cellular,aug,thu,1,999,0,nonexistent,22768
cellular,may,fri,1,999,0,nonexistent,7446
cellular,jul,thu,1,999,0,nonexistent,29477
cellular,may,thu,1,999,0,nonexistent,32214
cellular,nov,mon,1,999,0,nonexistent,19413
cellular,jul,wed,1,999,0,nonexistent,18139
cellular,mar,tue,1,999,0,nonexistent,4585
telephone,jun,tue,1,999,0,nonexistent,27990
