age,job,marital,education,default,housing,loan,id
33,technician,single,professional.course,no,yes,no,20897
27,blue-collar,single,basic.6y,no,yes,no,7371
39,management,single,basic.9y,no,yes,no,22933
40,technician,married,high.school,no,no,no,5706
28,blue-collar,married,basic.6y,no,no,no,32147
30,technician,married,university.degree,unknown,no,no,18879
34,management,single,high.school,no,no,no,1033
31,blue-collar,divorced,basic.6y,no,no,no,26137
37,blue-collar,married,professional.course,no,no,no,12244
50,blue-collar,married,professional.course,no,no,no,35089
39,admin.,married,university.degree,no,yes,yes,40189
42,blue-collar,married,basic.4y,unknown,yes,no,33301
40,admin.,married,high.school,unknown,yes,no,39264
52,retired,divorced,university.degree,no,no,no,40314
32,entrepreneur,single,basic.9y,no,no,no,16146
53,unemployed,married,basic.9y,unknown,no,no,15044
48,admin.,married,university.degree,no,yes,no,10235
57,housemaid,divorced,basic.4y,no,yes,no,6680
38,blue-collar,single,high.school,no,no,no,12943
43,admin.,single,university.degree,no,no,no,7119
47,admin.,married,basic.9y,no,no,no,3003
25,blue-collar,married,basic.9y,unknown,no,no,3401
28,blue-collar,single,unknown,no,no,no,8111
26,technician,single,university.degree,no,no,no,5364
30,services,divorced,high.school,no,yes,no,30703
68,retired,single,university.degree,no,yes,no,34172
35,blue-collar,divorced,basic.9y,unknown,no,no,28335
26,student,single,university.degree,no,yes,no,23060
30,admin.,single,university.degree,no,no,yes,4411
46,management,married,high.school,no,yes,yes,25217
57,management,married,university.degree,no,no,no,40712
70,retired,married,high.school,no,yes,no,28441
70,technician,married,unknown,no,no,no,36539
35,entrepreneur,divorced,university.degree,no,yes,no,8170
36,technician,single,professional.course,no,yes,no,30951
60,retired,divorced,basic.4y,unknown,no,yes,27815
29,technician,married,unknown,no,yes,no,24914
26,technician,married,professional.course,no,yes,no,4711
38,blue-collar,single,basic.4y,no,yes,no,22904
36,blue-collar,married,basic.9y,unknown,no,no,23541
48,admin.,married,university.degree,no,yes,no,38103
37,blue-collar,married,basic.9y,no,no,no,3722
36,blue-collar,married,basic.9y,no,no,no,25286
41,admin.,married,university.degree,no,yes,no,181
39,technician,single,university.degree,no,no,no,20073
36,management,married,basic.9y,no,yes,yes,33555
34,management,single,university.degree,no,no,no,37849
34,admin.,single,university.degree,no,yes,no,39417
43,blue-collar,married,basic.4y,no,no,yes,5865
31,admin.,single,high.school,no,yes,no,8936
34,admin.,single,university.degree,no,no,no,4423
31,admin.,single,university.degree,no,no,no,6691
36,admin.,single,university.degree,no,yes,no,3914
48,technician,married,university.degree,no,no,no,870
53,technician,divorced,university.degree,no,yes,no,33430
37,technician,divorced,professional.course,no,yes,no,32596
58,admin.,married,university.degree,no,yes,no,11786
55,management,married,university.degree,no,no,no,10888
61,retired,married,university.degree,no,no,no,20525
23,blue-collar,single,high.school,no,no,no,27024
35,technician,single,professional.course,no,yes,no,40360
27,self-employed,single,university.degree,no,yes,no,18737
33,blue-collar,single,basic.9y,unknown,yes,no,36615
34,admin.,married,high.school,no,no,no,22757
45,services,single,unknown,no,no,no,31331
27,services,single,high.school,no,yes,yes,36092
52,blue-collar,married,basic.6y,no,yes,no,35275
46,entrepreneur,married,professional.course,no,yes,yes,24581
29,blue-collar,married,basic.6y,no,no,yes,35335
60,retired,divorced,university.degree,no,yes,no,13038
47,admin.,married,university.degree,no,unknown,unknown,20404
33,admin.,married,university.degree,no,yes,no,10246
55,blue-collar,married,basic.4y,unknown,yes,no,7146
37,technician,single,professional.course,no,no,no,18595
56,entrepreneur,married,unknown,unknown,no,no,5737
41,blue-collar,married,basic.4y,unknown,no,no,10080
38,blue-collar,single,high.school,no,no,no,33284
65,housemaid,divorced,basic.4y,no,yes,no,34287
43,technician,married,basic.9y,unknown,no,no,33025
45,management,single,university.degree,no,no,yes,16917
38,self-employed,single,unknown,no,yes,yes,7037
30,technician,married,high.school,no,yes,no,16162
43,technician,married,high.school,no,yes,no,29402
32,admin.,single,university.degree,no,no,no,1454
25,admin.,single,basic.9y,no,no,no,16885
24,services,single,high.school,no,yes,no,523
44,blue-collar,married,basic.6y,unknown,yes,no,10707
38,services,single,high.school,no,yes,no,37330
31,blue-collar,married,basic.6y,no,yes,no,38716
55,admin.,married,unknown,unknown,yes,no,25869
48,services,married,basic.6y,unknown,yes,no,1914
56,housemaid,divorced,basic.4y,no,yes,no,33792
59,blue-collar,married,unknown,no,no,no,8101
24,student,single,unknown,no,yes,yes,31991
43,management,married,university.degree,unknown,no,no,28955
27,technician,single,high.school,no,yes,no,19639
25,management,single,university.degree,no,no,no,19162
31,technician,married,university.degree,no,yes,no,13868
54,blue-collar,married,basic.4y,no,yes,no,12237
39,technician,single,professional.course,no,yes,no,13145
31,technician,single,university.degree,no,yes,no,38404
70,retired,married,basic.4y,no,no,no,24661
56,management,married,basic.4y,unknown,yes,no,11347
38,blue-collar,single,university.degree,unknown,no,no,20595
33,admin.,single,basic.6y,unknown,yes,no,38795
33,admin.,single,university.degree,no,yes,yes,10461
49,blue-collar,married,basic.4y,unknown,yes,no,24993
28,services,married,basic.9y,no,no,no,30871
29,technician,single,professional.course,no,no,no,21463
37,self-employed,married,basic.4y,no,no,no,19614
58,admin.,married,high.school,no,yes,no,10441
31,admin.,married,university.degree,unknown,no,no,36232
40,management,married,high.school,unknown,no,no,37944
45,admin.,married,university.degree,no,no,no,8198
59,housemaid,married,basic.4y,unknown,yes,no,23740
38,management,married,university.degree,no,no,no,18472
48,admin.,married,university.degree,unknown,yes,no,11732
52,services,married,high.school,no,yes,no,21932
60,retired,married,professional.course,no,no,no,10993
46,admin.,married,university.degree,unknown,yes,no,23135
26,blue-collar,single,basic.9y,unknown,yes,no,26304
38,admin.,single,unknown,unknown,no,no,20384
36,admin.,single,unknown,no,no,no,12587
64,retired,married,professional.course,no,yes,no,20218
52,self-employed,married,professional.course,no,no,no,7578
50,services,single,high.school,no,yes,no,5866
60,management,married,unknown,unknown,yes,no,26826
49,management,married,university.degree,no,no,no,16784
38,services,married,basic.9y,no,no,no,3407
49,services,married,high.school,unknown,yes,no,17158
33,technician,married,high.school,no,no,no,39416
54,blue-collar,married,basic.9y,no,yes,no,41024
39,blue-collar,married,basic.6y,no,no,no,14847
46,technician,married,university.degree,no,yes,no,35770
57,admin.,married,basic.9y,no,no,yes,11149
60,retired,divorced,basic.4y,unknown,no,no,13461
32,admin.,married,university.degree,no,yes,no,13331
23,student,single,basic.9y,no,no,no,36743
32,admin.,single,university.degree,no,yes,yes,30948
33,admin.,married,university.degree,no,no,no,35092
48,admin.,married,professional.course,no,yes,no,7476
51,blue-collar,married,basic.4y,no,no,no,22580
30,admin.,married,university.degree,no,no,yes,2460
44,blue-collar,single,basic.9y,no,yes,no,18671
32,technician,single,university.degree,no,yes,no,33652
28,blue-collar,single,basic.9y,no,unknown,unknown,26192
32,admin.,single,high.school,no,yes,no,24924
37,technician,married,professional.course,no,yes,no,26164
34,technician,married,professional.course,no,yes,no,2253
59,admin.,married,high.school,no,yes,no,39577
54,retired,married,basic.4y,no,no,no,10713
27,blue-collar,married,basic.6y,unknown,yes,no,3200
37,services,married,high.school,unknown,yes,no,2318
37,blue-collar,married,basic.4y,unknown,no,no,39225
35,admin.,married,high.school,unknown,no,no,17975
36,admin.,single,university.degree,no,yes,yes,22531
31,blue-collar,married,basic.4y,no,no,no,1533
32,technician,married,university.degree,no,yes,no,34627
31,student,single,university.degree,no,no,no,3896
29,admin.,single,university.degree,no,no,no,1707
36,services,married,high.school,no,no,no,21867
35,admin.,married,university.degree,no,yes,no,37697
29,admin.,married,university.degree,no,no,no,12657
24,student,single,high.school,no,yes,yes,19426
30,admin.,married,university.degree,no,no,no,29833
49,technician,married,basic.9y,no,yes,no,11337
37,blue-collar,married,professional.course,no,yes,no,3716
30,services,married,high.school,no,no,no,25151
38,blue-collar,married,basic.4y,no,no,no,25356
42,admin.,divorced,university.degree,no,no,no,14849
36,admin.,single,university.degree,no,no,yes,18687
49,admin.,divorced,high.school,no,no,no,21752
31,unemployed,married,basic.9y,no,no,no,17290
27,blue-collar,married,basic.9y,no,yes,no,11414
31,admin.,married,high.school,no,no,no,38030
28,blue-collar,single,high.school,no,yes,no,34503
29,student,single,professional.course,no,no,no,20893
25,admin.,single,high.school,no,yes,no,33069
50,blue-collar,married,basic.9y,no,yes,no,30216
43,blue-collar,married,basic.4y,no,yes,no,35661
38,blue-collar,divorced,university.degree,no,yes,yes,27119
33,unemployed,married,university.degree,no,no,no,34089
41,housemaid,married,basic.9y,unknown,yes,no,33866
41,housemaid,married,university.degree,no,yes,no,19888
31,admin.,single,university.degree,no,no,no,35743
55,unknown,married,unknown,unknown,no,no,3976
35,technician,married,professional.course,no,no,no,16743
35,management,single,unknown,no,yes,yes,35960
46,services,married,basic.9y,no,no,no,13333
59,retired,married,basic.9y,no,no,no,22877
33,unemployed,married,high.school,unknown,yes,yes,4732
30,entrepreneur,single,university.degree,no,no,no,22070
43,blue-collar,married,basic.4y,unknown,yes,no,25676
39,blue-collar,married,basic.6y,unknown,no,no,5209
50,technician,married,professional.course,no,no,no,2016
30,blue-collar,married,unknown,no,yes,no,20403
41,technician,married,basic.6y,no,yes,no,10310
22,services,single,basic.4y,no,no,no,17805
50,self-employed,married,professional.course,no,no,no,669
42,self-employed,married,university.degree,unknown,unknown,unknown,37462
31,blue-collar,married,basic.4y,no,no,no,2134
47,admin.,married,basic.9y,no,yes,no,5502
37,student,single,unknown,no,no,no,35540
58,management,married,basic.4y,no,no,no,11040
42,blue-collar,married,basic.6y,no,yes,no,23564
30,entrepreneur,married,professional.course,no,no,no,20024
25,student,single,unknown,unknown,yes,no,7863
33,technician,single,university.degree,no,yes,no,21552
34,technician,single,high.school,no,no,no,14681
37,services,married,high.school,no,no,no,17613
53,management,divorced,university.degree,no,no,no,22141
43,technician,divorced,basic.9y,no,no,yes,27518
41,technician,married,professional.course,no,yes,no,39553
30,admin.,single,university.degree,no,yes,no,223
34,unemployed,married,unknown,no,yes,no,5050
39,technician,married,high.school,no,yes,no,24273
29,technician,single,professional.course,no,yes,no,11041
54,blue-collar,divorced,basic.4y,no,no,no,14413
39,blue-collar,married,high.school,no,yes,no,19516
30,technician,single,professional.course,no,yes,no,32886
28,blue-collar,single,high.school,no,yes,no,5874
34,services,single,basic.6y,no,yes,no,40174
40,blue-collar,single,basic.9y,no,yes,no,16868
34,entrepreneur,married,basic.4y,no,yes,no,8276
38,management,married,unknown,no,no,no,10669
60,retired,married,university.degree,no,yes,no,38341
47,admin.,divorced,university.degree,no,yes,no,35433
43,admin.,divorced,basic.9y,no,no,no,4031
33,admin.,married,university.degree,no,no,no,26307
28,student,married,university.degree,unknown,no,no,7803
31,blue-collar,married,basic.6y,no,yes,no,1559
34,blue-collar,married,basic.4y,no,yes,no,25051
33,admin.,single,high.school,no,yes,no,3734
38,student,single,unknown,unknown,yes,yes,15320
39,admin.,single,university.degree,no,no,yes,26989
39,entrepreneur,married,university.degree,no,no,no,20643
30,admin.,single,university.degree,no,yes,no,13978
57,services,divorced,unknown,no,no,no,27177
46,blue-collar,single,basic.6y,unknown,yes,no,3709
25,technician,single,professional.course,no,yes,yes,1059
23,technician,single,professional.course,no,unknown,unknown,31779
52,housemaid,married,basic.4y,unknown,no,no,8980
42,technician,married,professional.course,no,yes,yes,9597
57,retired,married,university.degree,no,yes,no,6715
24,services,single,high.school,no,yes,no,3215
42,blue-collar,married,basic.9y,unknown,yes,no,49
47,housemaid,married,basic.6y,unknown,no,yes,32937
36,services,married,high.school,no,unknown,unknown,36392
37,services,married,high.school,unknown,no,yes,18934
50,management,divorced,university.degree,no,no,no,14153
62,admin.,married,university.degree,no,yes,yes,13975
31,admin.,single,high.school,no,yes,yes,5077
53,management,married,university.degree,no,no,no,4089
27,services,single,high.school,no,no,no,21678
32,admin.,single,university.degree,no,no,no,11789
34,blue-collar,married,basic.6y,unknown,yes,yes,10389
54,entrepreneur,married,basic.6y,unknown,no,no,35087
55,housemaid,single,university.degree,no,yes,no,17411
35,blue-collar,married,basic.9y,unknown,no,no,11854
31,services,married,high.school,no,unknown,unknown,29077
40,management,single,university.degree,no,yes,no,30762
33,technician,divorced,professional.course,no,no,no,21211
31,admin.,single,university.degree,no,yes,no,19395
35,admin.,married,university.degree,unknown,yes,no,35492
50,admin.,married,high.school,no,no,no,21090
27,admin.,married,university.degree,no,yes,no,28624
32,technician,single,university.degree,no,no,no,15497
32,technician,married,professional.course,no,yes,no,893
40,blue-collar,married,basic.9y,no,yes,no,37490
27,technician,single,basic.9y,no,no,yes,41079
54,management,married,high.school,unknown,no,no,35059
31,unknown,single,high.school,no,no,no,15933
55,unknown,married,basic.4y,no,yes,no,24226
32,admin.,single,university.degree,no,no,no,2536
36,technician,married,professional.course,no,no,no,16894
32,management,single,university.degree,no,yes,no,20578
56,technician,married,high.school,no,yes,no,22887
30,technician,single,professional.course,no,yes,no,16279
27,technician,single,professional.course,unknown,yes,no,14869
35,entrepreneur,divorced,university.degree,no,no,no,31300
33,unemployed,married,high.school,unknown,yes,no,26838
42,management,married,basic.9y,no,no,no,18992
24,student,single,basic.4y,no,no,no,33490
53,technician,married,professional.course,unknown,yes,no,5032
30,admin.,single,university.degree,no,yes,no,23446
41,technician,divorced,basic.4y,no,yes,no,39571
54,blue-collar,married,university.degree,unknown,yes,no,17713
