contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,id
cellular,jul,tue,106,1,999,0,nonexistent,25968
cellular,nov,fri,174,1,999,0,nonexistent,39843
telephone,jun,wed,360,2,999,0,nonexistent,13100
cellular,jul,tue,185,1,999,0,nonexistent,14776
cellular,jul,fri,197,3,999,0,nonexistent,11805
telephone,may,tue,367,5,999,0,nonexistent,16033
cellular,aug,mon,140,2,999,0,nonexistent,3691
telephone,jun,fri,190,4,999,0,nonexistent,15952
telephone,aug,thu,92,1,999,0,nonexistent,23890
cellular,aug,mon,92,3,999,0,nonexistent,35675
cellular,nov,wed,188,2,999,0,nonexistent,22001
cellular,apr,thu,191,2,999,1,failure,9
cellular,nov,tue,293,3,7,2,failure,31269
cellular,jul,wed,604,1,999,0,nonexistent,20873
cellular,aug,mon,83,1,999,0,nonexistent,40784
telephone,jun,mon,99,1,999,0,nonexistent,11345
telephone,may,fri,816,2,999,0,nonexistent,1224
telephone,jun,thu,399,1,999,0,nonexistent,26800
cellular,may,fri,667,3,999,0,nonexistent,18877
cellular,jul,thu,400,1,999,0,nonexistent,37305
cellular,nov,mon,563,2,999,0,nonexistent,6429
telephone,nov,fri,29,9,999,0,nonexistent,1904
cellular,aug,tue,96,2,999,0,nonexistent,7049
cellular,may,wed,152,4,999,1,failure,22347
cellular,may,tue,516,1,999,1,failure,25027
cellular,nov,fri,185,2,999,0,nonexistent,7192
cellular,nov,mon,137,1,999,1,failure,12335
cellular,jul,thu,655,1,999,0,nonexistent,10584
cellular,apr,fri,1095,1,999,1,failure,20622
cellular,may,tue,104,1,999,2,failure,28451
telephone,jun,mon,132,5,999,0,nonexistent,27378
telephone,may,mon,136,1,999,0,nonexistent,22406
cellular,apr,mon,304,7,999,1,failure,18086
cellular,may,wed,156,5,999,1,failure,5027
telephone,may,tue,600,2,999,0,nonexistent,32853
cellular,jul,fri,188,2,999,0,nonexistent,26048
cellular,may,thu,279,1,999,1,failure,15162
cellular,nov,thu,187,2,999,0,nonexistent,40374
cellular,nov,fri,162,2,999,0,nonexistent,23026
cellular,oct,fri,164,1,999,3,failure,950
telephone,jun,thu,90,1,999,0,nonexistent,23291
telephone,jun,fri,39,5,999,0,nonexistent,33670
telephone,may,thu,365,1,999,0,nonexistent,40977
cellular,jul,fri,361,1,999,0,nonexistent,16844
telephone,jun,fri,101,3,999,0,nonexistent,24524
cellular,jul,tue,329,6,999,0,nonexistent,36775
telephone,jun,thu,69,2,999,0,nonexistent,35139
cellular,may,mon,176,1,999,0,nonexistent,14535
cellular,aug,thu,320,2,3,1,success,36476
telephone,may,tue,46,1,999,0,nonexistent,36433
cellular,oct,tue,59,1,999,1,failure,19767
telephone,sep,fri,19,1,999,0,nonexistent,9912
telephone,may,wed,89,1,999,0,nonexistent,7461
cellular,aug,tue,223,4,999,0,nonexistent,11509
telephone,may,tue,565,2,999,0,nonexistent,27637
cellular,may,wed,157,4,999,0,nonexistent,31037
cellular,may,tue,105,2,999,0,nonexistent,37789
cellular,nov,mon,98,1,999,0,nonexistent,41084
telephone,jul,tue,55,1,999,0,nonexistent,6474
cellular,nov,tue,486,2,999,1,failure,29821
cellular,may,tue,35,6,999,0,nonexistent,2560
cellular,jul,wed,188,1,999,0,nonexistent,15435
cellular,jul,mon,224,1,999,0,nonexistent,29541
cellular,may,thu,72,1,999,0,nonexistent,29101
cellular,nov,thu,80,1,999,0,nonexistent,16720
telephone,may,tue,556,2,10,1,success,17508
cellular,apr,fri,184,4,999,0,nonexistent,27364
telephone,may,thu,279,9,999,0,nonexistent,16009
telephone,may,tue,127,2,999,0,nonexistent,19694
cellular,aug,wed,649,1,999,0,nonexistent,18055
cellular,jul,thu,964,1,999,0,nonexistent,25686
cellular,nov,tue,135,3,999,0,nonexistent,28765
telephone,may,mon,182,11,999,0,nonexistent,14484
cellular,nov,tue,43,2,999,0,nonexistent,13064
cellular,may,tue,371,2,999,0,nonexistent,33206
cellular,may,mon,629,1,999,1,failure,31942
cellular,jul,wed,93,4,999,0,nonexistent,2277
telephone,may,thu,160,1,999,0,nonexistent,38968
cellular,jul,mon,128,2,999,0,nonexistent,16440
cellular,mar,thu,167,1,999,0,nonexistent,26990
telephone,nov,mon,113,1,999,0,nonexistent,25341
telephone,may,mon,122,4,999,0,nonexistent,55
cellular,oct,tue,411,2,999,0,nonexistent,11154
cellular,aug,tue,166,3,999,0,nonexistent,8554
cellular,aug,thu,82,3,999,0,nonexistent,23621
telephone,jun,mon,142,4,999,0,nonexistent,35047
cellular,jul,fri,118,3,999,0,nonexistent,36130
telephone,may,thu,11,1,999,0,nonexistent,15926
telephone,jun,mon,253,4,999,0,nonexistent,22122
telephone,jun,mon,89,1,999,0,nonexistent,8113
telephone,jun,wed,62,2,999,0,nonexistent,35997
cellular,may,thu,24,6,999,1,failure,21533
cellular,nov,thu,250,2,999,1,failure,39273
telephone,jul,tue,117,1,999,0,nonexistent,32268
telephone,may,mon,571,1,999,0,nonexistent,26457
cellular,mar,tue,295,1,999,0,nonexistent,4672
cellular,may,fri,174,2,999,0,nonexistent,3286
telephone,aug,fri,336,1,999,0,nonexistent,36203
telephone,jun,fri,55,2,999,0,nonexistent,24714
cellular,may,fri,151,4,999,1,failure,14907
cellular,may,tue,251,1,999,0,nonexistent,35779
telephone,may,tue,165,2,999,0,nonexistent,24859
cellular,aug,wed,150,1,999,0,nonexistent,33942
telephone,may,fri,280,1,999,0,nonexistent,36079
cellular,may,mon,312,2,999,0,nonexistent,8152
telephone,aug,fri,121,2,999,0,nonexistent,11477
cellular,jun,tue,660,2,6,3,success,2923
telephone,jul,tue,221,1,999,0,nonexistent,24595
cellular,jul,tue,199,2,999,0,nonexistent,36676
cellular,may,thu,183,1,999,0,nonexistent,37678
cellular,may,tue,141,1,999,0,nonexistent,27932
cellular,jul,tue,462,4,999,0,nonexistent,40743
cellular,may,tue,58,1,999,0,nonexistent,4343
telephone,jul,tue,375,4,999,0,nonexistent,14469
telephone,nov,thu,45,1,999,0,nonexistent,18513
cellular,jul,wed,56,1,999,0,nonexistent,6816
cellular,may,wed,193,1,999,0,nonexistent,19001
cellular,may,fri,144,3,999,0,nonexistent,18518
cellular,jul,wed,173,2,999,0,nonexistent,542
cellular,apr,mon,214,1,999,1,failure,26671
cellular,jul,thu,63,11,999,0,nonexistent,35610
telephone,may,mon,172,1,999,0,nonexistent,8581
cellular,may,thu,8,7,999,0,nonexistent,21542
cellular,may,thu,212,6,999,0,nonexistent,574
cellular,may,mon,134,1,999,0,nonexistent,19855
telephone,may,wed,198,3,999,0,nonexistent,20933
cellular,aug,fri,17,10,999,0,nonexistent,21461
cellular,aug,thu,140,2,999,0,nonexistent,30459
cellular,may,fri,76,2,999,1,failure,36023
cellular,apr,tue,93,3,11,2,failure,6546
telephone,may,tue,190,2,999,0,nonexistent,23322
telephone,may,tue,112,2,999,0,nonexistent,35585
cellular,aug,wed,536,1,999,0,nonexistent,40873
cellular,may,mon,84,2,999,0,nonexistent,31197
telephone,jun,thu,124,2,999,0,nonexistent,30581
telephone,may,tue,39,7,999,0,nonexistent,23609
cellular,jul,wed,133,3,999,0,nonexistent,6457
cellular,jul,tue,215,2,999,0,nonexistent,12075
cellular,may,thu,546,3,999,0,nonexistent,5235
telephone,jun,fri,639,2,999,0,nonexistent,37652
cellular,jul,fri,141,2,999,0,nonexistent,9540
cellular,nov,tue,214,1,999,0,nonexistent,14310
cellular,jun,thu,262,2,999,0,nonexistent,36062
cellular,may,fri,77,2,999,0,nonexistent,28990
cellular,nov,mon,77,2,999,0,nonexistent,40348
cellular,nov,tue,86,1,999,0,nonexistent,3864
cellular,jul,wed,45,1,999,0,nonexistent,24925
telephone,jun,tue,243,1,999,0,nonexistent,41043
cellular,may,mon,236,3,999,0,nonexistent,29616
telephone,may,mon,249,2,999,0,nonexistent,8400
cellular,aug,fri,119,5,999,0,nonexistent,29036
cellular,aug,mon,205,3,6,3,success,2550
cellular,nov,thu,143,6,999,0,nonexistent,28380
cellular,apr,thu,416,1,999,0,nonexistent,24081
cellular,jul,mon,111,2,999,0,nonexistent,18898
cellular,jul,tue,193,6,999,0,nonexistent,40120
cellular,jul,tue,73,2,999,0,nonexistent,6287
cellular,apr,fri,69,1,999,1,failure,1628
telephone,may,wed,286,9,999,0,nonexistent,1218
cellular,jul,thu,732,2,999,0,nonexistent,31307
telephone,may,wed,223,1,999,0,nonexistent,10664
cellular,nov,thu,197,1,999,0,nonexistent,14661
cellular,jun,mon,458,6,999,0,nonexistent,34911
cellular,aug,mon,177,2,999,0,nonexistent,5796
cellular,jun,tue,136,2,999,0,nonexistent,31679
cellular,jul,tue,205,11,999,0,nonexistent,3002
cellular,may,thu,83,1,999,0,nonexistent,17277
cellular,jul,fri,102,2,999,0,nonexistent,37137
cellular,jul,wed,219,1,999,0,nonexistent,31564
telephone,jun,mon,1055,10,999,0,nonexistent,24528
telephone,may,thu,514,3,999,0,nonexistent,12099
cellular,nov,thu,172,2,999,0,nonexistent,840
cellular,apr,fri,456,1,999,1,failure,8453
cellular,jul,mon,332,1,999,0,nonexistent,16388
telephone,jun,fri,19,3,999,0,nonexistent,35262
cellular,may,fri,125,1,999,0,nonexistent,40046
cellular,may,thu,155,1,999,1,failure,24306
telephone,nov,thu,20,4,999,0,nonexistent,6354
telephone,may,mon,380,1,999,0,nonexistent,18008
cellular,may,wed,234,3,999,0,nonexistent,8564
cellular,aug,tue,267,2,999,0,nonexistent,38375
telephone,may,thu,190,2,999,0,nonexistent,17404
telephone,may,wed,74,1,999,0,nonexistent,12120
cellular,aug,wed,460,1,999,0,nonexistent,33369
telephone,may,fri,120,3,999,0,nonexistent,14999
cellular,jul,wed,1806,4,999,0,nonexistent,29083
cellular,may,thu,561,3,999,0,nonexistent,1343
cellular,may,mon,472,2,999,0,nonexistent,15459
cellular,nov,tue,126,2,999,0,nonexistent,30612
telephone,jun,wed,13,14,999,0,nonexistent,39307
telephone,may,tue,181,1,999,0,nonexistent,34011
telephone,jun,fri,79,2,999,0,nonexistent,22233
cellular,nov,wed,158,1,3,1,success,17219
cellular,may,tue,52,1,999,0,nonexistent,6733
cellular,may,wed,129,3,999,0,nonexistent,10820
cellular,jul,thu,182,2,999,0,nonexistent,22158
cellular,aug,mon,295,2,999,0,nonexistent,24379
telephone,may,wed,349,2,999,0,nonexistent,461
telephone,jun,wed,113,1,999,0,nonexistent,4496
cellular,jul,mon,150,4,999,0,nonexistent,18664
telephone,may,wed,354,1,999,0,nonexistent,11109
cellular,nov,tue,60,2,999,0,nonexistent,10393
telephone,jun,tue,491,1,999,0,nonexistent,28748
cellular,nov,wed,686,1,999,0,nonexistent,36303
cellular,jul,wed,92,3,999,0,nonexistent,23358
cellular,may,thu,680,1,6,1,success,34635
cellular,aug,tue,88,1,999,0,nonexistent,19649
telephone,jun,tue,148,2,999,0,nonexistent,36398
telephone,may,fri,209,3,999,0,nonexistent,19850
telephone,may,tue,214,1,999,0,nonexistent,23961
cellular,jul,mon,438,2,999,0,nonexistent,29063
cellular,aug,thu,105,2,999,0,nonexistent,28203
telephone,jun,mon,235,1,999,0,nonexistent,12010
cellular,sep,fri,249,1,3,3,success,25533
telephone,may,tue,185,12,999,0,nonexistent,38966
telephone,may,wed,832,2,999,0,nonexistent,18124
telephone,may,wed,188,2,999,0,nonexistent,17007
telephone,jul,thu,92,1,999,0,nonexistent,3792
telephone,may,wed,171,1,999,0,nonexistent,26733
cellular,aug,tue,246,1,999,0,nonexistent,5655
cellular,nov,mon,1210,2,999,1,failure,15675
cellular,jul,fri,528,3,999,0,nonexistent,36475
cellular,jul,tue,69,4,999,0,nonexistent,25400
cellular,may,wed,208,1,999,0,nonexistent,41166
cellular,sep,tue,107,2,3,1,success,13713
cellular,apr,fri,84,1,999,1,failure,18200
telephone,jun,thu,454,4,999,0,nonexistent,28639
cellular,jul,fri,396,3,999,0,nonexistent,7618
telephone,jul,wed,36,15,999,0,nonexistent,40770
cellular,aug,thu,117,2,999,0,nonexistent,40549
cellular,aug,mon,262,3,999,0,nonexistent,16305
cellular,jun,fri,255,2,999,0,nonexistent,40795
cellular,sep,tue,875,1,999,0,nonexistent,25932
cellular,may,tue,11,9,999,0,nonexistent,32701
telephone,may,fri,155,3,999,0,nonexistent,22081
telephone,may,tue,65,1,999,0,nonexistent,15238
cellular,oct,tue,182,1,999,0,nonexistent,12680
telephone,jul,tue,150,1,999,0,nonexistent,7519
telephone,may,tue,91,1,999,0,nonexistent,9025
cellular,nov,fri,225,3,999,0,nonexistent,37835
cellular,jul,mon,141,6,999,0,nonexistent,24996
cellular,mar,mon,104,2,3,2,success,9035
cellular,may,tue,7,5,999,0,nonexistent,31427
cellular,may,fri,637,1,999,0,nonexistent,3425
telephone,may,tue,198,1,999,0,nonexistent,38891
cellular,mar,fri,215,1,6,3,success,36953
telephone,sep,thu,173,1,999,3,failure,21823
cellular,may,fri,525,1,999,0,nonexistent,27890
telephone,may,mon,298,2,999,0,nonexistent,26569
telephone,may,tue,386,2,999,0,nonexistent,30718
telephone,may,mon,219,2,999,0,nonexistent,22052
cellular,apr,tue,98,2,999,0,nonexistent,14468
cellular,apr,thu,206,1,999,0,nonexistent,24816
telephone,may,mon,136,1,999,0,nonexistent,25843
cellular,jul,thu,358,1,999,0,nonexistent,17680
cellular,may,tue,145,1,999,1,failure,28494
telephone,may,wed,132,1,999,0,nonexistent,14290
telephone,may,tue,309,1,999,0,nonexistent,18842
telephone,may,thu,155,1,999,0,nonexistent,24604
cellular,aug,wed,231,4,999,0,nonexistent,33150
telephone,aug,fri,86,1,999,0,nonexistent,13960
cellular,nov,wed,459,2,999,2,failure,18062
cellular,apr,thu,306,2,999,0,nonexistent,12887
cellular,may,mon,115,1,999,1,failure,4358
telephone,jul,wed,399,8,999,0,nonexistent,25598
cellular,jul,fri,467,1,999,0,nonexistent,5206
telephone,may,thu,229,1,999,0,nonexistent,40548
cellular,nov,mon,116,2,999,0,nonexistent,31490
cellular,jul,wed,139,1,999,0,nonexistent,10226
telephone,may,fri,545,2,999,0,nonexistent,11459
cellular,aug,mon,725,4,999,0,nonexistent,10828
telephone,may,mon,20,5,999,0,nonexistent,13004
cellular,aug,thu,73,3,999,0,nonexistent,30185
cellular,jul,fri,221,2,999,0,nonexistent,12209
cellular,nov,fri,35,1,999,1,failure,30105
cellular,jul,tue,376,1,999,0,nonexistent,40936
cellular,jul,tue,46,3,999,0,nonexistent,27448
cellular,apr,thu,522,4,999,0,nonexistent,2552
cellular,jul,thu,284,2,999,0,nonexistent,40756
telephone,jun,thu,25,1,999,0,nonexistent,13812
telephone,jul,fri,286,3,999,0,nonexistent,34397
cellular,nov,mon,198,2,999,0,nonexistent,17581
telephone,may,wed,370,2,999,0,nonexistent,37751
cellular,aug,mon,171,4,999,0,nonexistent,13222
cellular,aug,fri,119,2,999,0,nonexistent,15628
telephone,may,wed,52,1,999,0,nonexistent,38849
cellular,jul,tue,144,1,999,0,nonexistent,5659
cellular,jul,mon,1212,1,999,0,nonexistent,24291
telephone,jun,thu,331,1,999,0,nonexistent,5348
telephone,may,fri,432,2,999,0,nonexistent,12609
telephone,may,fri,286,1,999,0,nonexistent,23908
telephone,may,mon,45,4,999,0,nonexistent,1584
telephone,jun,mon,901,1,999,0,nonexistent,35042
telephone,nov,thu,25,2,999,0,nonexistent,22397
cellular,may,wed,249,1,999,0,nonexistent,33413
cellular,nov,mon,119,1,999,3,failure,39463
telephone,may,wed,185,1,999,1,failure,22854
cellular,oct,thu,401,1,999,0,nonexistent,22945
cellular,aug,mon,417,1,999,0,nonexistent,668
telephone,may,tue,140,2,999,0,nonexistent,11146
telephone,may,thu,239,2,999,0,nonexistent,26749
telephone,may,thu,399,5,999,0,nonexistent,16324
cellular,aug,mon,151,1,999,0,nonexistent,26727
cellular,apr,fri,218,1,999,1,failure,23463
cellular,may,fri,656,1,999,0,nonexistent,340
cellular,jul,mon,304,1,999,0,nonexistent,18099
cellular,jul,thu,201,1,999,0,nonexistent,19546
cellular,apr,thu,384,1,999,0,nonexistent,37109
cellular,mar,thu,171,4,999,3,failure,39438
telephone,may,fri,436,3,999,0,nonexistent,32256
telephone,may,mon,730,2,999,0,nonexistent,2085
cellular,jul,thu,332,3,999,0,nonexistent,33294
cellular,apr,mon,44,3,999,0,nonexistent,30059
cellular,jul,thu,481,1,999,0,nonexistent,20833
telephone,may,fri,111,2,999,0,nonexistent,18551
telephone,may,thu,110,1,999,0,nonexistent,25383
cellular,apr,mon,207,2,999,0,nonexistent,1986
cellular,aug,tue,116,2,999,0,nonexistent,20932
telephone,may,thu,61,1,999,0,nonexistent,32335
telephone,may,wed,337,1,999,0,nonexistent,30157
cellular,nov,thu,298,2,999,0,nonexistent,20138
telephone,jul,tue,168,1,999,0,nonexistent,26318
telephone,jun,mon,160,1,999,0,nonexistent,7112
cellular,jul,tue,206,1,999,1,failure,34164
telephone,may,wed,166,1,999,0,nonexistent,3210
cellular,jul,tue,180,2,999,0,nonexistent,18728
cellular,jul,thu,356,1,999,0,nonexistent,40246
telephone,jun,thu,90,1,999,0,nonexistent,38035
cellular,aug,tue,18,11,999,0,nonexistent,10601
cellular,aug,thu,265,1,3,3,success,19261
cellular,may,tue,398,6,999,0,nonexistent,4612
telephone,dec,wed,220,2,999,0,nonexistent,34717
telephone,may,thu,284,1,999,0,nonexistent,33399
cellular,may,mon,173,2,999,0,nonexistent,11742
cellular,nov,thu,365,1,999,0,nonexistent,26342
cellular,may,mon,298,2,999,2,failure,238
cellular,may,fri,211,1,999,1,failure,35233
telephone,may,wed,247,2,999,0,nonexistent,39649
cellular,apr,tue,299,1,999,0,nonexistent,25602
cellular,jun,thu,137,1,999,0,nonexistent,24743
cellular,nov,wed,522,1,6,1,success,3319
cellular,jul,thu,154,1,999,0,nonexistent,28762
telephone,may,tue,116,1,999,0,nonexistent,11197
telephone,may,tue,280,1,999,0,nonexistent,7819
telephone,may,wed,1581,2,999,0,nonexistent,36432
cellular,jul,tue,893,1,999,0,nonexistent,10121
telephone,jun,mon,13,1,999,0,nonexistent,23387
cellular,jul,thu,305,1,999,0,nonexistent,18559
cellular,aug,tue,155,2,999,0,nonexistent,900
cellular,aug,tue,1307,3,999,0,nonexistent,23376
cellular,aug,wed,77,3,999,0,nonexistent,8048
cellular,may,thu,290,4,999,0,nonexistent,6029
telephone,may,mon,161,1,999,0,nonexistent,7168
cellular,jul,tue,96,1,999,0,nonexistent,37097
cellular,may,tue,285,3,999,1,failure,40195
cellular,apr,thu,381,1,999,1,failure,7367
telephone,may,mon,48,3,999,0,nonexistent,33074
cellular,jun,tue,59,1,999,1,failure,9325
telephone,jun,mon,88,2,999,0,nonexistent,29528
telephone,jun,wed,251,1,999,0,nonexistent,11974
telephone,may,mon,592,2,999,0,nonexistent,34202
cellular,apr,fri,239,1,999,1,failure,34958
cellular,aug,mon,162,2,999,0,nonexistent,39061
cellular,jun,fri,112,4,999,1,failure,14051
telephone,apr,thu,107,1,2,1,success,38924
cellular,may,tue,399,1,999,0,nonexistent,34573
cellular,jul,thu,317,1,999,1,failure,111
cellular,may,tue,214,3,999,1,failure,26268
cellular,may,fri,250,1,999,0,nonexistent,31901
cellular,sep,thu,319,1,999,0,nonexistent,40336
cellular,jul,tue,395,1,999,0,nonexistent,33086
cellular,jul,thu,129,1,999,0,nonexistent,28449
cellular,may,fri,133,1,999,0,nonexistent,30649
telephone,may,mon,55,3,999,0,nonexistent,1966
cellular,nov,mon,301,1,999,0,nonexistent,40603
cellular,may,wed,177,1,999,1,failure,8868
telephone,may,wed,56,1,999,0,nonexistent,31422
cellular,jul,tue,462,1,999,0,nonexistent,40766
cellular,jul,tue,94,3,999,0,nonexistent,31653
cellular,may,thu,92,3,999,0,nonexistent,11829
cellular,jul,thu,187,1,999,0,nonexistent,1358
telephone,jul,thu,172,2,999,0,nonexistent,21107
cellular,may,thu,93,3,999,0,nonexistent,31615
cellular,may,fri,218,4,999,0,nonexistent,29983
cellular,aug,thu,181,1,999,0,nonexistent,33127
cellular,may,mon,340,1,999,1,failure,6924
cellular,may,mon,130,1,999,1,failure,16753
telephone,may,tue,26,2,999,0,nonexistent,12313
cellular,may,thu,462,1,999,0,nonexistent,11164
cellular,apr,fri,108,5,999,0,nonexistent,3509
cellular,jul,mon,247,1,999,0,nonexistent,12494
cellular,may,fri,74,1,3,3,failure,7916
cellular,nov,tue,96,2,999,1,failure,8197
telephone,jun,mon,204,4,999,0,nonexistent,19060
cellular,nov,fri,849,1,999,0,nonexistent,27998
cellular,mar,fri,229,3,999,1,failure,4979
telephone,jul,thu,150,10,999,0,nonexistent,36716
telephone,may,tue,158,1,999,0,nonexistent,3212
cellular,jul,tue,212,2,999,0,nonexistent,5620
cellular,apr,mon,201,3,999,0,nonexistent,23115
cellular,nov,thu,87,2,999,0,nonexistent,23623
cellular,may,mon,133,3,999,0,nonexistent,30293
cellular,may,thu,305,3,999,0,nonexistent,19995
cellular,jun,thu,578,2,999,0,nonexistent,15775
cellular,aug,thu,16,12,999,0,nonexistent,39792
cellular,may,mon,296,1,999,0,nonexistent,37783
cellular,aug,thu,108,2,999,0,nonexistent,18856
telephone,jun,fri,116,3,999,0,nonexistent,9413
cellular,may,mon,143,3,999,1,failure,1457
telephone,apr,thu,395,3,999,0,nonexistent,17048
cellular,jul,fri,67,1,999,0,nonexistent,30614
cellular,may,thu,239,3,999,0,nonexistent,33740
telephone,may,tue,217,2,999,0,nonexistent,28747
telephone,jul,wed,117,4,999,0,nonexistent,20530
cellular,may,mon,392,2,3,2,success,6225
cellular,may,fri,49,1,999,1,failure,7297
telephone,jun,mon,940,1,999,0,nonexistent,35164
cellular,may,fri,1181,9,999,0,nonexistent,9604
telephone,may,thu,431,1,999,0,nonexistent,15245
cellular,aug,fri,58,3,999,0,nonexistent,9436
cellular,aug,tue,107,2,999,0,nonexistent,15612
cellular,jun,fri,63,5,999,1,failure,34422
cellular,apr,thu,383,3,999,1,failure,18758
telephone,may,mon,367,2,999,0,nonexistent,13709
cellular,aug,tue,129,4,999,0,nonexistent,10453
cellular,aug,mon,80,2,999,0,nonexistent,12448
cellular,aug,fri,282,3,999,0,nonexistent,5402
telephone,may,wed,196,2,999,0,nonexistent,36114
cellular,may,wed,168,3,999,0,nonexistent,36136
cellular,may,thu,252,2,999,0,nonexistent,33607
cellular,jul,mon,532,1,999,0,nonexistent,36847
cellular,may,fri,310,1,999,0,nonexistent,18489
cellular,may,fri,349,1,999,0,nonexistent,32402
telephone,may,tue,320,1,999,0,nonexistent,26135
telephone,may,wed,185,1,999,0,nonexistent,116
cellular,may,mon,380,1,999,0,nonexistent,29129
cellular,may,mon,132,3,999,0,nonexistent,10228
cellular,jul,thu,347,5,999,0,nonexistent,29498
cellular,apr,mon,275,1,999,0,nonexistent,30589
cellular,aug,tue,106,4,999,0,nonexistent,385
cellular,mar,tue,292,2,999,1,failure,15633
