contact,month,day_of_week,campaign,pdays,previous,poutcome,id
telephone,may,wed,1,999,0,nonexistent,31390
telephone,jun,fri,10,999,0,nonexistent,28402
telephone,may,thu,1,999,0,nonexistent,20154
telephone,may,mon,8,999,0,nonexistent,31118
cellular,aug,fri,1,999,0,nonexistent,15975
telephone,may,fri,6,999,0,nonexistent,10709
cellular,mar,fri,1,999,0,nonexistent,25714
cellular,aug,fri,1,999,0,nonexistent,7188
cellular,aug,thu,2,999,0,nonexistent,39713
telephone,may,wed,2,999,0,nonexistent,24341
telephone,jun,wed,5,999,0,nonexistent,23622
telephone,jun,mon,3,999,0,nonexistent,2299
telephone,jun,fri,1,999,0,nonexistent,26209
cellular,nov,thu,1,999,0,nonexistent,33765
telephone,aug,tue,2,999,0,nonexistent,2230
telephone,jun,tue,2,999,0,nonexistent,17236
telephone,may,tue,3,999,0,nonexistent,5604
cellular,apr,mon,2,999,1,failure,8989
cellular,jul,thu,2,999,0,nonexistent,27576
cellular,jul,mon,3,999,1,success,16514
telephone,may,tue,1,999,1,failure,5549
cellular,may,fri,2,999,1,failure,36818
cellular,nov,thu,3,999,0,nonexistent,27826
cellular,apr,mon,2,999,0,nonexistent,3328
cellular,may,wed,1,999,0,nonexistent,20854
cellular,aug,mon,3,999,0,nonexistent,22880
cellular,aug,wed,6,999,0,nonexistent,17488
cellular,mar,fri,1,3,0,nonexistent,36338
cellular,nov,thu,1,999,0,nonexistent,39858
telephone,jun,tue,6,999,0,nonexistent,31745
cellular,nov,wed,2,999,1,failure,13404
cellular,aug,wed,1,999,0,nonexistent,17210
cellular,may,mon,4,999,0,nonexistent,1041
cellular,jul,thu,2,999,0,nonexistent,4700
cellular,aug,fri,1,999,1,failure,3817
cellular,aug,fri,1,999,0,nonexistent,36189
cellular,may,fri,1,999,0,nonexistent,2455
cellular,nov,tue,2,999,0,nonexistent,25546
cellular,mar,fri,2,6,1,failure,39721
telephone,may,thu,2,999,0,nonexistent,31987
cellular,jul,tue,1,999,0,nonexistent,1420
cellular,may,thu,1,999,0,nonexistent,16067
telephone,may,fri,2,999,0,nonexistent,11582
cellular,jun,tue,1,999,0,nonexistent,9446
cellular,jul,thu,1,999,0,nonexistent,2546
telephone,may,thu,1,999,0,nonexistent,12747
cellular,may,mon,2,999,0,nonexistent,22409
cellular,nov,wed,2,999,1,failure,4481
telephone,may,tue,1,999,0,nonexistent,25744
cellular,nov,thu,1,999,0,nonexistent,6615
telephone,may,mon,11,999,0,nonexistent,4257
cellular,may,wed,4,999,0,nonexistent,5160
telephone,may,thu,4,999,1,failure,37372
telephone,oct,fri,1,999,1,failure,14851
telephone,jun,thu,3,999,0,nonexistent,8921
telephone,may,fri,3,999,0,nonexistent,5825
telephone,jun,fri,5,999,0,nonexistent,32228
cellular,jul,tue,1,999,1,failure,35363
cellular,nov,wed,3,999,0,nonexistent,15900
cellular,may,wed,2,999,0,nonexistent,16443
cellular,aug,wed,1,999,0,nonexistent,39488
telephone,may,wed,1,999,0,nonexistent,6280
cellular,oct,thu,1,999,0,nonexistent,9601
cellular,jul,wed,1,999,0,nonexistent,33018
cellular,jul,thu,6,999,1,failure,26004
cellular,aug,fri,1,999,0,nonexistent,13768
telephone,jul,thu,1,999,0,nonexistent,37937
cellular,aug,mon,4,999,0,nonexistent,39871
cellular,aug,fri,4,999,0,nonexistent,15721
cellular,oct,thu,1,999,0,nonexistent,18297
telephone,may,tue,6,999,0,nonexistent,39959
cellular,jul,thu,2,999,0,nonexistent,30222
telephone,jun,thu,1,999,0,nonexistent,34394
cellular,sep,wed,1,5,0,nonexistent,31639
telephone,may,mon,3,999,0,nonexistent,25170
cellular,nov,wed,1,9,0,nonexistent,12998
telephone,jun,fri,2,999,1,success,19166
telephone,jun,wed,5,999,1,failure,18456
cellular,may,wed,2,999,1,failure,24277
cellular,nov,tue,2,999,0,nonexistent,142
cellular,nov,tue,4,999,0,nonexistent,36544
cellular,nov,thu,2,999,0,nonexistent,34466
cellular,apr,fri,1,999,0,nonexistent,37682
cellular,aug,thu,3,999,0,nonexistent,944
cellular,jul,wed,9,999,0,nonexistent,7034
telephone,oct,fri,3,999,0,nonexistent,15899
cellular,oct,mon,2,999,1,failure,15429
telephone,may,wed,4,999,0,nonexistent,13300
telephone,nov,fri,5,999,0,nonexistent,20723
telephone,jul,tue,2,999,0,nonexistent,21879
telephone,jun,fri,3,999,0,nonexistent,8065
cellular,nov,tue,2,999,0,nonexistent,10288
telephone,jun,fri,1,999,0,nonexistent,11400
telephone,may,wed,3,999,0,nonexistent,18449
cellular,jul,thu,1,999,1,failure,14829
cellular,jul,mon,1,999,0,nonexistent,4779
telephone,may,mon,1,999,0,nonexistent,1689
telephone,may,wed,1,999,1,failure,6963
telephone,may,mon,9,999,1,failure,15780
telephone,may,thu,1,999,0,nonexistent,27543
cellular,aug,tue,1,999,0,nonexistent,16192
cellular,may,wed,2,999,0,nonexistent,26572
telephone,jun,mon,2,999,0,nonexistent,30880
cellular,aug,mon,3,999,0,nonexistent,35885
telephone,jun,thu,1,999,0,nonexistent,37129
telephone,may,wed,1,999,0,nonexistent,831
cellular,aug,fri,1,999,0,nonexistent,29434
cellular,may,mon,1,999,0,nonexistent,35399
telephone,may,wed,1,999,0,nonexistent,27572
cellular,may,fri,2,999,0,nonexistent,21310
telephone,jun,thu,1,999,0,nonexistent,19431
cellular,aug,fri,5,999,0,nonexistent,11122
telephone,jun,fri,2,999,0,nonexistent,11510
telephone,jun,thu,2,999,0,nonexistent,6171
cellular,jul,tue,1,999,1,failure,13033
cellular,aug,wed,2,999,1,failure,23461
cellular,jul,thu,1,999,0,nonexistent,19374
cellular,aug,thu,1,999,0,nonexistent,20236
cellular,may,fri,2,999,0,nonexistent,27158
telephone,may,mon,3,999,0,nonexistent,4723
cellular,may,thu,2,999,0,nonexistent,26053
cellular,may,tue,1,999,1,failure,4087
cellular,may,tue,1,999,0,nonexistent,13894
cellular,jul,thu,1,999,1,failure,3082
cellular,nov,mon,1,999,0,nonexistent,28244
cellular,may,tue,1,999,1,failure,12236
cellular,nov,fri,2,999,1,failure,34307
telephone,may,thu,3,999,0,nonexistent,1833
cellular,aug,fri,1,999,1,failure,15689
telephone,jun,fri,1,999,0,nonexistent,24103
cellular,apr,fri,1,999,0,nonexistent,16510
cellular,jul,thu,6,999,0,nonexistent,28539
cellular,may,thu,2,999,0,nonexistent,20748
cellular,nov,fri,1,9,0,nonexistent,572
cellular,aug,fri,2,6,1,failure,4491
cellular,jul,tue,1,999,0,nonexistent,34811
telephone,jul,wed,7,999,0,nonexistent,16006
cellular,may,wed,1,999,0,nonexistent,33828
cellular,may,wed,1,999,1,failure,21433
telephone,may,thu,10,999,1,failure,14614
telephone,may,thu,2,999,0,nonexistent,39386
telephone,jun,mon,2,999,1,failure,8430
cellular,dec,tue,4,6,0,nonexistent,37327
cellular,may,fri,3,999,0,nonexistent,4088
telephone,apr,thu,3,999,0,nonexistent,16069
telephone,may,wed,7,999,0,nonexistent,28646
telephone,jun,wed,1,999,1,failure,17665
telephone,jun,fri,1,999,0,nonexistent,12614
telephone,may,tue,1,999,0,nonexistent,31905
cellular,may,thu,1,999,1,failure,18332
cellular,nov,thu,2,3,0,nonexistent,22644
cellular,may,mon,3,999,0,nonexistent,9802
telephone,may,wed,5,999,0,nonexistent,38720
cellular,jul,wed,1,999,0,nonexistent,16528
cellular,mar,tue,1,999,1,failure,29584
cellular,nov,thu,3,999,0,nonexistent,28459
telephone,jun,thu,1,999,0,nonexistent,27730
telephone,may,wed,2,999,1,failure,23573
cellular,may,tue,2,999,0,nonexistent,20786
cellular,aug,tue,1,999,0,nonexistent,11633
telephone,jun,mon,12,999,0,nonexistent,3397
cellular,may,thu,3,999,1,failure,29270
cellular,jul,thu,2,999,0,nonexistent,1069
cellular,nov,wed,1,999,0,nonexistent,6445
cellular,may,thu,1,999,0,nonexistent,1735
telephone,jun,mon,5,999,0,nonexistent,19079
telephone,jun,fri,8,999,0,nonexistent,22694
cellular,may,wed,1,999,1,failure,36497
cellular,aug,wed,2,999,0,nonexistent,19831
cellular,apr,fri,2,999,1,failure,2658
telephone,may,mon,3,999,1,failure,39910
cellular,may,tue,1,999,0,nonexistent,13049
cellular,jul,wed,1,999,0,nonexistent,31107
cellular,aug,wed,3,999,0,nonexistent,39880
cellular,jul,thu,11,999,0,nonexistent,37616
cellular,nov,tue,1,999,0,nonexistent,21520
cellular,apr,thu,1,999,0,nonexistent,31739
telephone,jun,fri,3,999,0,nonexistent,40890
telephone,may,mon,2,999,0,nonexistent,31897
telephone,jun,tue,5,999,0,nonexistent,28972
cellular,may,fri,4,999,0,nonexistent,1862
cellular,jul,tue,1,3,1,failure,16136
cellular,may,wed,8,999,0,nonexistent,14790
cellular,jul,fri,2,999,0,nonexistent,1021
telephone,jun,mon,4,999,0,nonexistent,14876
cellular,jul,mon,1,999,0,nonexistent,10324
cellular,may,tue,1,10,0,nonexistent,35509
cellular,jul,mon,4,999,0,nonexistent,20237
cellular,may,wed,1,999,0,nonexistent,18037
cellular,jul,fri,4,999,1,failure,1478
cellular,may,wed,1,999,0,nonexistent,5496
telephone,may,thu,2,999,0,nonexistent,23524
cellular,nov,fri,1,999,0,nonexistent,21421
telephone,may,thu,1,999,1,success,19093
telephone,may,mon,2,999,1,failure,17360
cellular,may,mon,1,999,0,nonexistent,34483
telephone,may,wed,1,999,0,nonexistent,29890
cellular,jun,tue,1,999,0,nonexistent,16983
cellular,may,thu,5,999,0,nonexistent,1744
cellular,mar,tue,1,999,0,nonexistent,21234
telephone,jun,tue,2,999,0,nonexistent,30635
telephone,nov,mon,1,999,1,failure,13837
telephone,may,thu,10,999,0,nonexistent,3009
cellular,sep,fri,3,2,0,nonexistent,4519
telephone,jul,thu,7,999,0,nonexistent,27311
cellular,nov,thu,6,999,0,nonexistent,38665
cellular,aug,tue,1,999,0,nonexistent,7055
telephone,may,tue,1,999,0,nonexistent,12650
cellular,oct,fri,2,6,0,nonexistent,24755
telephone,may,thu,4,999,0,nonexistent,22670
telephone,jun,thu,3,999,0,nonexistent,30585
cellular,may,fri,2,999,0,nonexistent,37135
telephone,jun,mon,15,999,1,failure,40431
cellular,aug,wed,14,999,0,nonexistent,14594
cellular,apr,wed,1,999,0,nonexistent,26252
cellular,jul,wed,2,999,0,nonexistent,39452
telephone,may,mon,2,999,0,nonexistent,13490
cellular,nov,tue,1,999,0,nonexistent,22192
cellular,may,mon,1,999,0,nonexistent,22996
cellular,aug,fri,7,999,0,nonexistent,26938
cellular,jul,mon,1,999,0,nonexistent,9398
telephone,may,wed,2,999,0,nonexistent,11920
cellular,aug,wed,1,999,0,nonexistent,7955
telephone,jun,fri,10,999,1,failure,38598
cellular,jul,thu,1,999,0,nonexistent,22313
telephone,jul,wed,2,999,0,nonexistent,37772
cellular,nov,wed,3,999,1,success,5233
cellular,aug,tue,1,999,0,nonexistent,9449
cellular,jul,wed,2,999,1,success,3973
cellular,aug,tue,1,999,0,nonexistent,8803
telephone,oct,fri,1,999,0,nonexistent,19667
cellular,jul,tue,1,999,0,nonexistent,10747
telephone,jun,fri,1,999,0,nonexistent,2265
cellular,nov,tue,2,999,0,nonexistent,23098
cellular,jul,wed,1,999,0,nonexistent,23405
cellular,apr,fri,1,999,0,nonexistent,11357
cellular,aug,thu,3,999,0,nonexistent,303
cellular,aug,mon,2,999,0,nonexistent,12160
cellular,apr,fri,2,999,0,nonexistent,38099
telephone,jun,wed,2,999,0,nonexistent,14404
cellular,may,fri,1,999,0,nonexistent,1367
telephone,jun,wed,5,999,0,nonexistent,12567
telephone,jul,thu,3,999,0,nonexistent,41104
cellular,jul,thu,1,999,0,nonexistent,3671
telephone,jun,mon,1,999,0,nonexistent,33976
cellular,nov,mon,2,999,1,failure,22084
telephone,may,thu,2,999,0,nonexistent,29155
cellular,may,tue,1,999,0,nonexistent,20068
telephone,may,tue,1,999,1,failure,23262
cellular,jul,thu,1,999,0,nonexistent,28641
cellular,may,thu,1,999,0,nonexistent,2333
telephone,may,wed,6,999,0,nonexistent,12235
telephone,jun,thu,4,999,0,nonexistent,18425
cellular,jul,thu,1,999,0,nonexistent,37620
cellular,apr,thu,1,999,0,nonexistent,4986
telephone,jun,mon,4,999,0,nonexistent,1631
cellular,apr,wed,2,999,1,failure,30254
telephone,jun,mon,3,999,0,nonexistent,35295
cellular,jul,mon,3,999,0,nonexistent,10655
cellular,jul,wed,7,999,0,nonexistent,15618
cellular,may,thu,2,999,0,nonexistent,411
telephone,jun,wed,3,999,0,nonexistent,6267
cellular,apr,fri,1,999,0,nonexistent,25154
cellular,aug,tue,1,999,1,failure,38329
cellular,may,thu,1,999,1,failure,16788
cellular,aug,thu,1,999,0,nonexistent,7076
telephone,jun,fri,6,999,0,nonexistent,9831
telephone,may,wed,3,999,0,nonexistent,7596
cellular,jul,thu,1,999,0,nonexistent,18082
cellular,may,wed,4,999,0,nonexistent,39426
telephone,jun,wed,1,999,0,nonexistent,36019
cellular,jul,tue,14,999,1,failure,13092
cellular,mar,wed,3,999,0,nonexistent,16627
cellular,may,wed,2,999,1,failure,18615
cellular,jul,thu,1,999,1,failure,1352
telephone,may,wed,2,999,0,nonexistent,30455
telephone,may,thu,1,999,0,nonexistent,21378
cellular,jul,wed,2,999,0,nonexistent,28501
cellular,jul,wed,23,999,0,nonexistent,29200
cellular,apr,mon,1,999,1,failure,27194
telephone,may,tue,2,999,0,nonexistent,3489
cellular,jul,thu,4,999,0,nonexistent,10124
telephone,may,fri,1,999,0,nonexistent,26416
telephone,may,wed,2,999,0,nonexistent,10503
telephone,jun,fri,2,999,0,nonexistent,23410
cellular,aug,fri,3,999,0,nonexistent,38138
telephone,nov,mon,1,999,0,nonexistent,34515
telephone,may,mon,1,999,0,nonexistent,6104
telephone,may,wed,2,999,0,nonexistent,29823
cellular,aug,mon,1,999,1,failure,38725
cellular,aug,fri,1,999,0,nonexistent,6582
telephone,may,tue,5,999,0,nonexistent,5116
telephone,may,wed,4,999,0,nonexistent,8167
telephone,dec,mon,6,999,0,nonexistent,10962
cellular,jun,thu,4,999,1,failure,22201
cellular,may,fri,2,999,0,nonexistent,30426
cellular,may,thu,2,999,0,nonexistent,6441
cellular,aug,tue,1,999,0,nonexistent,32211
cellular,aug,thu,2,999,0,nonexistent,37600
cellular,nov,fri,4,999,1,success,25409
telephone,may,fri,2,999,0,nonexistent,4301
cellular,aug,tue,1,999,0,nonexistent,25057
telephone,may,wed,1,999,0,nonexistent,1967
cellular,may,tue,1,999,0,nonexistent,10422
telephone,may,wed,1,999,0,nonexistent,36063
cellular,may,tue,1,999,0,nonexistent,38067
cellular,jul,wed,1,999,0,nonexistent,533
cellular,aug,thu,1,999,0,nonexistent,31444
telephone,may,tue,1,999,0,nonexistent,39581
cellular,aug,thu,2,999,0,nonexistent,12007
cellular,may,tue,4,999,1,failure,29995
cellular,mar,tue,1,999,0,nonexistent,22683
cellular,may,thu,1,999,1,failure,10171
cellular,apr,thu,1,999,0,nonexistent,14072
cellular,nov,wed,2,3,0,nonexistent,21417
cellular,jul,wed,1,999,0,nonexistent,22590
cellular,jul,mon,11,999,0,nonexistent,3658
cellular,jul,fri,5,999,0,nonexistent,35382
telephone,may,fri,1,999,0,nonexistent,38012
cellular,nov,fri,1,999,0,nonexistent,31277
cellular,may,thu,4,999,0,nonexistent,4676
cellular,may,mon,3,999,0,nonexistent,1809
cellular,jul,mon,7,999,0,nonexistent,30351
telephone,jun,fri,5,999,0,nonexistent,24275
cellular,jul,thu,1,999,0,nonexistent,6918
telephone,may,tue,1,999,0,nonexistent,39661
telephone,may,tue,1,999,1,failure,5552
cellular,aug,tue,1,999,0,nonexistent,25463
telephone,jun,tue,3,999,0,nonexistent,24584
cellular,may,mon,2,999,0,nonexistent,4179
cellular,may,wed,2,999,1,failure,32673
telephone,jun,fri,4,999,1,failure,410
telephone,may,wed,2,999,0,nonexistent,39947
cellular,aug,tue,2,999,1,failure,40225
telephone,may,wed,5,999,0,nonexistent,8533
cellular,aug,wed,1,999,0,nonexistent,28871
cellular,jul,wed,2,999,0,nonexistent,17321
cellular,jul,thu,3,999,0,nonexistent,8738
telephone,jul,mon,4,999,0,nonexistent,2239
cellular,nov,mon,1,999,1,failure,7481
telephone,jun,wed,1,999,0,nonexistent,38799
cellular,may,fri,1,999,0,nonexistent,15050
telephone,jun,tue,2,999,0,nonexistent,20843
telephone,may,tue,1,999,1,failure,22577
cellular,aug,tue,3,999,0,nonexistent,37037
cellular,apr,fri,1,999,0,nonexistent,3898
cellular,may,fri,7,999,0,nonexistent,21273
cellular,nov,mon,1,999,0,nonexistent,4646
telephone,may,wed,2,999,0,nonexistent,33017
cellular,may,wed,3,999,0,nonexistent,26669
cellular,apr,wed,2,999,0,nonexistent,29977
cellular,jul,mon,2,999,0,nonexistent,24507
cellular,dec,wed,1,999,0,nonexistent,17898
cellular,jul,thu,1,999,0,nonexistent,7539
cellular,apr,mon,2,999,1,failure,28115
cellular,may,wed,3,7,0,nonexistent,16294
cellular,apr,mon,1,999,0,nonexistent,19202
cellular,aug,thu,5,999,0,nonexistent,20510
cellular,may,mon,3,999,0,nonexistent,27287
cellular,apr,thu,1,999,1,failure,4620
cellular,jul,mon,3,999,0,nonexistent,24432
cellular,jul,fri,3,999,0,nonexistent,31734
telephone,may,mon,2,999,0,nonexistent,16980
cellular,may,tue,1,999,0,nonexistent,15779
cellular,aug,fri,3,999,0,nonexistent,17714
telephone,jun,thu,1,999,0,nonexistent,22520
cellular,apr,tue,3,999,0,nonexistent,37925
telephone,jun,tue,3,999,1,failure,20387
cellular,aug,tue,1,999,0,nonexistent,14060
telephone,jun,wed,13,999,0,nonexistent,39372
cellular,aug,tue,1,9,0,nonexistent,16158
cellular,nov,tue,1,999,0,nonexistent,21162
cellular,mar,wed,1,999,0,nonexistent,20835
cellular,may,fri,10,999,0,nonexistent,36325
telephone,jul,thu,1,999,1,failure,9863
cellular,may,wed,1,999,1,failure,34920
cellular,nov,fri,2,999,0,nonexistent,7127
cellular,may,fri,1,999,0,nonexistent,19605
cellular,aug,mon,2,999,0,nonexistent,35686
cellular,apr,thu,1,999,0,nonexistent,25327
cellular,aug,thu,17,999,0,nonexistent,5190
telephone,may,tue,4,999,0,nonexistent,35053
telephone,may,fri,1,999,1,failure,11989
cellular,may,mon,4,999,1,failure,28881
telephone,may,tue,2,999,0,nonexistent,15590
cellular,oct,mon,3,999,0,nonexistent,14233
cellular,apr,mon,1,999,1,success,27267
cellular,jun,mon,1,999,0,nonexistent,16293
cellular,jul,thu,2,999,1,failure,40008
telephone,may,mon,1,999,0,nonexistent,15562
cellular,nov,wed,1,999,0,nonexistent,1615
cellular,nov,thu,1,999,1,failure,25820
cellular,jul,thu,3,999,0,nonexistent,28427
telephone,jun,fri,7,999,0,nonexistent,21829
cellular,nov,fri,2,3,0,nonexistent,13259
cellular,nov,wed,5,999,0,nonexistent,13557
cellular,may,wed,3,6,0,nonexistent,34719
cellular,jul,fri,1,999,0,nonexistent,30086
cellular,aug,fri,2,999,0,nonexistent,4228
telephone,may,tue,17,999,0,nonexistent,39690
telephone,may,tue,2,999,0,nonexistent,38265
cellular,may,mon,1,999,0,nonexistent,33456
cellular,aug,thu,1,999,0,nonexistent,38232
cellular,oct,mon,1,999,0,nonexistent,15866
telephone,oct,tue,1,999,0,nonexistent,6917
cellular,nov,mon,3,999,0,nonexistent,35672
telephone,may,mon,2,999,0,nonexistent,33990
telephone,jun,wed,1,999,1,failure,17471
telephone,may,tue,3,999,1,failure,32597
cellular,aug,fri,1,999,0,nonexistent,30027
cellular,nov,tue,1,999,0,nonexistent,24423
cellular,aug,mon,1,999,1,failure,10388
cellular,may,tue,1,999,0,nonexistent,11865
cellular,jun,tue,4,3,0,nonexistent,30354
telephone,may,thu,2,999,0,nonexistent,39350
telephone,jun,fri,22,999,0,nonexistent,1516
telephone,jul,wed,6,999,0,nonexistent,2260
telephone,jun,thu,2,999,0,nonexistent,295
telephone,may,mon,12,999,0,nonexistent,34133
cellular,jul,mon,13,999,0,nonexistent,869
telephone,jun,tue,1,999,1,failure,22159
telephone,may,mon,2,999,0,nonexistent,40792
telephone,jul,thu,12,999,0,nonexistent,39054
telephone,may,tue,2,999,0,nonexistent,28994
cellular,aug,fri,1,999,0,nonexistent,1040
cellular,aug,mon,4,999,0,nonexistent,30954
cellular,may,thu,1,999,1,failure,5836
telephone,may,fri,1,999,0,nonexistent,24131
cellular,aug,tue,1,999,0,nonexistent,14526
cellular,may,wed,3,999,0,nonexistent,5536
cellular,may,thu,5,999,1,failure,12593
cellular,may,mon,3,999,0,nonexistent,22209
cellular,aug,tue,1,999,0,nonexistent,22374
cellular,aug,wed,1,999,0,nonexistent,5096
cellular,may,wed,2,999,0,nonexistent,15577
cellular,aug,thu,15,999,0,nonexistent,33063
cellular,jul,wed,4,999,0,nonexistent,19875
telephone,may,tue,4,999,0,nonexistent,29424
telephone,may,mon,5,999,0,nonexistent,30338
cellular,may,thu,2,999,1,failure,14151
cellular,jul,thu,1,999,0,nonexistent,8847
telephone,may,mon,2,999,0,nonexistent,33213
telephone,jun,thu,24,999,0,nonexistent,30933
telephone,may,tue,1,999,0,nonexistent,13084
telephone,may,wed,5,999,0,nonexistent,13425
cellular,may,mon,1,999,0,nonexistent,4846
telephone,jun,fri,1,999,0,nonexistent,21
cellular,may,tue,5,999,0,nonexistent,21865
cellular,sep,fri,1,6,1,failure,8083
cellular,jul,tue,2,999,0,nonexistent,37706
telephone,may,thu,2,999,0,nonexistent,8619
telephone,may,tue,3,999,0,nonexistent,2468
cellular,aug,tue,2,999,0,nonexistent,36765
cellular,jul,wed,1,999,0,nonexistent,35294
cellular,jun,wed,1,999,1,failure,11630
cellular,may,mon,3,999,0,nonexistent,35888
telephone,may,wed,2,999,0,nonexistent,40397
cellular,aug,mon,3,999,0,nonexistent,26224
cellular,jul,thu,1,999,0,nonexistent,9740
cellular,nov,mon,1,999,0,nonexistent,32841
cellular,jul,thu,1,11,0,nonexistent,33643
cellular,may,wed,2,999,0,nonexistent,5433
cellular,nov,wed,1,999,0,nonexistent,40877
cellular,mar,wed,2,999,0,nonexistent,36891
telephone,jun,fri,2,999,1,failure,23814
telephone,jun,wed,5,999,0,nonexistent,9593
cellular,jul,wed,1,999,0,nonexistent,9668
cellular,nov,fri,2,999,0,nonexistent,27099
telephone,may,fri,3,999,0,nonexistent,26551
telephone,jun,fri,2,999,0,nonexistent,5746
cellular,aug,thu,1,999,0,nonexistent,39848
cellular,aug,fri,1,999,0,nonexistent,19183
cellular,aug,tue,3,6,0,nonexistent,35871
cellular,aug,fri,2,999,0,nonexistent,24219
telephone,may,fri,1,999,0,nonexistent,1922
cellular,nov,mon,1,999,0,nonexistent,18155
cellular,jul,tue,1,999,0,nonexistent,2413
telephone,may,tue,1,999,0,nonexistent,16215
telephone,oct,tue,1,999,1,failure,9750
cellular,may,tue,1,999,0,nonexistent,6670
cellular,may,thu,2,999,1,success,740
telephone,may,fri,1,999,0,nonexistent,21566
cellular,apr,thu,1,999,0,nonexistent,11071
