age,job,marital,education,default,housing,loan,id
36,admin.,single,university.degree,no,no,no,5351
45,blue-collar,married,basic.4y,unknown,no,no,2827
31,technician,married,university.degree,no,no,no,11469
34,services,married,university.degree,no,no,no,5292
37,services,single,high.school,no,no,no,19755
45,management,married,university.degree,no,no,no,6083
44,blue-collar,married,basic.9y,unknown,yes,no,536
48,unemployed,married,basic.4y,no,yes,no,33808
50,management,married,university.degree,no,yes,no,25226
47,entrepreneur,married,university.degree,no,yes,no,31720
50,blue-collar,married,basic.4y,no,yes,no,27832
49,admin.,divorced,high.school,no,yes,no,20187
24,blue-collar,single,basic.9y,unknown,yes,yes,40865
48,unemployed,married,university.degree,no,yes,no,391
30,technician,married,basic.9y,no,yes,no,37518
30,blue-collar,married,basic.4y,no,yes,no,26784
26,unemployed,single,university.degree,no,yes,no,34493
54,admin.,married,professional.course,no,no,no,38233
30,admin.,single,university.degree,no,yes,no,16982
45,admin.,single,high.school,no,no,no,4748
35,technician,single,university.degree,no,no,no,13047
37,admin.,single,university.degree,no,yes,yes,15982
49,admin.,married,university.degree,no,yes,yes,9741
44,technician,married,university.degree,no,no,no,5104
37,blue-collar,single,professional.course,no,yes,no,21571
37,admin.,married,university.degree,no,no,no,25029
33,blue-collar,married,basic.6y,unknown,yes,yes,30002
30,services,single,high.school,unknown,yes,no,39922
32,technician,married,professional.course,no,no,no,39059
29,admin.,single,high.school,no,yes,yes,12692
47,admin.,married,university.degree,no,no,no,36782
31,blue-collar,married,basic.9y,no,yes,no,9921
41,entrepreneur,divorced,university.degree,no,yes,no,33885
37,blue-collar,married,basic.6y,no,no,no,39816
33,admin.,single,university.degree,no,no,no,33927
35,admin.,married,university.degree,no,no,no,27466
46,technician,married,professional.course,no,no,no,5208
49,unemployed,married,basic.4y,unknown,yes,yes,13140
21,student,single,basic.9y,no,no,no,24950
62,retired,married,unknown,no,no,no,19473
64,housemaid,married,unknown,no,yes,no,26792
39,technician,married,professional.course,no,no,no,19489
38,self-employed,married,basic.9y,unknown,no,no,38876
31,services,married,high.school,no,no,yes,1434
34,blue-collar,married,basic.6y,unknown,yes,no,7077
59,retired,divorced,basic.4y,no,no,no,36656
37,services,married,high.school,no,no,no,23577
34,admin.,single,high.school,no,yes,no,10284
36,technician,married,professional.course,unknown,yes,no,13498
39,blue-collar,married,basic.9y,unknown,yes,no,8627
27,blue-collar,single,university.degree,no,no,no,35104
33,admin.,married,basic.9y,no,yes,no,30800
49,admin.,divorced,university.degree,no,yes,no,28786
38,technician,married,professional.course,no,yes,no,22046
54,blue-collar,married,basic.4y,unknown,no,no,39971
51,blue-collar,married,basic.9y,no,no,no,1488
31,blue-collar,married,basic.6y,no,yes,no,15657
47,admin.,divorced,university.degree,no,yes,no,38045
46,admin.,single,university.degree,no,yes,no,5115
46,blue-collar,single,basic.6y,unknown,no,yes,24311
34,blue-collar,single,basic.9y,no,no,no,9452
37,services,married,high.school,no,unknown,unknown,29645
35,self-employed,married,university.degree,no,no,no,34638
29,admin.,single,university.degree,no,no,no,37563
31,technician,single,university.degree,no,no,no,2566
35,services,married,university.degree,no,yes,no,39310
52,unemployed,married,university.degree,no,yes,no,36373
36,entrepreneur,married,basic.9y,no,no,no,40822
30,management,married,university.degree,no,yes,no,18426
46,housemaid,married,basic.9y,no,yes,no,27068
27,unemployed,single,high.school,no,no,no,36758
38,unemployed,divorced,high.school,unknown,yes,no,19437
40,management,single,university.degree,no,no,no,35707
28,blue-collar,married,basic.9y,no,no,no,31136
39,admin.,married,university.degree,no,no,no,37214
25,admin.,married,university.degree,no,no,no,521
42,services,married,high.school,unknown,no,yes,26056
37,blue-collar,married,basic.9y,no,no,no,1836
43,self-employed,married,university.degree,no,yes,no,16327
50,unemployed,married,high.school,no,no,no,39248
35,technician,married,high.school,no,no,no,22123
32,blue-collar,married,basic.9y,no,no,no,37527
35,services,married,university.degree,no,yes,no,29797
57,admin.,married,high.school,no,yes,no,2111
59,retired,divorced,professional.course,no,no,no,29789
36,technician,married,university.degree,no,yes,yes,26382
27,technician,single,university.degree,no,no,no,15235
31,admin.,married,high.school,no,no,no,7155
40,admin.,married,professional.course,no,no,yes,10405
40,blue-collar,married,basic.9y,unknown,yes,no,28471
26,self-employed,single,university.degree,no,no,no,21313
45,admin.,married,high.school,no,yes,no,6735
28,services,single,professional.course,no,yes,no,33359
44,blue-collar,married,basic.4y,no,yes,no,13398
58,admin.,divorced,university.degree,no,yes,no,28299
44,admin.,married,basic.9y,unknown,yes,yes,39498
48,admin.,married,high.school,no,no,no,15480
36,admin.,divorced,university.degree,unknown,yes,no,12590
58,unemployed,married,university.degree,no,yes,no,13454
27,technician,single,basic.9y,no,yes,no,27067
61,retired,married,basic.9y,no,no,no,31217
34,technician,married,unknown,no,yes,no,29915
57,management,married,university.degree,no,no,no,10916
55,technician,married,professional.course,no,no,no,12768
48,blue-collar,divorced,professional.course,no,yes,no,1150
33,admin.,single,high.school,no,no,no,25585
29,admin.,single,high.school,no,yes,yes,21696
50,admin.,married,basic.9y,no,no,no,4525
44,blue-collar,married,basic.9y,unknown,yes,no,29506
41,admin.,divorced,high.school,no,no,no,10737
35,student,single,university.degree,unknown,yes,yes,8584
36,admin.,married,university.degree,no,yes,no,21921
46,technician,divorced,basic.9y,no,yes,no,24628
44,technician,married,professional.course,no,yes,no,16560
34,services,married,basic.9y,unknown,yes,no,41157
58,retired,married,basic.4y,no,no,no,1016
34,admin.,single,university.degree,no,yes,no,8207
69,blue-collar,married,unknown,no,yes,no,40468
34,admin.,married,university.degree,unknown,yes,no,30483
38,entrepreneur,married,high.school,no,yes,no,37613
53,services,married,professional.course,no,yes,no,40616
55,retired,married,basic.9y,unknown,yes,no,30407
41,admin.,divorced,university.degree,no,yes,yes,33252
83,retired,divorced,basic.4y,no,no,no,9415
48,technician,married,professional.course,no,yes,yes,33708
22,blue-collar,married,basic.4y,no,unknown,unknown,23793
36,services,married,high.school,no,yes,no,34877
47,admin.,single,university.degree,no,no,no,16121
41,technician,married,professional.course,no,yes,yes,35072
28,blue-collar,single,high.school,no,yes,no,9859
36,blue-collar,married,high.school,no,no,yes,25477
55,admin.,divorced,university.degree,no,yes,no,23429
39,admin.,married,university.degree,unknown,no,no,21171
52,admin.,married,university.degree,unknown,yes,no,10024
47,admin.,married,high.school,no,yes,no,39041
55,retired,married,basic.9y,unknown,yes,yes,23847
54,services,married,high.school,no,no,no,28285
41,technician,married,basic.9y,unknown,no,no,2276
34,management,married,university.degree,no,no,no,7407
55,technician,married,professional.course,no,no,no,2361
31,technician,married,basic.9y,no,yes,no,24877
53,management,divorced,university.degree,unknown,yes,no,29274
44,technician,married,professional.course,no,yes,no,38835
45,management,married,university.degree,no,no,no,32781
41,blue-collar,married,basic.4y,unknown,no,no,39563
31,admin.,single,university.degree,no,unknown,unknown,15149
44,blue-collar,divorced,basic.9y,no,no,no,31928
25,services,single,high.school,no,no,no,5735
49,unemployed,divorced,basic.9y,unknown,no,no,3862
31,admin.,married,university.degree,no,yes,yes,38987
44,technician,single,basic.6y,unknown,no,no,12135
24,technician,single,high.school,no,yes,no,5044
28,blue-collar,single,basic.9y,no,no,no,39745
56,retired,married,university.degree,no,no,no,24667
26,admin.,single,high.school,no,no,yes,20544
60,retired,married,professional.course,no,no,yes,35918
42,admin.,married,unknown,no,no,no,16106
67,retired,divorced,university.degree,no,yes,no,8077
32,services,single,professional.course,no,yes,yes,24587
25,admin.,single,university.degree,no,no,no,18884
49,blue-collar,married,basic.9y,no,no,no,3635
29,admin.,single,basic.9y,unknown,no,no,40676
56,blue-collar,married,basic.9y,unknown,yes,no,30587
53,housemaid,married,basic.4y,no,no,yes,38345
44,admin.,married,high.school,no,yes,no,25140
32,technician,married,university.degree,no,yes,no,7056
43,unemployed,married,professional.course,no,no,no,13029
36,admin.,married,high.school,no,yes,no,14697
65,retired,married,basic.4y,no,yes,no,20426
37,blue-collar,married,basic.9y,no,no,no,27462
30,management,married,high.school,no,yes,no,34132
45,blue-collar,married,basic.4y,no,no,no,39714
46,blue-collar,single,basic.9y,unknown,no,no,13638
26,blue-collar,married,basic.6y,no,yes,no,40882
38,management,married,basic.6y,unknown,yes,no,13020
58,admin.,married,university.degree,no,no,no,17740
53,technician,married,high.school,no,yes,no,37010
45,admin.,married,basic.9y,no,no,no,33011
29,technician,single,professional.course,no,no,no,26156
40,blue-collar,single,basic.6y,unknown,no,no,30404
29,technician,single,professional.course,no,yes,no,39000
31,management,married,university.degree,no,yes,no,7379
33,services,divorced,high.school,no,no,no,26023
40,management,divorced,university.degree,no,yes,no,22660
36,admin.,divorced,high.school,no,yes,yes,4484
34,self-employed,married,university.degree,no,yes,no,34249
25,services,divorced,high.school,no,yes,yes,37977
38,entrepreneur,single,basic.4y,no,yes,yes,30298
33,technician,married,high.school,unknown,no,yes,6395
50,entrepreneur,married,high.school,no,yes,no,26426
34,admin.,single,university.degree,no,no,no,14637
37,blue-collar,married,basic.9y,no,no,no,24183
35,blue-collar,married,basic.9y,unknown,yes,yes,4828
31,services,single,high.school,no,no,yes,17594
36,admin.,single,university.degree,no,yes,no,37956
73,retired,married,basic.4y,no,no,no,16776
31,admin.,married,university.degree,no,yes,no,19096
25,services,married,high.school,unknown,no,no,31520
28,services,married,high.school,no,yes,no,8678
59,technician,married,professional.course,no,no,no,29989
32,blue-collar,divorced,basic.4y,no,no,no,18913
43,admin.,single,high.school,no,no,yes,18294
45,management,married,professional.course,no,yes,no,5101
37,technician,divorced,professional.course,no,yes,no,11138
31,admin.,married,university.degree,no,no,no,18338
43,admin.,divorced,basic.9y,no,yes,no,23345
38,technician,single,university.degree,no,no,no,18718
53,technician,married,high.school,no,yes,no,38918
24,technician,single,professional.course,no,yes,no,21415
37,admin.,single,university.degree,no,yes,no,11242
31,services,married,high.school,no,yes,no,35768
47,entrepreneur,married,professional.course,no,yes,no,5300
51,services,divorced,basic.4y,unknown,yes,no,32071
49,admin.,single,university.degree,no,no,no,20950
35,admin.,single,university.degree,no,yes,yes,38718
30,technician,married,professional.course,no,no,yes,34763
35,blue-collar,single,basic.9y,no,yes,no,27808
54,retired,divorced,professional.course,no,yes,no,2343
33,management,single,university.degree,no,yes,no,27275
56,admin.,married,university.degree,no,yes,no,29197
58,retired,married,high.school,no,no,no,3675
42,admin.,married,high.school,unknown,yes,no,15944
49,retired,married,basic.4y,no,no,no,6994
36,blue-collar,married,basic.6y,no,yes,no,17505
34,admin.,married,university.degree,no,yes,no,32440
31,student,single,unknown,unknown,no,yes,4252
46,blue-collar,married,basic.9y,no,yes,no,22048
48,blue-collar,married,basic.4y,unknown,yes,no,17462
53,retired,single,basic.4y,no,yes,no,34570
27,admin.,single,professional.course,no,no,no,1585
43,retired,married,basic.4y,unknown,yes,no,7222
41,blue-collar,married,basic.4y,unknown,unknown,unknown,18036
37,blue-collar,married,basic.6y,no,yes,no,27923
49,blue-collar,married,basic.9y,unknown,no,no,27503
45,blue-collar,married,basic.9y,unknown,yes,no,16985
35,management,married,university.degree,no,yes,no,19056
29,technician,single,university.degree,no,no,no,30536
37,admin.,married,university.degree,no,yes,no,40149
59,retired,married,basic.4y,no,no,no,11948
36,management,married,university.degree,unknown,yes,yes,5608
41,admin.,single,high.school,no,no,no,20074
35,admin.,divorced,university.degree,no,unknown,unknown,23267
32,admin.,divorced,high.school,no,yes,no,32110
32,technician,single,university.degree,no,no,no,15189
44,services,married,basic.9y,no,yes,yes,17098
29,admin.,single,professional.course,no,yes,no,18681
42,blue-collar,married,basic.4y,unknown,no,no,2005
38,technician,single,basic.9y,no,yes,no,10286
48,admin.,divorced,university.degree,no,yes,no,7556
45,blue-collar,married,basic.4y,unknown,yes,yes,41113
36,blue-collar,married,basic.9y,no,no,no,34692
41,technician,single,professional.course,no,no,no,14333
31,management,single,university.degree,no,no,no,36128
31,blue-collar,married,basic.6y,no,no,no,14629
28,technician,single,professional.course,no,no,no,13931
39,blue-collar,divorced,high.school,no,yes,yes,19615
36,management,married,university.degree,no,no,no,13337
32,technician,married,professional.course,no,yes,no,6910
34,blue-collar,married,basic.9y,no,yes,no,33243
55,admin.,married,university.degree,no,no,no,37279
28,student,single,university.degree,unknown,no,no,19900
44,admin.,single,basic.9y,no,yes,yes,35673
33,management,married,university.degree,no,no,yes,13465
58,retired,married,basic.4y,no,yes,yes,40961
36,admin.,married,university.degree,no,yes,no,1187
51,blue-collar,married,basic.4y,unknown,yes,no,1043
34,technician,married,professional.course,no,no,no,6228
29,admin.,single,university.degree,no,yes,no,14178
30,admin.,single,high.school,no,no,no,907
25,blue-collar,single,basic.9y,no,yes,no,12624
30,management,married,university.degree,no,yes,no,658
30,blue-collar,single,basic.6y,unknown,yes,no,26116
57,entrepreneur,married,professional.course,no,yes,no,682
37,technician,married,university.degree,unknown,no,no,39361
58,retired,single,professional.course,no,yes,no,12465
49,blue-collar,married,basic.9y,unknown,no,yes,27912
37,blue-collar,married,basic.6y,no,no,no,32552
32,admin.,single,university.degree,no,no,no,37116
52,management,married,professional.course,no,no,no,31920
56,admin.,married,university.degree,no,no,no,33363
32,admin.,married,university.degree,no,yes,yes,6736
33,entrepreneur,single,professional.course,no,no,no,1670
54,technician,married,basic.9y,no,no,no,14467
34,services,married,high.school,no,no,no,24170
31,services,divorced,high.school,no,yes,no,32906
