contact,month,day_of_week,campaign,pdays,previous,id
telephone,may,tue,1,999,0,16610
cellular,may,tue,5,999,0,7484
telephone,may,wed,1,999,0,17314
cellular,jul,thu,1,999,0,9191
telephone,jun,wed,5,999,0,12108
cellular,aug,thu,3,999,0,22815
telephone,may,tue,2,999,0,19801
cellular,may,thu,2,999,0,19986
telephone,jun,wed,2,999,0,33269
cellular,sep,mon,6,999,0,38490
cellular,may,wed,7,999,0,2115
cellular,aug,fri,1,999,0,24191
cellular,jul,fri,8,999,0,9208
telephone,may,tue,1,999,0,30562
telephone,may,thu,1,999,0,3958
telephone,jun,mon,2,999,0,33937
telephone,may,wed,3,999,0,28780
cellular,jul,mon,5,999,0,19948
cellular,jul,thu,2,999,0,1145
telephone,jun,fri,2,999,0,8160
cellular,apr,fri,2,999,0,25864
cellular,may,fri,1,999,0,29770
cellular,may,tue,2,999,0,16622
cellular,oct,thu,3,5,5,32409
cellular,may,tue,3,999,0,7425
cellular,nov,wed,4,6,1,35005
telephone,may,wed,4,999,0,2596
cellular,nov,wed,1,999,0,40684
cellular,aug,tue,2,999,0,4259
cellular,jul,tue,2,999,0,36626
telephone,jun,tue,3,999,0,28551
cellular,aug,fri,1,3,6,38619
cellular,apr,tue,3,999,0,9286
cellular,apr,thu,2,999,1,5637
cellular,may,wed,3,999,0,10873
cellular,may,thu,1,12,1,8931
cellular,jul,mon,3,999,0,6430
cellular,aug,tue,3,999,0,9251
telephone,may,tue,1,999,0,35806
cellular,may,thu,1,999,1,41059
cellular,may,wed,1,999,0,13512
cellular,may,thu,4,999,1,11360
cellular,aug,tue,2,999,0,11882
telephone,jun,fri,3,999,0,3151
cellular,may,tue,1,999,0,9211
telephone,aug,fri,1,999,0,40166
cellular,jul,wed,5,999,0,20144
telephone,may,fri,1,999,0,8718
telephone,may,wed,2,999,0,26452
telephone,may,tue,1,999,0,26850
telephone,aug,fri,1,999,0,7228
telephone,jun,mon,1,999,0,971
cellular,may,wed,1,999,0,4808
telephone,may,fri,7,999,0,22015
telephone,jun,mon,2,999,0,6872
cellular,jul,wed,1,999,0,24644
telephone,may,mon,4,999,0,30092
cellular,jul,wed,1,999,0,2405
cellular,may,thu,1,999,1,33452
cellular,nov,fri,2,999,0,30845
cellular,jul,mon,2,999,0,2192
telephone,jun,wed,4,999,0,20225
cellular,may,mon,1,999,0,9066
cellular,may,fri,2,7,2,21616
cellular,may,wed,1,999,0,15360
cellular,aug,wed,2,999,0,20252
cellular,jun,fri,2,3,2,27827
cellular,aug,thu,2,999,0,22510
telephone,may,mon,2,999,0,12134
cellular,jul,tue,1,999,0,24345
telephone,jun,wed,6,999,0,394
cellular,jul,thu,1,999,0,20166
cellular,may,tue,2,999,0,4354
cellular,jul,mon,4,999,0,18064
cellular,may,wed,2,999,1,25376
cellular,apr,thu,1,999,1,32699
cellular,aug,fri,1,999,0,742
cellular,aug,wed,2,999,0,29612
cellular,may,wed,3,999,0,1916
cellular,apr,mon,3,999,0,15081
cellular,jul,mon,2,999,0,39001
telephone,may,wed,1,999,0,24519
telephone,may,fri,3,999,0,30699
cellular,aug,fri,2,999,0,16971
cellular,aug,tue,1,999,0,31609
cellular,may,thu,1,999,0,13605
telephone,jun,mon,2,999,0,22414
telephone,may,fri,1,999,0,22398
cellular,may,thu,2,999,2,20478
telephone,jun,tue,4,999,0,19786
cellular,jul,thu,1,999,0,23685
telephone,may,mon,1,999,0,17490
cellular,nov,mon,1,999,0,34728
cellular,oct,thu,2,999,0,10154
cellular,jul,mon,2,999,0,32729
cellular,apr,wed,4,999,0,4079
telephone,may,mon,1,999,0,28893
cellular,nov,fri,1,999,1,25139
cellular,jul,mon,3,999,0,10745
telephone,may,fri,2,999,0,19573
cellular,oct,wed,1,999,1,3048
telephone,jun,wed,8,999,0,5130
cellular,oct,wed,2,999,2,12250
cellular,apr,thu,3,999,0,40116
cellular,may,thu,3,999,0,11794
cellular,jul,mon,2,999,0,35976
telephone,jun,tue,3,999,0,32317
cellular,oct,tue,1,999,1,16164
cellular,aug,wed,1,999,0,13594
telephone,may,wed,1,999,0,37700
cellular,apr,fri,2,999,0,23431
cellular,jul,fri,1,999,0,30119
cellular,aug,tue,1,999,0,29661
cellular,may,tue,1,999,1,27061
cellular,jun,tue,1,999,0,563
telephone,may,tue,3,999,0,36905
cellular,aug,wed,1,999,0,23618
cellular,may,tue,4,999,0,32650
cellular,nov,mon,1,999,0,12743
telephone,jun,thu,1,999,0,29706
telephone,jun,fri,1,999,0,31887
cellular,jun,tue,4,999,0,4823
cellular,nov,wed,1,999,0,39221
cellular,jul,thu,1,999,0,8968
cellular,jul,mon,4,999,0,34349
telephone,may,thu,4,999,0,38386
cellular,apr,thu,1,2,1,32807
cellular,aug,thu,1,999,0,25601
telephone,may,fri,1,999,0,20434
telephone,may,fri,5,999,0,38939
telephone,may,tue,1,999,0,38926
telephone,may,fri,3,999,0,9876
cellular,may,mon,1,999,0,38253
telephone,may,mon,2,999,0,6795
cellular,jul,tue,3,999,0,15177
cellular,may,mon,4,999,1,23493
telephone,jun,mon,2,999,0,16923
cellular,aug,mon,4,999,0,24020
cellular,apr,fri,3,999,1,31451
cellular,nov,tue,2,999,0,19139
cellular,oct,mon,2,999,0,10683
telephone,jun,wed,1,999,0,8993
cellular,aug,tue,2,999,0,24473
cellular,aug,fri,7,999,0,10275
cellular,jul,fri,5,999,0,22551
cellular,may,wed,1,6,4,1313
cellular,sep,tue,2,3,1,13329
telephone,jun,fri,2,999,0,20791
telephone,jul,thu,3,999,0,7176
telephone,jun,thu,1,999,0,19468
cellular,jul,tue,3,999,0,4346
cellular,apr,fri,3,999,0,35709
telephone,may,thu,1,999,0,802
telephone,jun,tue,3,999,0,20325
cellular,nov,tue,1,999,1,26123
telephone,may,tue,2,999,0,18325
cellular,apr,fri,1,999,0,38074
telephone,aug,thu,10,999,0,19356
telephone,nov,thu,3,999,0,2518
telephone,may,thu,1,999,0,38589
cellular,oct,tue,1,999,0,3067
cellular,may,thu,1,999,0,26444
telephone,jun,wed,2,999,0,40570
telephone,may,tue,1,999,0,29820
cellular,aug,wed,2,999,0,23868
cellular,jul,tue,2,999,0,1892
telephone,may,tue,3,999,0,21708
cellular,nov,mon,2,999,0,33212
telephone,sep,wed,1,999,0,18170
cellular,aug,mon,6,999,0,31239
telephone,jun,thu,2,999,0,24933
telephone,may,fri,1,999,0,8240
cellular,nov,thu,1,999,0,964
cellular,jul,thu,1,999,0,30417
cellular,jul,tue,2,999,0,39448
cellular,may,fri,9,999,1,20282
cellular,nov,thu,3,999,0,21342
telephone,may,mon,1,999,0,27381
telephone,may,fri,2,999,0,14685
cellular,jun,mon,1,999,0,16390
cellular,aug,thu,1,999,0,9216
cellular,apr,thu,1,999,1,33031
cellular,jul,fri,2,999,0,37082
cellular,may,mon,1,999,0,3343
telephone,aug,wed,1,999,0,40506
telephone,jun,wed,6,999,0,40592
cellular,aug,tue,1,999,0,31268
telephone,jun,wed,2,999,0,35453
cellular,apr,thu,1,999,0,913
cellular,aug,tue,2,999,0,11454
telephone,may,tue,3,999,0,14615
cellular,may,tue,4,999,0,33696
telephone,may,thu,2,999,0,22270
telephone,jun,thu,1,999,0,9874
telephone,may,fri,1,999,0,28486
telephone,may,thu,1,999,0,40726
cellular,may,fri,4,999,0,6397
cellular,nov,thu,1,999,0,30858
cellular,apr,mon,1,999,0,30073
cellular,aug,wed,1,999,0,31245
cellular,apr,thu,1,999,0,30369
cellular,aug,wed,1,999,0,27219
telephone,may,tue,1,999,0,35784
cellular,aug,tue,5,999,0,1785
cellular,may,fri,2,999,1,13717
telephone,may,wed,2,999,0,35744
telephone,may,fri,4,999,0,32725
cellular,apr,mon,4,999,0,28556
telephone,may,tue,3,999,0,4174
cellular,jul,fri,1,999,0,3298
telephone,jun,wed,3,999,0,3614
cellular,nov,mon,1,999,0,8437
telephone,jun,fri,1,999,0,41177
cellular,apr,thu,1,999,0,24470
cellular,nov,fri,3,999,0,29061
cellular,may,mon,1,999,1,24620
telephone,jun,fri,2,999,0,9588
cellular,aug,thu,2,999,0,2274
cellular,jun,tue,1,999,0,10290
cellular,jul,wed,2,999,0,30921
cellular,aug,thu,1,999,0,10846
telephone,jun,wed,1,999,0,10166
cellular,aug,fri,5,999,0,32476
cellular,jun,tue,3,5,1,5419
telephone,jun,wed,3,999,0,12927
telephone,jul,wed,2,999,0,34342
cellular,may,fri,3,999,2,36642
cellular,may,thu,1,999,1,23612
cellular,aug,thu,5,999,0,15680
cellular,apr,thu,1,999,0,15290
cellular,apr,thu,4,999,1,16599
cellular,apr,wed,2,999,0,15369
cellular,jul,wed,1,999,0,13082
telephone,may,fri,5,999,0,24446
telephone,may,thu,2,999,0,15281
cellular,nov,thu,1,999,0,72
telephone,may,thu,2,999,0,17143
cellular,apr,thu,4,999,0,6838
cellular,jul,tue,1,999,0,17874
telephone,jun,mon,4,999,0,15943
cellular,aug,thu,23,999,0,12152
telephone,may,fri,1,999,0,24807
cellular,aug,tue,2,999,0,39337
cellular,sep,wed,1,3,1,33082
telephone,jul,mon,9,999,0,27607
cellular,nov,mon,2,999,0,3808
telephone,jul,thu,4,999,0,23454
cellular,aug,tue,2,999,0,3594
cellular,dec,mon,2,999,1,17967
cellular,sep,tue,1,999,1,39087
cellular,apr,fri,1,999,0,604
telephone,jun,fri,2,999,0,21446
cellular,oct,thu,1,999,0,39777
telephone,jun,mon,1,999,0,7344
cellular,aug,thu,1,999,0,4046
cellular,jul,tue,6,999,0,15802
telephone,oct,tue,1,999,1,1092
cellular,may,thu,1,999,0,33250
cellular,jun,tue,1,6,2,21370
cellular,may,mon,3,999,0,7755
cellular,may,mon,2,999,0,34929
cellular,apr,fri,1,999,0,31551
cellular,jul,thu,1,999,0,15426
cellular,aug,thu,1,999,0,4524
cellular,aug,thu,1,999,0,15316
cellular,may,mon,2,999,0,13731
telephone,jul,mon,3,999,0,31820
cellular,jul,tue,1,999,0,13351
cellular,may,thu,1,3,3,37588
cellular,jul,thu,1,999,0,15179
cellular,jul,mon,1,999,0,7196
cellular,aug,wed,5,999,0,14559
cellular,apr,wed,7,999,0,7414
telephone,may,tue,6,999,0,28488
telephone,jun,tue,1,999,0,6837
cellular,aug,tue,1,999,1,6262
cellular,apr,fri,2,999,0,7888
cellular,nov,tue,1,999,1,19624
telephone,jun,tue,1,999,0,29120
cellular,jul,mon,1,999,0,21707
telephone,jun,mon,2,999,0,32072
telephone,may,fri,3,999,0,32809
telephone,may,mon,2,999,0,36196
cellular,may,fri,4,999,0,15746
telephone,jun,fri,2,999,0,30791
cellular,jul,thu,2,999,0,33640
cellular,jul,thu,1,999,0,8007
cellular,jul,tue,19,999,0,30005
telephone,may,mon,1,999,0,8220
cellular,apr,tue,1,999,0,23838
telephone,may,mon,2,999,0,13358
telephone,jun,thu,2,999,0,39331
cellular,nov,wed,2,999,0,35223
cellular,may,fri,2,999,0,40999
telephone,jun,mon,2,999,0,13016
telephone,may,thu,13,999,0,23271
telephone,jun,thu,2,999,0,31608
cellular,aug,fri,2,999,0,40951
cellular,jul,wed,29,999,0,3701
cellular,aug,tue,8,999,0,27973
cellular,nov,thu,4,999,0,7563
cellular,jul,wed,1,999,0,29142
telephone,may,fri,1,999,0,2940
cellular,mar,thu,4,999,0,32783
cellular,apr,mon,5,999,0,4183
telephone,nov,wed,3,999,1,5640
cellular,may,mon,2,999,0,32485
cellular,apr,fri,4,999,0,35946
telephone,may,mon,5,999,0,37794
cellular,nov,wed,1,999,0,21671
cellular,aug,thu,5,999,0,22389
cellular,jul,wed,1,999,0,22821
telephone,may,mon,1,999,0,27614
cellular,nov,wed,2,999,1,4972
telephone,may,tue,2,999,0,7130
telephone,may,mon,2,999,0,20077
cellular,aug,wed,2,999,0,7766
cellular,may,fri,1,999,0,32205
telephone,jun,wed,1,999,0,18188
telephone,may,thu,3,999,0,35964
cellular,aug,fri,1,999,0,12077
cellular,jul,mon,3,999,0,15339
cellular,nov,tue,2,999,0,16506
telephone,may,mon,2,999,0,21846
telephone,may,wed,2,999,0,9873
telephone,may,fri,2,999,0,9623
telephone,may,fri,1,999,0,596
cellular,aug,tue,1,999,0,22316
cellular,apr,tue,3,999,0,36842
cellular,jul,fri,1,999,0,20342
cellular,jul,thu,1,999,0,4417
cellular,aug,tue,1,999,0,10025
telephone,jun,thu,1,999,0,7783
cellular,nov,tue,1,999,1,31481
telephone,jun,fri,3,999,0,31853
telephone,may,tue,2,999,0,17644
cellular,may,mon,3,999,1,32901
telephone,jun,thu,2,999,0,37013
cellular,apr,fri,1,999,1,26768
cellular,dec,fri,6,999,1,20276
cellular,nov,mon,1,999,0,23194
cellular,oct,fri,2,999,0,1752
cellular,aug,wed,2,999,0,4326
telephone,jun,tue,3,999,0,23942
cellular,jul,tue,7,999,0,17512
telephone,may,wed,2,999,0,32754
cellular,apr,mon,1,999,1,23965
telephone,may,mon,6,999,0,29779
cellular,nov,mon,4,999,1,22991
cellular,apr,mon,5,999,1,36639
cellular,may,thu,2,999,0,28672
cellular,jul,thu,1,999,0,34931
telephone,may,mon,2,999,0,39272
cellular,nov,thu,4,999,1,40221
cellular,may,thu,1,999,0,19097
cellular,may,wed,2,999,0,5365
telephone,jun,wed,1,999,0,22607
telephone,may,wed,6,999,0,39389
cellular,aug,mon,3,999,0,25842
telephone,may,mon,1,999,0,26352
cellular,aug,tue,3,999,0,23188
cellular,jul,thu,1,999,0,31737
cellular,jul,tue,1,999,0,1846
cellular,apr,thu,1,999,0,24758
cellular,jun,tue,1,999,2,39211
telephone,jun,wed,2,999,0,33756
telephone,may,mon,2,999,0,27965
telephone,may,tue,2,999,0,15720
cellular,may,wed,2,999,0,28106
cellular,aug,mon,5,999,0,28268
cellular,may,mon,1,999,1,39699
telephone,may,mon,6,999,0,2049
cellular,sep,fri,2,3,2,14439
cellular,may,thu,1,999,1,20050
cellular,aug,mon,2,999,0,36771
telephone,may,thu,4,999,0,24001
cellular,may,thu,1,999,0,822
telephone,may,tue,2,999,0,3194
telephone,jul,tue,4,999,0,9007
cellular,aug,fri,2,999,0,11046
cellular,nov,thu,1,999,1,30619
cellular,aug,wed,2,999,0,25031
telephone,jun,fri,4,999,0,16717
cellular,jun,tue,1,999,1,21323
telephone,may,fri,2,999,0,38342
cellular,apr,wed,1,999,1,27553
telephone,may,tue,6,999,0,24149
cellular,apr,fri,2,999,1,30700
telephone,may,mon,4,999,0,29648
cellular,nov,tue,1,999,0,13676
cellular,apr,fri,2,999,0,18680
cellular,aug,tue,1,999,0,32489
telephone,may,mon,5,999,0,41033
cellular,aug,tue,1,999,0,17293
cellular,apr,tue,1,999,0,8369
cellular,sep,tue,1,999,0,38424
cellular,may,wed,1,999,1,24973
cellular,aug,mon,1,999,0,22753
cellular,aug,tue,1,999,0,2579
cellular,aug,tue,12,999,0,16206
cellular,nov,mon,1,999,0,34343
cellular,aug,mon,3,999,0,16345
telephone,jun,fri,1,999,0,32157
cellular,apr,mon,3,999,0,22492
cellular,apr,thu,3,999,0,25802
cellular,may,tue,1,999,0,13298
telephone,may,fri,3,999,0,18075
cellular,aug,tue,1,999,0,29107
cellular,aug,mon,6,999,0,12062
cellular,nov,mon,1,999,1,5892
cellular,aug,thu,3,999,0,30049
cellular,jul,mon,3,999,0,31309
telephone,may,wed,3,999,0,27615
cellular,may,thu,3,999,0,13371
telephone,jun,mon,2,999,0,41146
cellular,jul,wed,1,999,0,10133
telephone,jun,thu,3,999,0,4735
telephone,jun,fri,6,999,0,23712
telephone,jun,thu,1,999,0,40875
cellular,jul,tue,3,6,2,19984
cellular,jul,fri,2,999,0,19559
telephone,jun,mon,2,999,0,29910
cellular,apr,mon,1,999,1,8846
cellular,may,wed,1,999,0,26446
cellular,aug,mon,1,999,0,12599
cellular,nov,thu,1,999,0,24114
telephone,aug,fri,1,999,0,32880
telephone,may,thu,1,999,0,24732
cellular,nov,fri,1,999,0,38653
telephone,may,thu,6,999,0,6355
telephone,jun,thu,1,999,0,3282
telephone,may,wed,2,999,0,22818
telephone,jun,fri,3,999,0,21259
cellular,may,thu,6,999,0,23619
telephone,may,mon,1,999,0,7588
telephone,jun,mon,1,999,0,35286
cellular,aug,thu,2,999,0,28792
cellular,jul,wed,2,999,0,1392
telephone,jul,tue,6,999,0,38998
telephone,jun,fri,4,999,0,13187
telephone,jul,tue,1,999,0,15962
cellular,may,wed,1,999,1,4806
cellular,jul,thu,9,999,0,504
cellular,nov,mon,2,999,0,3823
telephone,may,wed,1,999,0,28370
cellular,aug,wed,4,999,0,40418
cellular,nov,tue,3,999,0,22090
telephone,jun,fri,3,999,0,15358
cellular,mar,mon,1,999,0,17288
cellular,jul,tue,1,999,0,40934
telephone,jun,wed,1,999,0,14679
cellular,aug,mon,1,999,0,12187
cellular,aug,thu,1,999,0,31146
cellular,jul,thu,1,999,0,5781
cellular,jul,mon,3,999,0,31252
cellular,nov,tue,1,999,0,39797
telephone,may,mon,1,999,0,35995
telephone,may,fri,1,999,0,21588
cellular,may,thu,2,999,0,19469
cellular,nov,wed,2,999,1,10869
cellular,may,mon,1,999,0,22149
telephone,jun,fri,4,999,0,23236
cellular,may,fri,3,999,1,23014
telephone,may,tue,3,999,0,23024
cellular,may,thu,1,999,0,1743
telephone,jun,wed,4,999,0,27570
cellular,nov,fri,1,999,0,15040
cellular,nov,fri,1,999,0,9589
cellular,jul,tue,1,999,0,3647
telephone,may,tue,1,999,0,28036
telephone,may,wed,3,999,0,3884
telephone,jun,mon,2,999,0,37727
cellular,may,wed,2,999,1,21515
cellular,may,wed,1,999,1,810
cellular,apr,wed,4,999,1,2232
cellular,jul,mon,2,999,0,5575
cellular,aug,thu,3,999,0,26582
cellular,may,tue,1,999,0,22302
cellular,jul,wed,2,999,0,31382
telephone,may,thu,1,999,0,1813
cellular,aug,thu,1,999,0,13288
cellular,oct,fri,4,6,1,2591
telephone,may,wed,4,999,0,170
cellular,jul,wed,1,999,0,24484
cellular,aug,thu,1,999,0,19729
telephone,jun,tue,2,999,0,37945
telephone,jun,thu,8,999,0,38546
telephone,may,fri,1,999,0,34989
cellular,aug,wed,5,999,0,18780
telephone,may,fri,1,999,0,18402
cellular,nov,wed,1,999,1,31787
cellular,aug,thu,1,999,0,11303
telephone,jun,tue,3,999,0,25917
cellular,nov,mon,1,999,1,28434
cellular,may,tue,3,999,1,22077
telephone,may,fri,4,999,0,1070
cellular,nov,wed,3,999,0,11465
telephone,may,wed,4,999,0,2543
cellular,aug,mon,2,999,0,27155
cellular,may,mon,3,999,0,14550
telephone,jul,fri,4,999,0,23224
cellular,may,fri,2,999,1,18387
cellular,apr,thu,1,999,0,32847
cellular,apr,thu,1,999,0,22982
telephone,may,wed,1,999,0,13986
cellular,jun,wed,2,999,0,32344
telephone,jun,thu,1,999,0,4751
cellular,aug,wed,1,999,0,14054
telephone,may,tue,3,999,0,23562
cellular,nov,tue,1,999,0,13928
telephone,may,tue,10,999,0,33509
cellular,may,thu,1,999,0,26507
cellular,nov,fri,2,999,1,12246
telephone,may,mon,2,999,0,2845
telephone,may,mon,2,999,0,37733
telephone,jun,fri,4,999,0,20718
telephone,may,wed,1,999,0,14471
telephone,jul,mon,1,999,0,29223
telephone,jul,tue,6,999,0,22022
cellular,aug,thu,1,999,0,16374
cellular,aug,wed,1,999,0,26674
telephone,may,tue,1,999,0,17566
cellular,apr,mon,1,999,0,23440
cellular,jul,fri,1,999,0,35428
telephone,jun,tue,6,999,0,23878
cellular,jul,tue,4,999,0,22719
cellular,jul,tue,3,999,0,34628
cellular,aug,tue,2,999,0,31112
telephone,jun,thu,3,999,0,25044
telephone,may,tue,1,999,0,14775
telephone,oct,fri,1,999,0,34641
telephone,jun,tue,2,999,0,3321
cellular,may,wed,2,999,1,24860
cellular,jul,wed,6,999,0,38297
telephone,jun,mon,6,999,0,36064
cellular,aug,wed,1,999,0,1376
cellular,may,fri,2,999,0,28857
telephone,may,tue,1,999,0,10728
telephone,may,wed,2,999,0,26905
telephone,jun,mon,1,999,1,40437
cellular,may,thu,1,999,0,36503
telephone,may,fri,2,999,0,21894
telephone,jun,tue,18,999,0,14572
cellular,aug,fri,1,999,0,350
cellular,may,wed,1,999,1,24245
telephone,may,wed,1,999,0,7467
telephone,jun,tue,3,999,0,576
cellular,may,mon,1,999,0,50
cellular,mar,mon,3,999,0,14053
cellular,jul,wed,5,999,0,32907
cellular,may,wed,1,999,0,34520
cellular,aug,fri,2,999,1,16808
cellular,aug,fri,1,999,0,2050
cellular,jul,fri,2,999,0,17389
telephone,jun,thu,1,999,0,14056
cellular,aug,tue,1,999,0,26482
telephone,jul,wed,2,999,0,10640
cellular,may,tue,1,999,1,8538
cellular,nov,wed,2,999,0,1632
cellular,jul,mon,2,999,0,3871
cellular,jul,thu,1,999,0,37132
cellular,nov,mon,1,999,1,446
telephone,may,fri,3,999,0,27962
cellular,sep,thu,1,999,0,19397
telephone,may,wed,2,999,0,5829
cellular,may,tue,3,999,0,20564
telephone,may,tue,2,999,0,16965
cellular,apr,fri,1,999,1,28713
telephone,jul,thu,7,999,0,32420
cellular,jul,wed,6,999,0,12118
cellular,aug,wed,2,999,1,39625
cellular,may,fri,7,999,0,22068
telephone,may,thu,2,999,0,39351
telephone,jul,wed,1,999,0,5040
telephone,may,fri,4,999,0,9060
cellular,nov,thu,2,999,1,21589
cellular,may,tue,1,999,0,17319
cellular,jun,mon,1,999,1,31120
cellular,aug,mon,2,999,1,18491
cellular,jul,tue,1,999,0,1625
telephone,jun,wed,4,999,0,26780
telephone,may,fri,1,999,0,27408
cellular,may,thu,4,999,0,14355
telephone,may,wed,3,999,0,18962
cellular,aug,wed,2,999,0,162
cellular,nov,thu,3,999,0,26200
cellular,oct,fri,1,999,0,9727
cellular,nov,mon,1,999,0,40335
telephone,may,fri,2,999,0,12711
cellular,may,wed,2,999,1,6533
cellular,jul,mon,1,999,0,12911
cellular,may,wed,3,999,1,17876
cellular,may,mon,3,999,0,33951
cellular,nov,mon,1,999,0,12141
cellular,jul,thu,1,999,0,28049
cellular,aug,tue,1,999,0,28565
telephone,may,fri,1,999,0,36623
cellular,nov,tue,2,999,0,15034
cellular,jun,tue,1,999,0,40324
cellular,nov,thu,2,999,0,35442
telephone,may,wed,2,999,0,14617
cellular,oct,mon,5,999,0,33049
cellular,may,tue,5,999,1,20660
telephone,jun,thu,1,999,0,5461
cellular,may,mon,3,999,1,26907
telephone,may,fri,3,999,0,8919
telephone,jun,fri,2,999,0,25827
cellular,may,mon,6,999,0,28417
telephone,jun,thu,1,999,0,29876
cellular,may,fri,2,999,1,39442
telephone,jun,thu,2,999,0,2213
cellular,may,wed,1,999,1,18600
telephone,may,tue,2,999,0,26163
cellular,apr,wed,1,999,0,2197
cellular,aug,thu,5,999,0,442
cellular,jul,mon,2,999,0,7199
cellular,apr,fri,2,999,1,41029
telephone,may,wed,2,999,0,11876
cellular,jun,mon,3,999,1,9272
cellular,aug,tue,5,999,0,38336
cellular,aug,tue,11,999,0,28159
cellular,apr,mon,1,999,0,9864
cellular,jul,mon,1,999,0,25045
cellular,may,fri,3,999,0,659
cellular,jul,wed,11,999,0,3443
cellular,nov,wed,2,999,0,14825
cellular,jul,thu,1,999,0,38005
telephone,may,mon,3,999,0,13324
cellular,nov,wed,2,999,0,1837
cellular,aug,thu,1,999,0,38525
cellular,aug,thu,2,4,1,12446
cellular,apr,thu,1,999,1,22544
telephone,jun,wed,1,999,0,34150
cellular,aug,wed,7,6,1,13420
cellular,jul,mon,3,999,0,33442
telephone,may,tue,1,999,0,2525
telephone,may,fri,12,999,0,20642
telephone,jun,wed,1,999,0,36849
cellular,aug,mon,2,999,0,30567
cellular,oct,mon,5,999,0,9714
telephone,jun,tue,2,999,0,28372
telephone,may,mon,2,999,0,40667
cellular,mar,fri,1,3,2,41135
telephone,may,tue,3,999,0,14186
cellular,jul,tue,1,999,0,27425
cellular,jul,thu,1,999,0,10558
telephone,may,mon,2,999,0,17188
cellular,jul,mon,6,999,0,9715
telephone,jul,thu,2,999,1,34286
cellular,nov,tue,1,999,0,3628
cellular,jul,tue,4,999,1,3772
telephone,jun,mon,4,999,0,26689
telephone,may,fri,3,999,0,9795
cellular,aug,tue,2,999,1,34309
telephone,may,thu,9,999,0,6004
cellular,nov,mon,2,999,0,1156
cellular,aug,tue,1,999,0,36855
telephone,apr,wed,3,999,0,24190
cellular,may,mon,3,999,0,7970
cellular,aug,tue,1,999,1,17766
cellular,jul,mon,1,999,0,7382
cellular,oct,mon,1,999,0,5580
telephone,may,wed,3,999,0,7709
cellular,may,fri,3,999,0,19308
cellular,nov,thu,1,999,1,26555
cellular,apr,fri,2,999,1,38055
cellular,aug,wed,3,999,0,33668
telephone,jun,fri,2,999,0,27884
cellular,aug,tue,2,999,0,20114
cellular,sep,fri,1,999,1,38832
cellular,nov,wed,2,3,1,26531
telephone,jul,thu,1,999,0,22712
telephone,aug,thu,3,999,0,33466
cellular,jul,tue,1,999,0,24428
cellular,may,thu,1,999,0,19046
telephone,may,fri,2,999,0,14778
telephone,jul,thu,2,999,0,5948
telephone,jun,mon,4,999,0,27695
telephone,jul,thu,3,999,0,15678
cellular,may,wed,1,999,0,32772
cellular,nov,fri,1,999,0,1233
cellular,oct,thu,1,999,1,18980
telephone,jun,wed,4,999,0,37560
cellular,jul,mon,1,999,0,11460
cellular,may,tue,3,999,0,2798
telephone,may,wed,1,999,0,11758
cellular,jul,thu,27,999,0,4287
cellular,nov,thu,5,999,0,16629
telephone,jun,mon,1,999,0,7892
cellular,aug,thu,1,999,0,29390
cellular,aug,mon,12,999,0,16650
cellular,may,fri,2,999,0,25870
cellular,aug,tue,1,999,0,11529
telephone,may,wed,2,999,0,7951
cellular,nov,tue,1,999,0,22163
telephone,jun,wed,2,999,0,38553
cellular,jul,fri,4,999,0,2436
cellular,jul,tue,7,999,0,35781
telephone,may,mon,3,999,0,1325
